"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitudinal Acceleration"	"Latitude"	"GPS Lateral Acceleration"	"Heading"	"RPM"	"GPS Distance"	"GPS Longitudinal Acceleration"	"Lateral Acceleration"	"Longitude"	"GPS Speed"	"Number of Satellites"	"Throttle Position"
2021-04-23	20:49:32	1	12600000000	11541084332	0.410000	40.582176	-0.715100	114.300000	0.000000	344.566597	0.085034	0.840000	-112.378327	82.600000	13.000000	0.000000
2021-04-23	20:49:32	1	12700000000	11641084332	0.400000	40.582168	-0.720295	112.800000	0.000000	346.869851	0.099206	0.800000	-112.378302	83.200000	14.000000	0.000000
2021-04-23	20:49:32	1	12800000000	11741084332	0.420000	40.582160	-0.824184	110.800000	0.000000	349.182335	0.070862	0.760000	-112.378276	83.300000	13.000000	0.000000
2021-04-23	20:49:32	1	12900000000	11841084332	0.450000	40.582154	-0.807438	108.800000	0.000000	351.501808	0.127551	0.730000	-112.378250	83.700000	13.000000	0.000000
2021-04-23	20:49:32	1	13000000000	11941084332	0.480000	40.582147	-0.708125	106.900000	0.000000	353.834195	0.155896	0.690000	-112.378224	84.200000	13.000000	0.000000
2021-04-23	20:49:32	1	13100000000	12041084332	0.470000	40.582141	-0.608293	105.400000	0.000000	356.184637	0.198413	0.670000	-112.378196	84.800000	13.000000	0.000000
2021-04-23	20:49:32	1	13200000000	12141084332	0.450000	40.582136	-0.656379	104.000000	0.000000	358.548906	0.184240	0.630000	-112.378169	85.600000	12.000000	0.000000
2021-04-23	20:49:32	1	13300000000	12241084332	0.450000	40.582131	-0.617618	102.300000	0.000000	360.933264	0.170068	0.590000	-112.378142	86.100000	13.000000	0.000000
2021-04-23	20:49:32	1	13400000000	12341084332	0.460000	40.582127	-0.644110	101.100000	0.000000	363.334128	0.127551	0.570000	-112.378113	86.800000	13.000000	0.000000
2021-04-23	20:49:32	1	13500000000	12441084332	0.470000	40.582123	-0.645594	99.300000	0.000000	365.749673	0.155896	0.530000	-112.378085	87.000000	12.000000	0.000000
2021-04-23	20:49:32	1	13600000000	12541084332	0.470000	40.582120	-0.543560	98.100000	0.000000	368.177072	0.184240	0.520000	-112.378056	87.900000	12.000000	0.000000
2021-04-23	20:49:32	1	13700000000	12641084332	0.460000	40.582117	-0.524193	96.800000	0.000000	370.624296	0.184240	0.510000	-112.378028	88.300000	13.000000	0.000000
2021-04-23	20:49:32	1	13800000000	12741084332	0.460000	40.582115	-0.419216	95.700000	0.000000	373.093142	0.226757	0.470000	-112.377999	89.200000	13.000000	0.000000
2021-04-23	20:49:32	1	13900000000	12841084332	0.460000	40.582113	-0.266846	94.900000	0.000000	375.577943	0.198413	0.420000	-112.377970	89.900000	13.000000	0.000000
2021-04-23	20:49:32	1	14000000000	12941084332	0.430000	40.582111	-0.156872	94.500000	0.000000	378.084072	0.170068	0.370000	-112.377940	90.600000	13.000000	0.000000
2021-04-23	20:49:32	1	14100000000	13041084332	0.390000	40.582110	-0.112670	94.200000	0.000000	380.607752	0.170068	0.300000	-112.377910	91.100000	13.000000	0.000000
2021-04-23	20:49:32	1	14200000000	13141084332	0.340000	40.582108	-0.068121	94.000000	0.000000	383.150042	0.184240	0.220000	-112.377880	91.800000	13.000000	0.000000
2021-04-23	20:49:32	1	14300000000	13241084332	0.300000	40.582107	0.091422	93.900000	0.000000	385.705422	0.155896	0.140000	-112.377850	92.400000	13.000000	0.000000
2021-04-23	20:49:32	1	14400000000	13341084332	0.260000	40.582105	0.229792	94.400000	0.000000	388.279238	0.170068	0.060000	-112.377820	92.900000	14.000000	0.000000
2021-04-23	20:49:32	1	14500000000	13441084332	0.220000	40.582103	0.208371	94.900000	0.000000	390.872031	0.184240	-0.020000	-112.377789	93.600000	14.000000	0.000000
2021-04-23	20:49:32	1	14600000000	13541084332	0.180000	40.582101	0.209707	95.300000	0.000000	393.478563	0.184240	-0.080000	-112.377758	94.200000	14.000000	0.000000
2021-04-23	20:49:32	1	14700000000	13641084332	0.140000	40.582099	0.258213	95.800000	0.000000	396.104618	0.184240	-0.140000	-112.377727	94.900000	14.000000	0.000000
2021-04-23	20:49:32	1	14800000000	13741084332	0.120000	40.582096	0.259845	96.400000	0.000000	398.748930	0.170068	-0.200000	-112.377696	95.500000	14.000000	0.000000
2021-04-23	20:49:32	1	14900000000	13841084332	0.080000	40.582094	0.356561	96.900000	0.000000	401.412312	0.198413	-0.250000	-112.377665	96.100000	14.000000	0.000000
2021-04-23	20:49:32	1	15000000000	13941084332	0.080000	40.582090	0.359529	97.900000	0.000000	404.089885	0.184240	-0.270000	-112.377634	96.900000	13.000000	0.000000
