"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitudinal Acceleration"	"Latitude"	"GPS Lateral Acceleration"	"Heading"	"RPM"	"GPS Distance"	"GPS Longitudinal Acceleration"	"Lateral Acceleration"	"Longitude"	"GPS Speed"	"Number of Satellites"	"Throttle Position"
2021-04-23	21:49:33	1	1200000000	148944845	0.100000	40.583206	0.000000	270.100000	0.000000	46.237262	0.085034	-0.010000	-112.376464	139.800000	15.000000	0.000000
2021-04-23	21:49:33	1	1300000000	248944845	0.100000	40.583207	0.034605	270.100000	0.000000	50.121401	0.070862	0.000000	-112.376510	139.900000	15.000000	0.000000
2021-04-23	21:49:33	1	1400000000	348944845	0.090000	40.583207	0.000000	270.200000	0.000000	54.014716	0.170068	0.000000	-112.376556	140.300000	15.000000	0.000000
2021-04-23	21:49:33	1	1500000000	448944845	0.110000	40.583207	-0.069803	270.100000	0.000000	57.924732	0.170068	0.010000	-112.376603	141.100000	15.000000	0.000000
2021-04-23	21:49:33	1	1600000000	548944845	0.120000	40.583207	0.000000	270.000000	0.000000	61.847270	0.113379	0.020000	-112.376650	141.500000	15.000000	0.000000
2021-04-23	21:49:33	1	1700000000	648944845	0.130000	40.583207	0.000000	270.100000	0.000000	65.783184	0.099206	0.040000	-112.376696	141.900000	15.000000	0.000000
2021-04-23	21:49:33	1	1800000000	748944845	0.110000	40.583207	-0.035174	270.000000	0.000000	69.728325	0.056689	0.020000	-112.376743	142.200000	15.000000	0.000000
2021-04-23	21:49:33	1	1900000000	848944845	0.110000	40.583207	0.000000	270.000000	0.000000	73.679904	0.056689	0.010000	-112.376789	142.300000	15.000000	0.000000
2021-04-23	21:49:33	1	2000000000	948944845	0.090000	40.583207	0.000000	270.000000	0.000000	77.636897	0.056689	0.020000	-112.376836	142.600000	15.000000	0.000000
2021-04-23	21:49:33	1	2100000000	1048944845	0.070000	40.583207	-0.035297	270.000000	0.000000	81.597900	-0.028345	0.030000	-112.376883	142.700000	15.000000	0.000000
2021-04-23	21:49:33	1	2200000000	1148944845	0.050000	40.583207	-0.035223	269.900000	0.000000	85.556490	-0.099206	0.020000	-112.376930	142.400000	15.000000	0.000000
2021-04-23	21:49:33	1	2300000000	1248944845	0.020000	40.583207	-0.035124	269.900000	0.000000	89.506761	-0.099206	0.040000	-112.376977	142.000000	15.000000	0.000000
2021-04-23	21:49:33	1	2400000000	1348944845	-0.020000	40.583207	-0.070100	269.800000	0.000000	93.445722	-0.198413	0.060000	-112.377024	141.700000	15.000000	0.000000
2021-04-23	21:49:33	1	2500000000	1448944845	-0.070000	40.583206	-0.034778	269.700000	0.000000	97.364014	-0.368481	0.070000	-112.377069	140.600000	15.000000	0.000000
2021-04-23	21:49:33	1	2600000000	1548944845	-0.130000	40.583206	0.000000	269.700000	0.000000	101.248265	-0.425170	0.080000	-112.377116	139.100000	15.000000	0.000000
2021-04-23	21:49:33	1	2700000000	1648944845	-0.190000	40.583206	0.000000	269.700000	0.000000	105.091206	-0.467687	0.100000	-112.377161	137.600000	15.000000	0.000000
2021-04-23	21:49:33	1	2800000000	1748944845	-0.260000	40.583206	0.000000	269.700000	0.000000	108.886509	-0.609410	0.100000	-112.377206	135.800000	15.000000	0.000000
2021-04-23	21:49:33	1	2900000000	1848944845	-0.350000	40.583206	-0.032972	269.700000	0.000000	112.615212	-0.736961	0.120000	-112.377250	133.300000	15.000000	0.000000
2021-04-23	21:49:33	1	3000000000	1948944845	-0.440000	40.583206	-0.064609	269.600000	0.000000	116.286673	-0.751134	0.140000	-112.377293	130.600000	15.000000	0.000000
2021-04-23	21:49:33	1	3100000000	2048944845	-0.520000	40.583205	-0.094984	269.500000	0.000000	119.879567	-0.666100	0.160000	-112.377335	128.000000	15.000000	0.000000
2021-04-23	21:49:33	1	3200000000	2148944845	-0.560000	40.583205	-0.031142	269.300000	0.000000	123.407875	-0.524376	0.180000	-112.377377	125.900000	15.000000	0.000000
2021-04-23	21:49:33	1	3300000000	2248944845	-0.550000	40.583205	-0.030746	269.400000	0.000000	126.883601	-0.439342	0.190000	-112.377418	124.300000	15.000000	0.000000
2021-04-23	21:49:33	1	3400000000	2348944845	-0.520000	40.583204	-0.091125	269.200000	0.000000	130.315285	-0.410998	0.190000	-112.377459	122.800000	15.000000	0.000000
2021-04-23	21:49:33	1	3500000000	2448944845	-0.480000	40.583204	-0.030029	269.100000	0.000000	133.706304	-0.396825	0.190000	-112.377499	121.400000	15.000000	0.000000
2021-04-23	21:49:33	1	3600000000	2548944845	-0.460000	40.583203	-0.029682	269.100000	0.000000	137.056397	-0.481859	0.180000	-112.377538	120.000000	15.000000	0.000000
2021-04-23	21:49:33	1	3700000000	2648944845	-0.460000	40.583203	-0.058376	269.000000	0.000000	140.358982	-0.666100	0.170000	-112.377577	118.000000	15.000000	0.000000
2021-04-23	21:49:33	1	3800000000	2748944845	-0.510000	40.583202	-0.028520	268.900000	0.000000	143.598218	-0.836168	0.170000	-112.377616	115.300000	15.000000	0.000000
2021-04-23	21:49:33	1	3900000000	2848944845	-0.610000	40.583202	0.027728	268.900000	0.000000	146.756741	-0.935374	0.170000	-112.377653	112.100000	15.000000	0.000000
2021-04-23	21:49:33	1	4000000000	2948944845	-0.710000	40.583201	0.026887	269.000000	0.000000	149.825072	-0.935374	0.170000	-112.377690	108.700000	15.000000	0.000000
2021-04-23	21:49:33	1	4100000000	3048944845	-0.790000	40.583201	0.026096	269.000000	0.000000	152.802861	-0.850340	0.160000	-112.377725	105.500000	15.000000	0.000000
2021-04-23	21:49:33	1	4200000000	3148944845	-0.840000	40.583201	0.025403	269.100000	0.000000	155.696575	-0.793651	0.160000	-112.377758	102.700000	15.000000	0.000000
2021-04-23	21:49:33	1	4300000000	3248944845	-0.860000	40.583200	0.000000	269.100000	0.000000	158.511847	-0.736961	0.160000	-112.377792	99.900000	15.000000	0.000000
2021-04-23	21:49:33	1	4400000000	3348944845	-0.840000	40.583200	-0.024117	269.100000	0.000000	161.251139	-0.595238	0.160000	-112.377824	97.500000	16.000000	0.000000
2021-04-23	21:49:33	1	4500000000	3448944845	-0.760000	40.583199	-0.047344	269.000000	0.000000	163.941662	-0.481859	0.170000	-112.377856	95.700000	16.000000	0.000000
2021-04-23	21:49:33	1	4600000000	3548944845	-0.680000	40.583199	-0.046552	268.900000	0.000000	166.578129	-0.439342	0.180000	-112.377887	94.100000	16.000000	0.000000
2021-04-23	21:49:33	1	4700000000	3648944845	-0.640000	40.583199	-0.114525	268.800000	0.000000	169.170603	-0.439342	0.190000	-112.377917	92.600000	16.000000	0.000000
2021-04-23	21:49:33	1	4800000000	3748944845	-0.580000	40.583198	-0.225092	268.400000	0.000000	171.719678	-0.453515	0.210000	-112.377948	91.000000	16.000000	0.000000
2021-04-23	21:49:33	1	4900000000	3848944845	-0.550000	40.583197	-0.243248	267.800000	0.000000	174.223777	-0.481859	0.240000	-112.377977	89.400000	16.000000	0.000000
2021-04-23	21:49:33	1	5000000000	3948944845	-0.540000	40.583196	-0.216682	267.300000	0.000000	176.679908	-0.538549	0.260000	-112.378007	87.600000	16.000000	0.000000
2021-04-23	21:49:33	1	5100000000	4048944845	-0.530000	40.583195	-0.232909	266.800000	0.000000	179.083737	-0.552721	0.280000	-112.378035	85.600000	16.000000	0.000000
2021-04-23	21:49:33	1	5200000000	4148944845	-0.510000	40.583194	-0.248442	266.200000	0.000000	181.435537	-0.524376	0.300000	-112.378063	83.700000	16.000000	0.000000
2021-04-23	21:49:33	1	5300000000	4248944845	-0.520000	40.583192	-0.303874	265.600000	0.000000	183.737768	-0.467687	0.330000	-112.378090	81.900000	16.000000	0.000000
2021-04-23	21:49:33	1	5400000000	4348944845	-0.520000	40.583190	-0.397745	264.700000	0.000000	185.994351	-0.382653	0.360000	-112.378117	80.400000	16.000000	0.000000
2021-04-23	21:49:33	1	5500000000	4448944845	-0.490000	40.583188	-0.430990	263.600000	0.000000	188.213127	-0.297619	0.390000	-112.378142	79.200000	16.000000	0.000000
2021-04-23	21:49:33	1	5600000000	4548944845	-0.460000	40.583186	-0.522931	262.500000	0.000000	190.402061	-0.240930	0.420000	-112.378168	78.300000	16.000000	0.000000
2021-04-23	21:49:33	1	5700000000	4648944845	-0.400000	40.583183	-0.594268	260.900000	0.000000	192.567090	-0.184240	0.460000	-112.378193	77.500000	16.000000	0.000000
2021-04-23	21:49:33	1	5800000000	4748944845	-0.340000	40.583180	-0.552342	259.400000	0.000000	194.713493	-0.170068	0.510000	-112.378218	77.000000	16.000000	0.000000
2021-04-23	21:49:33	1	5900000000	4848944845	-0.300000	40.583176	-0.622813	258.000000	0.000000	196.840313	-0.198413	0.570000	-112.378243	76.300000	16.000000	0.000000
2021-04-23	21:49:33	1	6000000000	4948944845	-0.240000	40.583172	-0.710599	256.100000	0.000000	198.952873	-0.141723	0.640000	-112.378267	75.600000	16.000000	0.000000
2021-04-23	21:49:33	1	6100000000	5048944845	-0.160000	40.583167	-0.726405	254.200000	0.000000	201.049465	-0.085034	0.690000	-112.378291	75.300000	16.000000	0.000000
2021-04-23	21:49:33	1	6200000000	5148944845	-0.100000	40.583162	-0.723511	252.200000	0.000000	203.136266	-0.113379	0.720000	-112.378314	75.000000	16.000000	0.000000
2021-04-23	21:49:33	1	6300000000	5248944845	-0.070000	40.583155	-0.737115	250.300000	0.000000	205.212843	-0.099206	0.730000	-112.378338	74.500000	16.000000	0.000000
2021-04-23	21:49:33	1	6400000000	5348944845	-0.050000	40.583149	-0.753515	248.200000	0.000000	207.280911	-0.014172	0.730000	-112.378360	74.300000	16.000000	0.000000
2021-04-23	21:49:33	1	6500000000	5448944845	-0.020000	40.583142	-0.736126	246.200000	0.000000	209.346936	0.028345	0.740000	-112.378383	74.400000	16.000000	0.000000
2021-04-23	21:49:33	1	6600000000	5548944845	0.020000	40.583133	-0.644976	244.200000	0.000000	211.415449	0.056689	0.740000	-112.378405	74.500000	16.000000	0.000000
2021-04-23	21:49:33	1	6700000000	5648944845	0.050000	40.583125	-0.592067	242.700000	0.000000	213.490058	0.127551	0.750000	-112.378427	74.800000	16.000000	0.000000
2021-04-23	21:49:33	1	6800000000	5748944845	0.100000	40.583116	-0.615466	241.000000	0.000000	215.576384	0.155896	0.730000	-112.378449	75.400000	16.000000	0.000000
2021-04-23	21:49:33	1	6900000000	5848944845	0.130000	40.583106	-0.657096	239.400000	0.000000	217.676766	0.113379	0.710000	-112.378470	75.900000	16.000000	0.000000
2021-04-23	21:49:33	1	7000000000	5948944845	0.160000	40.583096	-0.678542	237.500000	0.000000	219.788116	0.056689	0.690000	-112.378492	76.200000	16.000000	0.000000
2021-04-23	21:49:33	1	7100000000	6048944845	0.170000	40.583085	-0.679432	235.800000	0.000000	221.905124	0.000000	0.690000	-112.378512	76.300000	16.000000	0.000000
2021-04-23	21:49:33	1	7200000000	6148944845	0.150000	40.583074	-0.753935	233.900000	0.000000	224.022399	-0.042517	0.680000	-112.378533	76.200000	16.000000	0.000000
2021-04-23	21:49:33	1	7300000000	6248944845	0.110000	40.583062	-0.770755	231.800000	0.000000	226.133238	-0.141723	0.700000	-112.378553	76.000000	16.000000	0.000000
2021-04-23	21:49:33	1	7400000000	6348944845	0.080000	40.583049	-0.725440	229.800000	0.000000	228.233833	-0.184240	0.720000	-112.378572	75.200000	16.000000	0.000000
2021-04-23	21:49:33	1	7500000000	6448944845	0.080000	40.583037	-0.739094	227.900000	0.000000	230.316298	-0.141723	0.750000	-112.378590	74.700000	16.000000	0.000000
2021-04-23	21:49:33	1	7600000000	6548944845	0.070000	40.583024	-0.789208	225.800000	0.000000	232.385385	-0.085034	0.790000	-112.378608	74.200000	16.000000	0.000000
2021-04-23	21:49:33	1	7700000000	6648944845	0.060000	40.583011	-0.788144	223.600000	0.000000	234.446221	-0.014172	0.810000	-112.378625	74.100000	16.000000	0.000000
2021-04-23	21:49:33	1	7800000000	6748944845	0.060000	40.582997	-0.769815	221.500000	0.000000	236.504774	0.000000	0.830000	-112.378642	74.100000	16.000000	0.000000
2021-04-23	21:49:33	1	7900000000	6848944845	0.080000	40.582983	-0.696499	219.400000	0.000000	238.563671	0.028345	0.830000	-112.378657	74.100000	16.000000	0.000000
2021-04-23	21:49:33	1	8000000000	6948944845	0.110000	40.582968	-0.661623	217.700000	0.000000	240.625385	0.056689	0.820000	-112.378672	74.300000	16.000000	0.000000
2021-04-23	21:49:33	1	8100000000	7048944845	0.140000	40.582953	-0.700259	215.800000	0.000000	242.692282	0.070862	0.800000	-112.378686	74.500000	16.000000	0.000000
2021-04-23	21:49:33	1	8200000000	7148944845	0.170000	40.582938	-0.684577	213.900000	0.000000	244.765948	0.085034	0.770000	-112.378700	74.800000	16.000000	0.000000
2021-04-23	21:49:33	1	8300000000	7248944845	0.200000	40.582922	-0.705899	212.100000	0.000000	246.847481	0.070862	0.750000	-112.378713	75.100000	16.000000	0.000000
2021-04-23	21:49:33	1	8400000000	7348944845	0.220000	40.582905	-0.726405	210.100000	0.000000	248.937516	0.155896	0.750000	-112.378726	75.300000	15.000000	0.000000
2021-04-23	21:49:33	1	8500000000	7448944845	0.220000	40.582888	-0.791632	208.200000	0.000000	251.042284	0.184240	0.750000	-112.378737	76.200000	16.000000	0.000000
2021-04-23	21:49:33	1	8600000000	7548944845	0.200000	40.582870	-0.871577	205.900000	0.000000	253.161432	0.014172	0.760000	-112.378748	76.600000	16.000000	0.000000
2021-04-23	21:49:33	1	8700000000	7648944845	0.170000	40.582853	-0.868163	203.600000	0.000000	255.283625	-0.042517	0.770000	-112.378758	76.300000	16.000000	0.000000
2021-04-23	21:49:33	1	8800000000	7748944845	0.160000	40.582835	-0.905909	201.300000	0.000000	257.402843	-0.042517	0.800000	-112.378767	76.300000	15.000000	0.000000
2021-04-23	21:49:33	1	8900000000	7848944845	0.170000	40.582817	-0.902347	198.800000	0.000000	259.516799	-0.127551	0.830000	-112.378775	76.000000	15.000000	0.000000
2021-04-23	21:49:33	1	9000000000	7948944845	0.190000	40.582799	-0.820622	196.500000	0.000000	261.621193	-0.056689	0.870000	-112.378782	75.400000	16.000000	0.000000
2021-04-23	21:49:33	1	9100000000	8048944845	0.190000	40.582781	-0.841498	194.400000	0.000000	263.720482	0.070862	0.880000	-112.378789	75.600000	15.000000	0.000000
2021-04-23	21:49:33	1	9200000000	8148944845	0.180000	40.582762	-0.938709	192.000000	0.000000	265.824422	0.056689	0.890000	-112.378794	75.900000	15.000000	0.000000
2021-04-23	21:49:33	1	9300000000	8248944845	0.170000	40.582743	-0.921146	189.400000	0.000000	267.933757	0.028345	0.890000	-112.378798	76.000000	15.000000	0.000000
2021-04-23	21:49:33	1	9400000000	8348944845	0.180000	40.582724	-0.922358	187.100000	0.000000	270.045765	0.000000	0.900000	-112.378802	76.100000	16.000000	0.000000
2021-04-23	21:49:33	1	9500000000	8448944845	0.180000	40.582705	-0.958744	184.500000	0.000000	272.158278	0.000000	0.920000	-112.378804	76.000000	16.000000	0.000000
2021-04-23	21:49:33	1	9600000000	8548944845	0.210000	40.582686	-0.903535	182.000000	0.000000	274.272385	0.099206	0.940000	-112.378805	76.100000	16.000000	0.000000
2021-04-23	21:49:33	1	9700000000	8648944845	0.250000	40.582667	-0.891687	179.700000	0.000000	276.394454	0.099206	0.960000	-112.378805	76.700000	16.000000	0.000000
2021-04-23	21:49:33	1	9800000000	8748944845	0.260000	40.582648	-0.930843	177.300000	0.000000	278.524696	0.014172	0.950000	-112.378803	76.800000	15.000000	0.000000
2021-04-23	21:49:33	1	9900000000	8848944845	0.260000	40.582629	-0.911846	174.800000	0.000000	280.658176	0.028345	0.930000	-112.378801	76.800000	15.000000	0.000000
2021-04-23	21:49:33	1	10000000000	8948944845	0.260000	40.582610	-0.838035	172.500000	0.000000	282.795229	0.085034	0.910000	-112.378798	77.000000	15.000000	0.000000
2021-04-23	21:49:33	1	10100000000	9048944845	0.240000	40.582591	-0.804098	170.400000	0.000000	284.939956	0.099206	0.900000	-112.378794	77.400000	15.000000	0.000000
2021-04-23	21:49:33	1	10200000000	9148944845	0.240000	40.582573	-0.864873	168.300000	0.000000	287.094148	0.070862	0.910000	-112.378789	77.700000	15.000000	0.000000
2021-04-23	21:49:33	1	10300000000	9248944845	0.250000	40.582554	-0.924906	165.900000	0.000000	289.254087	0.042517	0.920000	-112.378783	77.900000	15.000000	0.000000
2021-04-23	21:49:33	1	10400000000	9348944845	0.250000	40.582535	-0.887506	163.500000	0.000000	291.419176	0.028345	0.940000	-112.378775	78.000000	14.000000	0.000000
2021-04-23	21:49:33	1	10500000000	9448944845	0.250000	40.582516	-0.927281	161.300000	0.000000	293.587852	0.056689	0.940000	-112.378767	78.100000	14.000000	0.000000
2021-04-23	21:49:33	1	10600000000	9548944845	0.240000	40.582497	-1.066591	158.700000	0.000000	295.762594	0.113379	0.940000	-112.378757	78.400000	14.000000	0.000000
2021-04-23	21:49:33	1	10700000000	9648944845	0.250000	40.582479	-1.092909	155.800000	0.000000	297.947713	0.127551	0.960000	-112.378746	78.900000	14.000000	0.000000
2021-04-23	21:49:33	1	10800000000	9748944845	0.260000	40.582461	-0.921913	153.100000	0.000000	300.144955	0.113379	0.980000	-112.378735	79.300000	14.000000	0.000000
2021-04-23	21:49:33	1	10900000000	9848944845	0.260000	40.582444	-0.827993	151.100000	0.000000	302.353019	0.085034	0.970000	-112.378722	79.700000	14.000000	0.000000
2021-04-23	21:49:33	1	11000000000	9948944845	0.260000	40.582426	-0.869598	148.900000	0.000000	304.568533	0.014172	0.940000	-112.378708	79.900000	14.000000	0.000000
2021-04-23	21:49:33	1	11100000000	10048944845	0.270000	40.582410	-0.868509	146.700000	0.000000	306.786979	0.042517	0.920000	-112.378694	79.800000	14.000000	0.000000
2021-04-23	21:49:33	1	11200000000	10148944845	0.280000	40.582393	-0.853025	144.500000	0.000000	309.011016	0.155896	0.930000	-112.378678	80.200000	14.000000	0.000000
2021-04-23	21:49:33	1	11300000000	10248944845	0.300000	40.582377	-0.840460	142.400000	0.000000	311.248993	0.198413	0.920000	-112.378662	80.900000	14.000000	0.000000
2021-04-23	21:49:33	1	11400000000	10348944845	0.290000	40.582361	-0.867916	140.300000	0.000000	313.505199	0.170068	0.910000	-112.378645	81.600000	14.000000	0.000000
2021-04-23	21:49:33	1	11500000000	10448944845	0.310000	40.582345	-0.893542	138.100000	0.000000	315.777420	0.099206	0.920000	-112.378627	82.100000	14.000000	0.000000
2021-04-23	21:49:33	1	11600000000	10548944845	0.320000	40.582330	-0.916076	135.900000	0.000000	318.060023	0.070862	0.920000	-112.378608	82.300000	14.000000	0.000000
2021-04-23	21:49:33	1	11700000000	10648944845	0.310000	40.582316	-0.919415	133.600000	0.000000	320.350946	0.070862	0.910000	-112.378589	82.600000	14.000000	0.000000
2021-04-23	21:49:33	1	11800000000	10748944845	0.300000	40.582302	-0.901160	131.400000	0.000000	322.647306	0.056689	0.910000	-112.378568	82.800000	14.000000	0.000000
2021-04-23	21:49:33	1	11900000000	10848944845	0.300000	40.582288	-0.903337	129.200000	0.000000	324.951319	0.113379	0.920000	-112.378547	83.000000	14.000000	0.000000
2021-04-23	21:49:33	1	12000000000	10948944845	0.280000	40.582275	-0.930546	127.000000	0.000000	327.266539	0.184240	0.920000	-112.378525	83.600000	14.000000	0.000000
2021-04-23	21:49:33	1	12100000000	11048944845	0.300000	40.582263	-0.938337	124.700000	0.000000	329.598415	0.170068	0.930000	-112.378503	84.300000	14.000000	0.000000
2021-04-23	21:49:33	1	12200000000	11148944845	0.310000	40.582252	-0.880976	122.500000	0.000000	331.947140	0.155896	0.940000	-112.378479	84.800000	14.000000	0.000000
2021-04-23	21:49:33	1	12300000000	11248944845	0.330000	40.582241	-0.823837	120.500000	0.000000	334.311077	0.141723	0.940000	-112.378455	85.400000	14.000000	0.000000
2021-04-23	21:49:33	1	12400000000	11348944845	0.330000	40.582230	-0.806473	118.600000	0.000000	336.689529	0.155896	0.920000	-112.378430	85.800000	14.000000	0.000000
2021-04-23	21:49:33	1	12500000000	11448944845	0.330000	40.582220	-0.770260	116.700000	0.000000	339.083282	0.198413	0.880000	-112.378404	86.500000	14.000000	0.000000
2021-04-23	21:49:33	1	12600000000	11548944845	0.320000	40.582211	-0.754924	115.000000	0.000000	341.495048	0.184240	0.860000	-112.378378	87.200000	14.000000	0.000000
2021-04-23	21:49:33	1	12700000000	11648944845	0.330000	40.582202	-0.760119	113.200000	0.000000	343.925174	0.184240	0.850000	-112.378352	87.800000	14.000000	0.000000
2021-04-23	21:49:33	1	12800000000	11748944845	0.340000	40.582194	-0.678616	111.500000	0.000000	346.373939	0.212585	0.830000	-112.378324	88.500000	14.000000	0.000000
2021-04-23	21:49:33	1	12900000000	11848944845	0.340000	40.582186	-0.640573	110.100000	0.000000	348.843144	0.212585	0.810000	-112.378296	89.300000	14.000000	0.000000
2021-04-23	21:49:33	1	13000000000	11948944845	0.340000	40.582178	-0.690118	108.600000	0.000000	351.332505	0.170068	0.790000	-112.378268	90.000000	14.000000	0.000000
2021-04-23	21:49:33	1	13100000000	12048944845	0.350000	40.582171	-0.738723	107.000000	0.000000	353.838969	0.155896	0.770000	-112.378240	90.500000	14.000000	0.000000
2021-04-23	21:49:33	1	13200000000	12148944845	0.350000	40.582165	-0.721086	105.300000	0.000000	356.362972	0.170068	0.750000	-112.378211	91.100000	14.000000	0.000000
2021-04-23	21:49:33	1	13300000000	12248944845	0.340000	40.582159	-0.612424	103.800000	0.000000	358.901041	0.198413	0.740000	-112.378181	91.700000	14.000000	0.000000
2021-04-23	21:49:33	1	13400000000	12348944845	0.350000	40.582154	-0.526246	102.600000	0.000000	361.459394	0.198413	0.720000	-112.378151	92.500000	14.000000	0.000000
2021-04-23	21:49:33	1	13500000000	12448944845	0.340000	40.582149	-0.437545	101.500000	0.000000	364.037253	0.184240	0.680000	-112.378121	93.100000	14.000000	0.000000
2021-04-23	21:49:33	1	13600000000	12548944845	0.320000	40.582145	-0.348027	100.700000	0.000000	366.633340	0.184240	0.620000	-112.378090	93.800000	14.000000	0.000000
2021-04-23	21:49:33	1	13700000000	12648944845	0.320000	40.582141	-0.303553	100.000000	0.000000	369.247923	0.198413	0.560000	-112.378060	94.400000	14.000000	0.000000
2021-04-23	21:49:33	1	13800000000	12748944845	0.310000	40.582137	-0.235481	99.400000	0.000000	371.881977	0.212585	0.500000	-112.378029	95.200000	14.000000	0.000000
2021-04-23	21:49:33	1	13900000000	12848944845	0.290000	40.582133	-0.142328	99.000000	0.000000	374.535885	0.198413	0.430000	-112.377997	95.900000	14.000000	0.000000
2021-04-23	21:49:33	1	14000000000	12948944845	0.270000	40.582129	-0.023894	98.800000	0.000000	377.208940	0.198413	0.360000	-112.377966	96.600000	14.000000	0.000000
2021-04-23	21:49:33	1	14100000000	13048944845	0.260000	40.582125	0.000000	98.900000	0.000000	379.901516	0.198413	0.290000	-112.377934	97.300000	14.000000	0.000000
2021-04-23	21:49:33	1	14200000000	13148944845	0.250000	40.582121	0.024241	98.800000	0.000000	382.613835	0.212585	0.220000	-112.377902	98.000000	14.000000	0.000000
2021-04-23	21:49:33	1	14300000000	13248944845	0.230000	40.582118	0.097754	99.000000	0.000000	385.346651	0.198413	0.160000	-112.377870	98.800000	14.000000	0.000000
2021-04-23	21:49:33	1	14400000000	13348944845	0.220000	40.582114	0.122935	99.200000	0.000000	388.098628	0.170068	0.100000	-112.377838	99.400000	14.000000	0.000000
2021-04-23	21:49:33	1	14500000000	13448944845	0.210000	40.582110	0.148412	99.500000	0.000000	390.868134	0.184240	0.060000	-112.377805	100.000000	14.000000	0.000000
2021-04-23	21:49:33	1	14600000000	13548944845	0.190000	40.582105	0.174360	99.800000	0.000000	393.657971	0.212585	0.010000	-112.377772	100.700000	14.000000	0.000000
2021-04-23	21:49:33	1	14700000000	13648944845	0.190000	40.582101	0.200851	100.200000	0.000000	396.463805	0.184240	-0.030000	-112.377739	101.500000	14.000000	0.000000
2021-04-23	21:49:33	1	14800000000	13748944845	0.180000	40.582096	0.227071	100.600000	0.000000	399.289965	0.155896	-0.060000	-112.377706	102.000000	14.000000	0.000000
2021-04-23	21:49:33	1	14900000000	13848944845	0.180000	40.582091	0.228407	101.100000	0.000000	402.131718	0.155896	-0.080000	-112.377672	102.600000	14.000000	0.000000
2021-04-23	21:49:33	1	15000000000	13948944845	0.180000	40.582085	0.229520	101.500000	0.000000	404.989231	0.170068	-0.110000	-112.377639	103.100000	14.000000	0.000000
2021-04-23	21:49:33	1	15100000000	14048944845	0.160000	40.582080	0.231078	102.000000	0.000000	407.863636	0.198413	-0.140000	-112.377605	103.800000	14.000000	0.000000
2021-04-23	21:49:33	1	15200000000	14148944845	0.160000	40.582074	0.206788	102.400000	0.000000	410.757406	0.212585	-0.170000	-112.377571	104.500000	14.000000	0.000000
2021-04-23	21:49:33	1	15300000000	14248944845	0.170000	40.582068	0.234417	102.800000	0.000000	413.671549	0.198413	-0.170000	-112.377537	105.300000	14.000000	0.000000
2021-04-23	21:49:33	1	15400000000	14348944845	0.170000	40.582062	0.261948	103.300000	0.000000	416.604647	0.184240	-0.180000	-112.377503	105.900000	14.000000	0.000000
2021-04-23	21:49:33	1	15500000000	14448944845	0.160000	40.582056	0.237311	103.800000	0.000000	419.555783	0.198413	-0.200000	-112.377469	106.600000	14.000000	0.000000
2021-04-23	21:49:33	1	15600000000	14548944845	0.160000	40.582049	0.185788	104.200000	0.000000	422.526165	0.198413	-0.210000	-112.377434	107.300000	14.000000	0.000000
