"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"GPS Longitudinal Acceleration"	"Throttle Position"	"Longitudinal Acceleration"	"Latitude"	"GPS Lateral Acceleration"	"Longitude"	"Lateral Acceleration"	"GPS Distance"	"Number of Satellites"	"GPS Speed"	"RPM"	"Heading"
2021-05-21	14:41:00	2	256700000000	7701228785	-0.311791	0.000000	-0.580000	40.583156	-0.382533	-112.385752	0.080000	7345.044036	19.000000	103.100000	0.000000	268.300000
2021-05-21	14:41:00	2	256800000000	7801228785	-0.155896	0.000000	-0.520000	40.583155	-0.506581	-112.385786	0.140000	7347.902652	19.000000	102.400000	0.000000	267.500000
2021-05-21	14:41:00	2	256900000000	7901228785	-0.127551	0.000000	-0.430000	40.583153	-0.555062	-112.385819	0.240000	7350.741905	19.000000	102.000000	0.000000	266.300000
2021-05-21	14:41:00	2	257000000000	8001228785	-0.070862	0.000000	-0.370000	40.583151	-0.627661	-112.385852	0.340000	7353.569280	19.000000	101.500000	0.000000	265.300000
2021-05-21	14:41:00	2	257100000000	8101228785	0.028345	0.000000	-0.310000	40.583149	-0.778299	-112.385884	0.420000	7356.390010	19.000000	101.500000	0.000000	263.800000
2021-05-21	14:41:00	2	257200000000	8201228785	0.028345	0.000000	-0.250000	40.583145	-0.729521	-112.385917	0.470000	7359.212459	19.000000	101.700000	0.000000	262.200000
2021-05-21	14:41:00	2	257300000000	8301228785	0.042517	0.000000	-0.180000	40.583142	-0.729521	-112.385950	0.540000	7362.037387	19.000000	101.700000	0.000000	260.900000
2021-05-21	14:41:00	2	257400000000	8401228785	0.070862	0.000000	-0.120000	40.583137	-0.782133	-112.385982	0.610000	7364.867426	19.000000	102.000000	0.000000	259.300000
2021-05-21	14:41:00	2	257500000000	8501228785	0.028345	0.000000	-0.080000	40.583131	-0.758387	-112.386015	0.640000	7367.702428	19.000000	102.200000	0.000000	257.800000
2021-05-21	14:41:00	2	257600000000	8601228785	0.000000	0.000000	-0.060000	40.583125	-0.808947	-112.386047	0.670000	7370.540934	19.000000	102.200000	0.000000	256.300000
2021-05-21	14:41:00	2	257700000000	8701228785	0.028345	0.000000	-0.070000	40.583119	-0.808947	-112.386079	0.700000	7373.380304	19.000000	102.200000	0.000000	254.600000
2021-05-21	14:41:00	2	257800000000	8801228785	0.000000	0.000000	-0.070000	40.583111	-0.759872	-112.386111	0.740000	7376.221625	19.000000	102.400000	0.000000	253.100000
2021-05-21	14:41:00	2	257900000000	8901228785	-0.070862	0.000000	-0.060000	40.583103	-0.884785	-112.386143	0.780000	7379.062059	19.000000	102.200000	0.000000	251.600000
2021-05-21	14:41:00	2	258000000000	9001228785	-0.070862	0.000000	-0.070000	40.583094	-1.008215	-112.386174	0.810000	7381.896799	19.000000	101.900000	0.000000	249.600000
2021-05-21	14:41:00	2	258100000000	9101228785	-0.014172	0.000000	-0.080000	40.583084	-0.880457	-112.386205	0.840000	7384.725380	19.000000	101.700000	0.000000	247.600000
2021-05-21	14:41:00	2	258200000000	9201228785	-0.056689	0.000000	-0.070000	40.583074	-0.881322	-112.386236	0.880000	7387.551372	19.000000	101.800000	0.000000	246.100000
2021-05-21	14:41:00	2	258300000000	9301228785	-0.014172	0.000000	-0.050000	40.583063	-0.977222	-112.386265	0.920000	7390.372840	19.000000	101.300000	0.000000	244.100000
2021-05-21	14:41:00	2	258400000000	9401228785	0.028345	0.000000	-0.030000	40.583051	-0.880457	-112.386295	0.910000	7393.193082	19.000000	101.700000	0.000000	242.200000
2021-05-21	14:41:00	2	258500000000	9501228785	-0.085034	0.000000	-0.060000	40.583039	-0.853619	-112.386325	0.880000	7396.013073	19.000000	101.500000	0.000000	240.600000
2021-05-21	14:41:00	2	258600000000	9601228785	-0.113379	0.000000	-0.040000	40.583026	-0.875262	-112.386353	0.910000	7398.827069	18.000000	101.100000	0.000000	238.800000
2021-05-21	14:41:00	2	258700000000	9701228785	-0.085034	0.000000	-0.040000	40.583012	-0.946525	-112.386381	0.930000	7401.630194	18.000000	100.700000	0.000000	237.100000
2021-05-21	14:41:00	2	258800000000	9801228785	-0.127551	0.000000	-0.080000	40.582997	-0.994363	-112.386408	0.930000	7404.423899	18.000000	100.500000	0.000000	235.000000
2021-05-21	14:41:00	2	258900000000	9901228785	-0.155896	0.000000	-0.090000	40.582982	-1.012123	-112.386434	0.960000	7407.205524	18.000000	99.800000	0.000000	233.100000
2021-05-21	14:41:00	2	259000000000	10001228785	-0.127551	0.000000	-0.100000	40.582966	-1.057241	-112.386459	0.980000	7409.971882	19.000000	99.400000	0.000000	230.900000
2021-05-21	14:41:00	2	259100000000	10101228785	-0.127551	0.000000	-0.120000	40.582950	-1.027459	-112.386484	0.960000	7412.727002	19.000000	98.900000	0.000000	228.800000
2021-05-21	14:41:00	2	259200000000	10201228785	-0.042517	0.000000	-0.110000	40.582933	-0.974575	-112.386507	0.980000	7415.469832	19.000000	98.500000	0.000000	226.700000
2021-05-21	14:41:00	2	259300000000	10301228785	0.099206	0.000000	-0.080000	40.582915	-0.975564	-112.386530	1.050000	7418.209916	19.000000	98.600000	0.000000	224.800000
2021-05-21	14:41:00	2	259400000000	10401228785	-0.014172	0.000000	-0.090000	40.582896	-1.275951	-112.386553	1.020000	7420.955194	19.000000	99.200000	0.000000	222.700000
2021-05-21	14:41:00	2	259500000000	10501228785	-0.028345	0.000000	-0.120000	40.582877	-1.242583	-112.386573	1.020000	7423.701177	19.000000	98.500000	0.000000	219.600000
2021-05-21	14:41:00	2	259600000000	10601228785	0.184240	0.000000	-0.060000	40.582857	-0.979522	-112.386593	1.040000	7426.447050	19.000000	99.000000	0.000000	217.600000
2021-05-21	14:41:00	2	259700000000	10701228785	0.042517	0.000000	-0.070000	40.582837	-0.987437	-112.386613	1.010000	7429.205696	19.000000	99.800000	0.000000	215.600000
2021-05-21	14:41:00	2	259800000000	10801228785	-0.099206	0.000000	-0.070000	40.582817	-1.031615	-112.386631	0.990000	7431.969187	19.000000	99.300000	0.000000	213.600000
2021-05-21	14:41:00	2	259900000000	10901228785	0.014172	0.000000	-0.050000	40.582795	-1.005024	-112.386648	1.000000	7434.726643	19.000000	99.100000	0.000000	211.400000
2021-05-21	14:41:00	2	260000000000	11001228785	0.099206	0.000000	-0.040000	40.582774	-0.958893	-112.386664	0.980000	7437.484745	19.000000	99.400000	0.000000	209.500000
2021-05-21	14:41:00	2	260100000000	11101228785	0.056689	0.000000	-0.020000	40.582751	-1.012123	-112.386679	0.980000	7440.251031	19.000000	99.800000	0.000000	207.500000
2021-05-21	14:41:00	2	260200000000	11201228785	0.014172	0.000000	0.020000	40.582729	-0.987437	-112.386693	0.980000	7443.022221	19.000000	99.800000	0.000000	205.400000
2021-05-21	14:41:00	2	260300000000	11301228785	0.141723	0.000000	0.020000	40.582706	-0.939005	-112.386706	0.950000	7445.798829	19.000000	99.900000	0.000000	203.500000
2021-05-21	14:41:00	2	260400000000	11401228785	0.212585	0.000000	0.000000	40.582682	-0.947465	-112.386719	0.950000	7448.586444	19.000000	100.800000	0.000000	201.600000
2021-05-21	14:41:00	2	260500000000	11501228785	0.170068	0.000000	0.030000	40.582659	-1.028350	-112.386730	0.960000	7451.394240	20.000000	101.400000	0.000000	199.700000
2021-05-21	14:41:00	2	260600000000	11601228785	0.099206	0.000000	0.070000	40.582634	-0.958744	-112.386740	0.980000	7454.218007	20.000000	102.000000	0.000000	197.500000
2021-05-21	14:41:00	2	260700000000	11701228785	0.099206	0.000000	0.070000	40.582610	-0.984939	-112.386750	0.990000	7457.052751	20.000000	102.100000	0.000000	195.900000
2021-05-21	14:41:00	2	260800000000	11801228785	0.170068	0.000000	0.060000	40.582585	-1.016130	-112.386758	1.000000	7459.899483	20.000000	102.700000	0.000000	193.600000
2021-05-21	14:41:00	2	260900000000	11901228785	0.141723	0.000000	0.100000	40.582560	-0.894308	-112.386764	1.030000	7462.758908	20.000000	103.300000	0.000000	191.900000
2021-05-21	14:41:00	2	261000000000	12001228785	0.127551	0.000000	0.110000	40.582535	-0.872121	-112.386770	1.020000	7465.634410	20.000000	103.700000	0.000000	190.100000
2021-05-21	14:41:00	2	261100000000	12101228785	0.141723	0.000000	0.130000	40.582509	-0.927874	-112.386775	0.990000	7468.521411	20.000000	104.200000	0.000000	188.500000
2021-05-21	14:41:00	2	261200000000	12201228785	0.255102	0.000000	0.120000	40.582483	-1.010021	-112.386779	0.970000	7471.426474	20.000000	104.700000	0.000000	186.500000
2021-05-21	14:41:00	2	261300000000	12301228785	0.255102	0.000000	0.150000	40.582457	-0.865244	-112.386782	0.970000	7474.351052	20.000000	106.000000	0.000000	184.600000
2021-05-21	14:41:00	2	261400000000	12401228785	0.028345	0.000000	0.140000	40.582430	-0.842983	-112.386784	0.970000	7477.299503	20.000000	106.500000	0.000000	183.200000
2021-05-21	14:41:00	2	261500000000	12501228785	0.042517	0.000000	0.120000	40.582403	-0.971953	-112.386784	0.980000	7480.253917	20.000000	106.200000	0.000000	181.400000
2021-05-21	14:41:00	2	261600000000	12601228785	0.170068	0.000000	0.140000	40.582376	-0.977444	-112.386784	1.010000	7483.213866	20.000000	106.800000	0.000000	179.500000
2021-05-21	14:41:00	2	261700000000	12701228785	0.070862	0.000000	0.130000	40.582349	-0.956370	-112.386783	1.020000	7486.187795	20.000000	107.400000	0.000000	177.700000
2021-05-21	14:41:00	2	261800000000	12801228785	0.085034	0.000000	0.100000	40.582322	-0.955479	-112.386780	0.990000	7489.169225	20.000000	107.300000	0.000000	175.900000
2021-05-21	14:41:00	2	261900000000	12901228785	0.099206	0.000000	0.080000	40.582295	-0.934998	-112.386776	0.950000	7492.160293	20.000000	108.000000	0.000000	174.100000
2021-05-21	14:41:00	2	262000000000	13001228785	0.056689	0.000000	0.090000	40.582268	-0.908284	-112.386772	0.960000	7495.159010	20.000000	108.000000	0.000000	172.400000
2021-05-21	14:41:00	2	262100000000	13101228785	0.127551	0.000000	0.100000	40.582241	-0.911648	-112.386766	0.990000	7498.166524	20.000000	108.400000	0.000000	170.700000
2021-05-21	14:41:00	2	262200000000	13201228785	0.113379	0.000000	0.140000	40.582214	-0.915853	-112.386759	0.990000	7501.183503	20.000000	108.900000	0.000000	169.000000
2021-05-21	14:41:00	2	262300000000	13301228785	0.127551	0.000000	0.130000	40.582188	-0.891365	-112.386750	0.960000	7504.212854	20.000000	109.200000	0.000000	167.300000
2021-05-21	14:41:00	2	262400000000	13401228785	0.085034	0.000000	0.100000	40.582161	-0.869103	-112.386741	0.920000	7507.253781	20.000000	109.800000	0.000000	165.700000
2021-05-21	14:41:00	2	262500000000	13501228785	0.000000	0.000000	0.090000	40.582135	-0.869103	-112.386731	0.880000	7510.302687	19.000000	109.800000	0.000000	164.100000
2021-05-21	14:41:00	2	262600000000	13601228785	-0.070862	0.000000	0.070000	40.582109	-0.869103	-112.386720	0.880000	7513.351148	18.000000	109.800000	0.000000	162.500000
2021-05-21	14:41:00	2	262700000000	13701228785	-0.113379	0.000000	0.010000	40.582083	-0.865145	-112.386708	0.880000	7516.394055	18.000000	109.300000	0.000000	160.900000
2021-05-21	14:41:00	2	262800000000	13801228785	-0.113379	0.000000	-0.060000	40.582057	-0.889732	-112.386695	0.850000	7519.425344	18.000000	109.000000	0.000000	159.300000
2021-05-21	14:41:00	2	262900000000	13901228785	-0.127551	0.000000	-0.110000	40.582032	-0.912489	-112.386682	0.820000	7522.446592	17.000000	108.500000	0.000000	157.600000
2021-05-21	14:41:00	2	263000000000	14001228785	-0.184240	0.000000	-0.140000	40.582008	-0.962603	-112.386667	0.820000	7525.452631	17.000000	108.100000	0.000000	155.900000
2021-05-21	14:41:00	2	263100000000	14101228785	-0.099206	0.000000	-0.180000	40.581984	-0.954589	-112.386651	0.810000	7528.445643	18.000000	107.200000	0.000000	154.000000
2021-05-21	14:41:00	2	263200000000	14201228785	0.028345	0.000000	-0.190000	40.581960	-0.876672	-112.386635	0.840000	7531.427905	18.000000	107.400000	0.000000	152.300000
2021-05-21	14:41:00	2	263300000000	14301228785	0.028345	0.000000	-0.160000	40.581937	-0.903238	-112.386618	0.850000	7534.411238	17.000000	107.400000	0.000000	150.700000
2021-05-21	14:41:00	2	263400000000	14401228785	0.000000	0.000000	-0.140000	40.581914	-0.958151	-112.386600	0.830000	7537.396955	18.000000	107.600000	0.000000	148.900000
2021-05-21	14:41:00	2	263500000000	14501228785	0.170068	0.000000	-0.110000	40.581892	-0.770409	-112.386581	0.820000	7540.386668	17.000000	107.400000	0.000000	147.100000
2021-05-21	14:41:00	2	263600000000	14601228785	0.368481	0.000000	-0.080000	40.581869	-0.672803	-112.386561	0.810000	7543.391199	17.000000	108.800000	0.000000	146.000000
2021-05-21	14:41:00	2	263700000000	14701228785	0.141723	0.000000	-0.040000	40.581846	-0.925104	-112.386541	0.800000	7546.427148	17.000000	110.000000	0.000000	144.600000
2021-05-21	14:41:00	2	263800000000	14801228785	-0.099206	0.000000	0.000000	40.581825	-1.059219	-112.386519	0.820000	7549.475124	17.000000	109.800000	0.000000	142.600000
2021-05-21	14:41:00	2	263900000000	14901228785	-0.042517	0.000000	0.040000	40.581804	-0.892181	-112.386496	0.820000	7552.518783	17.000000	109.300000	0.000000	140.700000
2021-05-21	14:41:00	2	264000000000	15001228785	0.042517	0.000000	0.020000	40.581783	-0.839643	-112.386472	0.820000	7555.559225	17.000000	109.500000	0.000000	139.300000
2021-05-21	14:41:00	2	264100000000	15101228785	0.042517	0.000000	0.000000	40.581763	-0.921740	-112.386448	0.810000	7558.602280	17.000000	109.600000	0.000000	137.600000
2021-05-21	14:41:00	2	264200000000	15201228785	-0.014172	0.000000	0.010000	40.581744	-0.760465	-112.386423	0.810000	7561.648516	17.000000	109.800000	0.000000	135.900000
2021-05-21	14:41:00	2	264300000000	15301228785	0.000000	0.000000	0.020000	40.581724	-0.568791	-112.386397	0.790000	7564.694575	17.000000	109.500000	0.000000	134.800000
2021-05-21	14:41:00	2	264400000000	15401228785	0.014172	0.000000	0.020000	40.581705	-0.543189	-112.386371	0.780000	7567.740855	16.000000	109.800000	0.000000	133.800000
2021-05-21	14:41:00	2	264500000000	15501228785	-0.099206	0.000000	0.000000	40.581687	-0.515090	-112.386345	0.740000	7570.786319	16.000000	109.600000	0.000000	132.800000
2021-05-21	14:41:00	2	264600000000	15601228785	-0.127551	0.000000	-0.020000	40.581669	-0.458768	-112.386319	0.680000	7573.822621	16.000000	109.100000	0.000000	131.900000
2021-05-21	14:41:00	2	264700000000	15701228785	-0.056689	0.000000	-0.050000	40.581651	-0.403311	-112.386292	0.590000	7576.849522	16.000000	108.700000	0.000000	131.100000
2021-05-21	14:41:00	2	264800000000	15801228785	0.014172	0.000000	-0.050000	40.581634	-0.376423	-112.386265	0.510000	7579.870056	16.000000	108.700000	0.000000	130.400000
2021-05-21	14:41:00	2	264900000000	15901228785	0.127551	0.000000	-0.030000	40.581617	-0.242209	-112.386237	0.450000	7582.892701	16.000000	108.800000	0.000000	129.700000
2021-05-21	14:41:00	2	265000000000	16001228785	0.141723	0.000000	-0.020000	40.581600	-0.216880	-112.386209	0.400000	7585.926286	15.000000	109.600000	0.000000	129.500000
2021-05-21	14:41:00	2	265100000000	16101228785	0.056689	0.000000	0.020000	40.581583	-0.271595	-112.386181	0.360000	7588.972030	15.000000	109.800000	0.000000	128.900000
2021-05-21	14:41:00	2	265200000000	16201228785	0.070862	0.000000	0.040000	40.581566	-0.190463	-112.386153	0.310000	7592.024986	16.000000	110.000000	0.000000	128.500000
2021-05-21	14:41:00	2	265300000000	16301228785	0.099206	0.000000	0.070000	40.581549	-0.109133	-112.386124	0.260000	7595.085799	16.000000	110.300000	0.000000	128.200000
2021-05-21	14:41:00	2	265400000000	16401228785	0.056689	0.000000	0.080000	40.581532	-0.027382	-112.386096	0.210000	7598.153932	16.000000	110.700000	0.000000	128.100000
2021-05-21	14:41:00	2	265500000000	16501228785	0.000000	0.000000	0.090000	40.581515	0.000000	-112.386067	0.160000	7601.228000	16.000000	110.700000	0.000000	128.100000
2021-05-21	14:41:00	2	265600000000	16601228785	0.070862	0.000000	0.100000	40.581498	-0.027382	-112.386039	0.120000	7604.304165	16.000000	110.700000	0.000000	128.100000
2021-05-21	14:41:00	2	265700000000	16701228785	0.141723	0.000000	0.100000	40.581481	0.000000	-112.386010	0.080000	7607.388153	17.000000	111.200000	0.000000	128.000000
2021-05-21	14:41:00	2	265800000000	16801228785	0.042517	0.000000	0.100000	40.581464	-0.027629	-112.385982	0.070000	7610.481399	16.000000	111.700000	0.000000	128.100000
2021-05-21	14:41:00	2	265900000000	16901228785	-0.028345	0.000000	0.070000	40.581447	-0.082740	-112.385953	0.060000	7613.580443	16.000000	111.500000	0.000000	127.900000
2021-05-21	14:41:00	2	266000000000	17001228785	0.056689	0.000000	0.070000	40.581430	-0.082740	-112.385924	0.090000	7616.679144	17.000000	111.500000	0.000000	127.800000
2021-05-21	14:41:00	2	266100000000	17101228785	0.070862	0.000000	0.080000	40.581412	-0.138395	-112.385895	0.110000	7619.782072	17.000000	111.900000	0.000000	127.600000
2021-05-21	14:41:00	2	266200000000	17201228785	-0.042517	0.000000	0.090000	40.581395	-0.138518	-112.385866	0.110000	7622.889714	17.000000	112.000000	0.000000	127.300000
2021-05-21	14:41:00	2	266300000000	17301228785	-0.155896	0.000000	0.060000	40.581379	-0.027605	-112.385837	0.110000	7625.993945	17.000000	111.600000	0.000000	127.100000
2021-05-21	14:41:00	2	266400000000	17401228785	-0.141723	0.000000	0.040000	40.581362	0.082295	-112.385808	0.100000	7629.083648	17.000000	110.900000	0.000000	127.200000
2021-05-21	14:41:00	2	266500000000	17501228785	-0.141723	0.000000	0.000000	40.581345	0.082072	-112.385779	0.080000	7632.160860	17.000000	110.600000	0.000000	127.400000
2021-05-21	14:41:00	2	266600000000	17601228785	-0.184240	0.000000	-0.020000	40.581328	0.054368	-112.385750	0.030000	7635.221397	17.000000	109.900000	0.000000	127.500000
2021-05-21	14:41:00	2	266700000000	17701228785	-0.155896	0.000000	-0.040000	40.581311	0.081107	-112.385722	-0.010000	7638.267474	17.000000	109.300000	0.000000	127.600000
2021-05-21	14:41:00	2	266800000000	17801228785	-0.141723	0.000000	-0.060000	40.581295	0.107648	-112.385693	-0.050000	7641.296807	17.000000	108.800000	0.000000	127.800000
2021-05-21	14:41:00	2	266900000000	17901228785	-0.141723	0.000000	-0.060000	40.581278	0.187519	-112.385665	-0.060000	7644.312085	17.000000	108.300000	0.000000	128.000000
2021-05-21	14:41:00	2	267000000000	18001228785	-0.127551	0.000000	-0.070000	40.581261	0.213318	-112.385638	-0.100000	7647.313682	17.000000	107.800000	0.000000	128.500000
2021-05-21	14:41:00	2	267100000000	18101228785	-0.127551	0.000000	-0.080000	40.581244	0.159395	-112.385611	-0.120000	7650.301781	17.000000	107.400000	0.000000	128.800000
2021-05-21	14:41:00	2	267200000000	18201228785	-0.099206	0.000000	-0.090000	40.581227	0.237979	-112.385583	-0.150000	7653.279507	17.000000	106.900000	0.000000	129.100000
2021-05-21	14:41:00	2	267300000000	18301228785	-0.099206	0.000000	-0.080000	40.581210	0.290319	-112.385557	-0.180000	7656.245598	17.000000	106.700000	0.000000	129.700000
2021-05-21	14:41:00	2	267400000000	18401228785	-0.155896	0.000000	-0.040000	40.581192	0.367766	-112.385530	-0.230000	7659.202175	18.000000	106.200000	0.000000	130.200000
2021-05-21	14:41:00	2	267500000000	18501228785	-0.155896	0.000000	-0.020000	40.581175	0.574653	-112.385504	-0.290000	7662.142671	18.000000	105.600000	0.000000	131.100000
2021-05-21	14:41:00	2	267600000000	18601228785	-0.155896	0.000000	-0.020000	40.581157	0.571932	-112.385478	-0.370000	7665.070030	18.000000	105.100000	0.000000	132.400000
2021-05-21	14:41:00	2	267700000000	18701228785	-0.085034	0.000000	-0.010000	40.581139	0.568667	-112.385453	-0.420000	7667.982023	18.000000	104.500000	0.000000	133.300000
2021-05-21	14:41:00	2	267800000000	18801228785	-0.028345	0.000000	0.020000	40.581121	0.697909	-112.385429	-0.470000	7670.885786	18.000000	104.500000	0.000000	134.600000
2021-05-21	14:41:00	2	267900000000	18901228785	-0.056689	0.000000	0.010000	40.581102	0.722373	-112.385405	-0.540000	7673.785430	18.000000	104.300000	0.000000	136.000000
2021-05-21	14:41:00	2	268000000000	19001228785	-0.070862	0.000000	0.030000	40.581083	0.643739	-112.385381	-0.590000	7676.679205	18.000000	104.100000	0.000000	137.400000
2021-05-21	14:41:00	2	268100000000	19101228785	0.042517	0.000000	0.020000	40.581063	0.718910	-112.385359	-0.640000	7679.568758	18.000000	103.800000	0.000000	138.500000
2021-05-21	14:41:00	2	268200000000	19201228785	-0.042517	0.000000	0.030000	40.581043	0.723065	-112.385336	-0.680000	7682.458754	18.000000	104.400000	0.000000	140.200000
2021-05-21	14:41:00	2	268300000000	19301228785	-0.170068	0.000000	0.040000	40.581023	0.614427	-112.385315	-0.720000	7685.344373	17.000000	103.500000	0.000000	141.300000
2021-05-21	14:41:00	2	268400000000	19401228785	-0.028345	0.000000	0.050000	40.581002	0.791335	-112.385294	-0.750000	7688.216999	16.000000	103.200000	0.000000	142.600000
2021-05-21	14:41:00	2	268500000000	19501228785	0.070862	0.000000	0.080000	40.580980	0.843205	-112.385274	-0.730000	7691.086827	16.000000	103.300000	0.000000	144.400000
2021-05-21	14:41:00	2	268600000000	19601228785	0.056689	0.000000	0.110000	40.580959	0.846470	-112.385254	-0.740000	7693.961677	16.000000	103.700000	0.000000	145.900000
2021-05-21	14:41:00	2	268700000000	19701228785	0.070862	0.000000	0.140000	40.580937	0.820820	-112.385235	-0.750000	7696.842479	16.000000	103.700000	0.000000	147.700000
2021-05-21	14:41:00	2	268800000000	19801228785	0.170068	0.000000	0.150000	40.580914	0.824777	-112.385218	-0.780000	7699.731245	17.000000	104.200000	0.000000	149.100000
2021-05-21	14:41:00	2	268900000000	19901228785	0.255102	0.000000	0.160000	40.580891	0.908160	-112.385201	-0.790000	7702.638389	17.000000	104.900000	0.000000	150.900000
2021-05-21	14:41:00	2	269000000000	20001228785	0.240930	0.000000	0.140000	40.580867	0.943903	-112.385185	-0.830000	7705.565503	17.000000	106.000000	0.000000	152.600000
2021-05-21	14:41:00	2	269100000000	20101228785	0.155896	0.000000	0.150000	40.580843	0.870142	-112.385169	-0.850000	7708.517777	17.000000	106.600000	0.000000	154.500000
2021-05-21	14:41:00	2	269200000000	20201228785	0.198413	0.000000	0.150000	40.580818	0.794748	-112.385155	-0.870000	7711.485633	17.000000	107.100000	0.000000	155.900000
2021-05-21	14:41:00	2	269300000000	20301228785	0.184240	0.000000	0.150000	40.580793	0.801427	-112.385141	-0.880000	7714.474237	16.000000	108.000000	0.000000	157.500000
2021-05-21	14:41:00	2	269400000000	20401228785	0.255102	0.000000	0.160000	40.580767	0.723956	-112.385128	-0.860000	7717.479936	17.000000	108.400000	0.000000	158.900000
2021-05-21	14:41:00	2	269500000000	20501228785	0.255102	0.000000	0.170000	40.580741	0.787625	-112.385115	-0.860000	7720.510602	17.000000	109.800000	0.000000	160.200000
2021-05-21	14:41:00	2	269600000000	20601228785	0.042517	0.000000	0.200000	40.580715	0.817752	-112.385104	-0.820000	7723.562460	17.000000	110.200000	0.000000	161.800000
2021-05-21	14:41:00	2	269700000000	20701228785	0.070862	0.000000	0.200000	40.580689	0.708076	-112.385093	-0.800000	7726.622587	18.000000	110.100000	0.000000	163.200000
2021-05-21	14:41:00	2	269800000000	20801228785	0.141723	0.000000	0.200000	40.580662	0.684552	-112.385083	-0.790000	7729.691407	18.000000	110.700000	0.000000	164.400000
2021-05-21	14:41:00	2	269900000000	20901228785	0.099206	0.000000	0.230000	40.580635	0.659545	-112.385074	-0.750000	7732.770255	18.000000	111.100000	0.000000	165.700000
2021-05-21	14:41:00	2	270000000000	21001228785	0.099206	0.000000	0.250000	40.580607	0.661326	-112.385066	-0.710000	7735.861105	18.000000	111.400000	0.000000	166.800000
2021-05-21	14:41:00	2	270100000000	21101228785	-0.042517	0.000000	0.230000	40.580580	0.801971	-112.385058	-0.710000	7738.958207	18.000000	111.800000	0.000000	168.100000
2021-05-21	14:41:00	2	270200000000	21201228785	0.085034	0.000000	0.210000	40.580553	0.769469	-112.385051	-0.740000	7742.056882	18.000000	111.100000	0.000000	169.700000
2021-05-21	14:41:00	2	270300000000	21301228785	0.184240	0.000000	0.220000	40.580525	0.778473	-112.385044	-0.750000	7745.161729	18.000000	112.400000	0.000000	170.900000
2021-05-21	14:41:00	2	270400000000	21401228785	0.042517	0.000000	0.240000	40.580497	0.806275	-112.385039	-0.730000	7748.282061	18.000000	112.400000	0.000000	172.500000
2021-05-21	14:41:00	2	270500000000	21501228785	0.127551	0.000000	0.240000	40.580469	0.780550	-112.385034	-0.740000	7751.409929	18.000000	112.700000	0.000000	173.800000
2021-05-21	14:41:00	2	270600000000	21601228785	0.170068	0.000000	0.220000	40.580441	0.840756	-112.385030	-0.760000	7754.549340	18.000000	113.300000	0.000000	175.300000
2021-05-21	14:41:00	2	270700000000	21701228785	0.141723	0.000000	0.230000	40.580413	0.845209	-112.385028	-0.770000	7757.705363	18.000000	113.900000	0.000000	176.800000
2021-05-21	14:41:00	2	270800000000	21801228785	0.085034	0.000000	0.260000	40.580384	0.848177	-112.385027	-0.750000	7760.872909	18.000000	114.300000	0.000000	178.300000
2021-05-21	14:41:00	2	270900000000	21901228785	0.070862	0.000000	0.250000	40.580355	0.821339	-112.385026	-0.790000	7764.050863	18.000000	114.500000	0.000000	179.800000
2021-05-21	14:41:00	2	271000000000	22001228785	0.113379	0.000000	0.240000	40.580326	0.880284	-112.385026	-0.830000	7767.235879	18.000000	114.800000	0.000000	181.200000
2021-05-21	14:41:00	2	271100000000	22101228785	0.198413	0.000000	0.220000	40.580297	0.855598	-112.385027	-0.820000	7770.434475	18.000000	115.300000	0.000000	182.900000
2021-05-21	14:41:00	2	271200000000	22201228785	0.283447	0.000000	0.200000	40.580268	0.833534	-112.385030	-0.810000	7773.649840	18.000000	116.200000	0.000000	184.200000
2021-05-21	14:41:00	2	271300000000	22301228785	0.056689	0.000000	0.230000	40.580239	0.783395	-112.385034	-0.810000	7776.890035	18.000000	117.300000	0.000000	185.800000
2021-05-21	14:41:00	2	271400000000	22401228785	-0.028345	0.000000	0.240000	40.580209	0.749878	-112.385038	-0.820000	7780.137167	17.000000	116.600000	0.000000	186.900000
2021-05-21	14:41:00	2	271500000000	22501228785	0.198413	0.000000	0.220000	40.580180	0.897920	-112.385043	-0.860000	7783.385917	17.000000	117.100000	0.000000	188.400000
2021-05-21	14:41:00	2	271600000000	22601228785	0.170068	0.000000	0.230000	40.580151	0.817258	-112.385050	-0.830000	7786.651936	17.000000	118.000000	0.000000	190.000000
2021-05-21	14:41:00	2	271700000000	22701228785	0.056689	0.000000	0.220000	40.580122	0.819335	-112.385057	-0.820000	7789.930905	17.000000	118.300000	0.000000	191.200000
2021-05-21	14:41:00	2	271800000000	22801228785	0.085034	0.000000	0.220000	40.580093	0.878601	-112.385066	-0.820000	7793.219367	17.000000	118.400000	0.000000	192.800000
2021-05-21	14:41:00	2	271900000000	22901228785	0.014172	0.000000	0.180000	40.580064	0.794081	-112.385076	-0.850000	7796.513554	18.000000	118.900000	0.000000	194.200000
2021-05-21	14:41:00	2	272000000000	23001228785	-0.070862	0.000000	0.170000	40.580035	0.762098	-112.385086	-0.840000	7799.809153	18.000000	118.500000	0.000000	195.500000
2021-05-21	14:41:00	2	272100000000	23101228785	0.085034	0.000000	0.170000	40.580006	0.820028	-112.385097	-0.830000	7803.102460	18.000000	118.400000	0.000000	196.800000
