"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"Longitudinal Acceleration"	"GPS Distance"	"GPS Lateral Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"Lateral Acceleration"	"GPS Speed"
2021-05-22	10:29:11	0	0	0
2021-05-22	10:29:11	0	100000000	100000000	-112.382702	0.449004	3.323115	0.023581	40.583166	0.074286	0.026772	119.723713
2021-05-22	10:29:11	0	200000000	200000000	-112.382741	0.511236	6.651061	0.023734	40.583166	0.083107	0.019275	119.923713
2021-05-22	10:29:11	0	300000000	300000000	-112.382781	0.687173	9.985449	0.025085	40.583165	0.096159	0.017868	120.135699
2021-05-22	10:29:11	0	400000000	400000000	-112.382821	0.790278	13.327844	0.027074	40.583165	0.111379	0.035892	120.447702
2021-05-22	10:29:11	0	500000000	500000000	-112.382860	0.732589	16.679217	0.029776	40.583165	0.125731	0.055007	120.859712
2021-05-22	10:29:11	0	600000000	600000000	-112.382900	0.635382	20.045085	0.033676	40.583164	0.137076	0.057184	121.383700
2021-05-22	10:29:11	0	700000000	700000000	-112.382941	0.611085	23.425132	0.038061	40.583164	0.141970	0.046834	122.059707
2021-05-22	10:29:11	0	800000000	800000000	-112.382981	0.619794	26.823085	0.041732	40.583163	0.140084	0.030261	122.559703
2021-05-22	10:29:11	0	900000000	900000000	-112.383021	0.605484	30.233660	0.044116	40.583163	0.133354	0.016518	123.054691
2021-05-22	10:29:11	0	1000000000	1000000000	-112.383062	0.606004	33.658416	0.045110	40.583163	0.122946	0.023276	123.543697
2021-05-22	10:29:11	0	1100000000	1100000000	-112.383103	0.648486	37.095341	0.043485	40.583163	0.111187	0.049573	123.921697
2021-05-22	10:29:11	0	1200000000	1200000000	-112.383144	0.653717	40.540200	0.038883	40.583163	0.102615	0.063998	124.143701
2021-05-22	10:29:11	0	1300000000	1300000000	-112.383185	0.577226	43.994714	0.033007	40.583162	0.097230	0.046716	124.532702
2021-05-22	10:29:11	0	1400000000	1400000000	-112.383226	0.529948	47.457655	0.025997	40.583162	0.094891	0.021700	124.843699
2021-05-22	10:29:11	0	1500000000	1500000000	-112.383267	0.593465	50.931478	0.019126	40.583162	0.094324	0.013293	125.232699
2021-05-22	10:29:11	0	1600000000	1600000000	-112.383308	0.666444	54.413656	0.013460	40.583162	0.094394	0.004688	125.532695
2021-05-22	10:29:11	0	1700000000	1700000000	-112.383350	0.647250	57.904865	0.008642	40.583162	0.094961	-0.012659	125.832703
2021-05-22	10:29:11	0	1800000000	1800000000	-112.383391	0.590183	61.405252	0.006303	40.583162	0.094891	-0.011964	126.143687
2021-05-22	10:29:11	0	1900000000	1900000000	-112.383433	0.580660	64.914383	0.005806	40.583162	0.094184	0.007199	126.543688
2021-05-22	10:29:11	0	2000000000	2000000000	-112.383475	0.608431	68.435298	0.006654	40.583162	0.092909	0.013809	126.932690
2021-05-22	10:29:11	0	2100000000	2100000000	-112.383517	0.622447	71.964728	0.009343	40.583162	0.091705	0.007132	127.232697
2021-05-22	10:29:11	0	2200000000	2200000000	-112.383559	0.618249	75.503625	0.013027	40.583162	0.091137	0.005859	127.532692
2021-05-22	10:29:11	0	2300000000	2300000000	-112.383601	0.619703	79.049921	0.015436	40.583161	0.091207	0.006409	127.832688
2021-05-22	10:29:11	0	2400000000	2400000000	-112.383643	0.623738	82.605004	0.016571	40.583161	0.091915	0.005557	128.132696
2021-05-22	10:29:11	0	2500000000	2500000000	-112.383685	0.618357	86.169187	0.016252	40.583161	0.093177	0.013009	128.439691
2021-05-22	10:29:11	0	2600000000	2600000000	-112.383727	0.615156	89.741795	0.012810	40.583161	0.094451	0.019667	128.829685
2021-05-22	10:29:11	0	2700000000	2700000000	-112.383770	0.622730	93.325317	0.006756	40.583161	0.095662	0.008943	129.139687
2021-05-22	10:29:11	0	2800000000	2800000000	-112.383812	0.627533	96.917452	-0.002230	40.583161	0.096236	-0.009268	129.529684
2021-05-22	10:29:11	0	2900000000	2900000000	-112.383855	0.620565	100.520382	-0.011918	40.583161	0.096172	-0.026129	129.839686
2021-05-22	10:29:11	0	3000000000	3000000000	-112.383898	0.608425	104.131876	-0.022752	40.583161	0.095471	-0.051127	130.229668
2021-05-22	10:29:11	0	3100000000	3100000000	-112.383941	0.602627	107.753365	-0.033396	40.583161	0.094196	-0.075369	130.529676
2021-05-22	10:29:11	0	3200000000	3200000000	-112.383984	0.615229	111.384167	-0.041936	40.583161	0.092986	-0.077990	130.839678
2021-05-22	10:29:11	0	3300000000	3300000000	-112.384027	0.641851	115.023396	-0.046652	40.583161	0.092348	-0.067883	131.229675
2021-05-22	10:29:11	0	3400000000	3400000000	-112.384071	0.652793	118.673159	-0.047544	40.583161	0.091838	-0.063599	131.529670
2021-05-22	10:29:11	0	3500000000	3500000000	-112.384114	0.632130	122.330507	-0.044676	40.583160	0.092412	-0.058935	131.829677
2021-05-22	10:29:11	0	3600000000	3600000000	-112.384157	0.600326	125.996642	-0.038685	40.583160	0.092412	-0.047755	132.129672
2021-05-22	10:29:11	0	3700000000	3700000000	-112.384201	0.580748	129.671919	-0.030591	40.583160	0.092412	-0.041032	132.439687
2021-05-22	10:29:11	0	3800000000	3800000000	-112.384245	0.581436	133.355655	-0.024218	40.583159	0.092412	-0.040402	132.829671
2021-05-22	10:29:11	0	3900000000	3900000000	-112.384289	0.595266	137.049780	-0.017845	40.583159	0.092348	-0.034738	133.129677
2021-05-22	10:29:11	0	4000000000	4000000000	-112.384333	0.597327	140.751788	-0.011472	40.583159	0.091775	-0.020222	133.439680
2021-05-22	10:29:11	0	4100000000	4100000000	-112.384377	0.583844	144.464412	-0.005098	40.583158	0.091711	-0.000978	133.829676
2021-05-22	10:29:11	0	4200000000	4200000000	-112.384420	0.586656	148.185361	0.001498	40.583158	0.091023	0.016794	134.126675
2021-05-22	10:29:11	0	4300000000	4300000000	-112.384465	0.609846	151.915300	0.011000	40.583158	0.089748	0.029921	134.426683
2021-05-22	10:29:11	0	4400000000	4400000000	-112.384509	0.619084	155.654363	0.019808	40.583157	0.088416	0.039422	134.735665
2021-05-22	10:29:11	0	4500000000	4500000000	-112.384554	0.610150	159.401859	0.027227	40.583157	0.086561	0.042248	135.126680
2021-05-22	10:29:11	0	4600000000	4600000000	-112.384598	0.607952	163.159374	0.031924	40.583157	0.085287	0.034019	135.417676
2021-05-22	10:29:11	0	4700000000	4700000000	-112.384643	0.612974	166.923458	0.032217	40.583157	0.084127	0.020097	135.626676
2021-05-22	10:29:11	0	4800000000	4800000000	-112.384688	0.607478	170.695723	0.028858	40.583156	0.084184	0.006121	135.926672
2021-05-22	10:29:11	0	4900000000	4900000000	-112.384732	0.594381	174.475193	0.023587	40.583156	0.084993	-0.006345	136.226667
2021-05-22	10:29:11	0	5000000000	5000000000	-112.384777	0.591002	178.263452	0.016520	40.583156	0.087658	-0.010497	136.526663
2021-05-22	10:29:11	0	5100000000	5100000000	-112.384822	0.594774	182.060841	0.008814	40.583156	0.091481	-0.005910	136.835670
2021-05-22	10:29:11	0	5200000000	5200000000	-112.384868	0.590498	185.866673	0.000586	40.583156	0.095191	-0.007978	137.226661
2021-05-22	10:29:11	0	5300000000	5300000000	-112.384913	0.585727	189.683034	-0.006947	40.583155	0.097281	-0.023816	137.526657
2021-05-22	10:29:11	0	5400000000	5400000000	-112.384958	0.597894	193.506962	-0.013320	40.583155	0.093986	-0.040038	137.826663
2021-05-22	10:29:11	0	5500000000	5500000000	-112.385004	0.615875	197.339783	-0.019578	40.583155	0.082062	-0.046206	138.117672
2021-05-22	10:29:11	0	5600000000	5600000000	-112.385050	0.610612	201.179516	-0.024562	40.583155	0.056996	-0.044866	138.344660
2021-05-22	10:29:11	0	5700000000	5700000000	-112.385095	0.570297	205.027926	-0.028386	40.583155	0.008579	-0.038479	138.790656
2021-05-22	10:29:11	0	5800000000	5800000000	-112.385140	0.498879	208.880055	-0.032172	40.583154	-0.059832	-0.032376	138.683651
2021-05-22	10:29:11	0	5900000000	5900000000	-112.385186	0.381650	212.728609	-0.036047	40.583154	-0.147680	-0.040831	138.459659
2021-05-22	10:29:11	0	6000000000	6000000000	-112.385231	0.204747	216.563722	-0.040457	40.583154	-0.249881	-0.067653	137.911667
2021-05-22	10:29:11	0	6100000000	6100000000	-112.385275	0.017679	220.378296	-0.044230	40.583153	-0.362305	-0.095735	136.787675
2021-05-22	10:29:11	0	6200000000	6200000000	-112.385319	-0.089687	224.153476	-0.047264	40.583153	-0.477049	-0.111064	135.347665
2021-05-22	10:29:11	0	6300000000	6300000000	-112.385362	-0.112762	227.887046	-0.048385	40.583152	-0.583634	-0.116779	133.415676
2021-05-22	10:29:11	0	6400000000	6400000000	-112.385404	-0.139314	231.559234	-0.047493	40.583152	-0.675689	-0.117132	131.083685
2021-05-22	10:29:11	0	6500000000	6500000000	-112.385446	-0.216969	235.158963	-0.043465	40.583151	-0.746993	-0.110178	128.399687
2021-05-22	10:29:11	0	6600000000	6600000000	-112.385486	-0.294119	238.693631	-0.037092	40.583151	-0.792421	-0.097789	125.843692
2021-05-22	10:29:11	0	6700000000	6700000000	-112.385526	-0.289179	242.139983	-0.031127	40.583150	-0.800859	-0.083838	122.683701
2021-05-22	10:29:11	0	6800000000	6800000000	-112.385564	-0.205743	245.514757	-0.030515	40.583150	-0.779598	-0.070337	119.967706
2021-05-22	10:29:11	0	6900000000	6900000000	-112.385602	-0.149619	248.806833	-0.038341	40.583149	-0.731876	-0.064376	117.075716
2021-05-22	10:29:11	0	7000000000	7000000000	-112.385639	-0.152683	252.018692	-0.056569	40.583148	-0.661617	-0.071583	114.331714
2021-05-22	10:29:11	0	7100000000	7100000000	-112.385675	-0.086457	255.171143	-0.088103	40.583148	-0.573973	-0.093296	112.239726
2021-05-22	10:29:11	0	7200000000	7200000000	-112.385711	0.118396	258.260619	-0.139038	40.583147	-0.475137	-0.146278	110.279731
2021-05-22	10:29:11	0	7300000000	7300000000	-112.385747	0.335728	261.308742	-0.204963	40.583146	-0.376173	-0.248310	108.819733
2021-05-22	10:29:11	0	7400000000	7400000000	-112.385782	0.434981	264.317782	-0.282257	40.583144	-0.283302	-0.376782	107.835737
2021-05-22	10:29:11	0	7500000000	7500000000	-112.385816	0.440662	267.304280	-0.368513	40.583143	-0.201763	-0.489104	107.050738
2021-05-22	10:29:11	0	7600000000	7600000000	-112.385851	0.452996	270.270659	-0.461606	40.583141	-0.135992	-0.580682	106.406741
2021-05-22	10:29:11	0	7700000000	7700000000	-112.385886	0.513614	273.228116	-0.554802	40.583138	-0.095311	-0.668921	106.478741
2021-05-22	10:29:11	0	7800000000	7800000000	-112.385921	0.563956	276.181066	-0.640853	40.583135	-0.073987	-0.753994	106.178746
2021-05-22	10:29:11	0	7900000000	7900000000	-112.385955	0.544604	279.126593	-0.717804	40.583131	-0.066549	-0.818925	105.892747
2021-05-22	10:29:11	0	8000000000	8000000000	-112.385989	0.504522	282.066499	-0.783237	40.583127	-0.070864	-0.859090	105.771746
2021-05-22	10:29:11	0	8100000000	8100000000	-112.386023	0.516062	284.998203	-0.836339	40.583121	-0.081966	-0.888276	105.378742
2021-05-22	10:29:11	0	8200000000	8200000000	-112.386057	0.545024	287.921877	-0.874502	40.583115	-0.096446	-0.916477	105.078746
2021-05-22	10:29:11	0	8300000000	8300000000	-112.386090	0.526896	290.835969	-0.902736	40.583109	-0.108377	-0.935611	104.764741
2021-05-22	10:29:11	0	8400000000	8400000000	-112.386123	0.483136	293.738032	-0.924640	40.583101	-0.117580	-0.939226	104.264745
2021-05-22	10:29:11	0	8500000000	8500000000	-112.386155	0.472686	296.628447	-0.941077	40.583093	-0.121684	-0.947288	103.771759
2021-05-22	10:29:11	0	8600000000	8600000000	-112.386187	0.510642	299.504542	-0.955646	40.583084	-0.120690	-0.982091	103.364746
2021-05-22	10:29:11	0	8700000000	8700000000	-112.386218	0.567413	302.369585	-0.969030	40.583074	-0.114686	-1.020314	102.871749
2021-05-22	10:29:11	0	8800000000	8800000000	-112.386249	0.596858	305.221526	-0.982369	40.583064	-0.105037	-1.022168	102.478745
2021-05-22	10:29:11	0	8900000000	8900000000	-112.386279	0.579293	308.064683	-0.995026	40.583052	-0.094203	-1.006074	102.178749
2021-05-22	10:29:11	0	9000000000	9000000000	-112.386308	0.549393	310.898850	-1.006364	40.583040	-0.083368	-1.013745	101.878747
2021-05-22	10:29:11	0	9100000000	9100000000	-112.386337	0.543687	313.724942	-1.015599	40.583028	-0.072871	-1.035043	101.593749
2021-05-22	10:29:11	0	9200000000	9200000000	-112.386365	0.548477	316.545766	-1.021144	40.583014	-0.066014	-1.050110	101.481754
2021-05-22	10:29:11	0	9300000000	9300000000	-112.386393	0.543709	319.359993	-1.023578	40.583000	-0.061705	-1.062812	101.187756
2021-05-22	10:29:11	0	9400000000	9400000000	-112.386419	0.543573	322.168514	-1.024101	40.582985	-0.059908	-1.058159	100.987749
2021-05-22	10:29:11	0	9500000000	9500000000	-112.386445	0.551675	324.970631	-1.022788	40.582970	-0.059985	-1.025826	100.787753
2021-05-22	10:29:11	0	9600000000	9600000000	-112.386471	0.551808	327.767802	-1.020914	40.582954	-0.061298	-0.999305	100.587746
2021-05-22	10:29:11	0	9700000000	9700000000	-112.386495	0.556239	330.558862	-1.019716	40.582937	-0.063210	-0.995528	100.381754
2021-05-22	10:29:11	0	9800000000	9800000000	-112.386519	0.572073	333.342790	-1.019793	40.582919	-0.065045	-0.992536	100.087750
2021-05-22	10:29:11	0	9900000000	9900000000	-112.386542	0.563207	336.120577	-1.021105	40.582901	-0.065644	-1.000567	99.881758
2021-05-22	10:29:11	0	10000000000	10000000000	-112.386563	0.537301	338.890573	-1.023094	40.582883	-0.065568	-1.046285	99.587754
2021-05-22	10:29:11	0	10100000000	10100000000	-112.386585	0.553981	341.654655	-1.026204	40.582864	-0.064178	-1.084573	99.387753
2021-05-22	10:29:11	0	10200000000	10200000000	-112.386605	0.593875	344.412639	-1.027925	40.582844	-0.060877	-1.062073	99.187757
2021-05-22	10:29:11	0	10300000000	10300000000	-112.386623	0.589695	347.164789	-1.026459	40.582824	-0.055625	-1.027125	98.987756
2021-05-22	10:29:11	0	10400000000	10400000000	-112.386642	0.563067	349.912275	-1.021768	40.582804	-0.047863	-1.035104	98.793760
2021-05-22	10:29:11	0	10500000000	10500000000	-112.386659	0.570877	352.655208	-1.013215	40.582783	-0.038150	-1.049246	98.693765
2021-05-22	10:29:11	0	10600000000	10600000000	-112.386675	0.599908	355.395226	-1.000278	40.582761	-0.025850	-1.034887	98.587755
2021-05-22	10:29:11	0	10700000000	10700000000	-112.386690	0.610577	358.131370	-0.984268	40.582739	-0.010477	-1.013275	98.401763
2021-05-22	10:29:11	0	10800000000	10800000000	-112.386704	0.606267	360.865749	-0.967296	40.582717	0.006023	-0.990647	98.434755
2021-05-22	10:29:11	0	10900000000	10900000000	-112.386717	0.619145	363.600529	-0.951427	40.582695	0.024537	-0.945371	98.468091
2021-05-22	10:29:11	0	11000000000	11000000000	-112.386730	0.653460	366.336843	-0.936928	40.582672	0.043657	-0.889845	98.509757
2021-05-22	10:29:11	0	11100000000	11100000000	-112.386741	0.677554	369.076439	-0.925743	40.582649	0.062713	-0.878181	98.714761
2021-05-22	10:29:11	0	11200000000	11200000000	-112.386751	0.682578	371.823308	-0.920198	40.582625	0.080398	-0.930553	99.014756
2021-05-22	10:29:11	0	11300000000	11300000000	-112.386761	0.689294	374.577629	-0.918445	40.582601	0.094897	-0.988694	99.319761
2021-05-22	10:29:11	0	11400000000	11400000000	-112.386769	0.702218	377.342933	-0.919816	40.582577	0.106178	-0.990388	99.719763
2021-05-22	10:29:11	0	11500000000	11500000000	-112.386776	0.714574	380.117911	-0.923034	40.582553	0.113667	-0.941813	100.119753
2021-05-22	10:29:11	0	11600000000	11600000000	-112.386783	0.723736	382.904832	-0.926794	40.582528	0.118000	-0.896688	100.524753
2021-05-22	10:29:11	0	11700000000	11700000000	-112.386788	0.723825	385.704734	-0.929280	40.582503	0.119849	-0.898724	101.019752
2021-05-22	10:29:11	0	11800000000	11800000000	-112.386792	0.718555	388.515441	-0.930459	40.582478	0.120454	-0.929858	101.419754
2021-05-22	10:29:11	0	11900000000	11900000000	-112.386796	0.715288	391.338931	-0.929790	40.582452	0.120422	-0.937493	101.819757
2021-05-22	10:29:11	0	12000000000	12000000000	-112.386798	0.706009	394.172287	-0.928515	40.582427	0.119785	-0.924747	102.219752
2021-05-22	10:29:11	0	12100000000	12100000000	-112.386799	0.693664	397.018299	-0.927304	40.582401	0.119052	-0.926014	102.624746
2021-05-22	10:29:11	0	12200000000	12200000000	-112.386799	0.697823	399.875154	-0.927400	40.582375	0.116407	-0.927999	103.119745
2021-05-22	10:29:11	0	12300000000	12300000000	-112.386798	0.713489	402.744943	-0.929471	40.582349	0.111850	-0.915657	103.519746
2021-05-22	10:29:11	0	12400000000	12400000000	-112.386797	0.714461	405.626553	-0.934621	40.582323	0.105464	-0.914262	103.915747
2021-05-22	10:29:11	0	12500000000	12500000000	-112.386794	0.698357	408.517730	-0.942345	40.582297	0.097154	-0.934474	104.311746
2021-05-22	10:29:11	0	12600000000	12600000000	-112.386790	0.691493	411.419770	-0.951879	40.582271	0.088231	-0.960077	104.611741
2021-05-22	10:29:11	0	12700000000	12700000000	-112.386785	0.705273	414.329398	-0.960700	40.582245	0.079360	-0.984440	104.911737
2021-05-22	10:29:11	0	12800000000	12800000000	-112.386778	0.720127	417.247895	-0.966946	40.582219	0.071763	-1.001580	105.207754
2021-05-22	10:29:11	0	12900000000	12900000000	-112.386771	0.720712	420.172556	-0.969954	40.582193	0.065491	-0.995481	105.407743
2021-05-22	10:29:11	0	13000000000	13000000000	-112.386763	0.712299	423.103319	-0.968552	40.582168	0.061718	-0.968807	105.607744
2021-05-22	10:29:11	0	13100000000	13100000000	-112.386753	0.700497	426.039928	-0.964040	40.582142	0.059271	-0.952769	105.807745
2021-05-22	10:29:11	0	13200000000	13200000000	-112.386743	0.688113	428.981466	-0.958329	40.582117	0.059271	-0.960559	106.007746
2021-05-22	10:29:11	0	13300000000	13300000000	-112.386731	0.680366	431.929250	-0.953307	40.582092	0.059322	-0.956825	106.207746
2021-05-22	10:29:11	0	13400000000	13400000000	-112.386718	0.676976	434.881972	-0.950171	40.582067	0.060622	-0.919110	106.407749
2021-05-22	10:29:11	0	13500000000	13500000000	-112.386705	0.675760	437.840774	-0.948285	40.582042	0.062534	-0.893500	106.611728
2021-05-22	10:29:11	0	13600000000	13600000000	-112.386690	0.679774	440.806737	-0.946883	40.582018	0.064217	-0.928014	106.907745
2021-05-22	10:29:11	0	13700000000	13700000000	-112.386675	0.690500	443.778818	-0.942422	40.581993	0.060775	-0.994619	107.111737
2021-05-22	10:29:11	0	13800000000	13800000000	-112.386658	0.704604	446.758924	-0.937909	40.581970	0.066613	-1.028897	107.411732
2021-05-22	10:29:11	0	13900000000	13900000000	-112.386640	0.717304	449.745968	-0.932173	40.581947	0.074873	-1.003659	107.707749
2021-05-22	10:29:11	0	14000000000	14000000000	-112.386622	0.726294	452.741117	-0.926361	40.581923	0.082521	-0.941400	107.911728
2021-05-22	10:29:11	0	14100000000	14100000000	-112.386602	0.733114	455.742622	-0.918790	40.581901	0.090073	-0.884847	108.208740
2021-05-22	10:29:11	0	14200000000	14200000000	-112.386582	0.732912	458.752600	-0.910855	40.581879	0.096778	-0.858155	108.508736
2021-05-22	10:29:11	0	14300000000	14300000000	-112.386561	0.719346	461.771355	-0.893552	40.581857	0.093591	-0.856842	108.808731
2021-05-22	10:29:11	0	14400000000	14400000000	-112.386539	0.709582	464.797740	-0.873081	40.581835	0.090443	-0.860045	109.111722
2021-05-22	10:29:11	0	14500000000	14500000000	-112.386516	0.720979	467.834615	-0.850099	40.581814	0.088569	-0.847142	109.508728
2021-05-22	10:29:11	0	14600000000	14600000000	-112.386493	0.733987	470.879868	-0.825785	40.581793	0.087932	-0.818757	109.808736
2021-05-22	10:29:11	0	14700000000	14700000000	-112.386468	0.730602	473.934779	-0.798342	40.581773	0.087371	-0.796228	110.108732
2021-05-22	10:29:11	0	14800000000	14800000000	-112.386443	0.726572	476.997085	-0.769548	40.581753	0.089321	-0.783817	110.408727
2021-05-22	10:29:11	0	14900000000	14900000000	-112.386417	0.728458	480.068168	-0.736911	40.581733	0.092546	-0.761695	110.708734
2021-05-22	10:29:11	0	15000000000	15000000000	-112.386390	0.721088	483.148320	-0.699736	40.581714	0.097084	-0.718507	111.011726
2021-05-22	10:29:11	0	15100000000	15100000000	-112.386363	0.706106	486.236927	-0.655340	40.581695	0.104113	-0.662845	111.408732
2021-05-22	10:29:11	0	15200000000	15200000000	-112.386336	0.699322	489.336451	-0.597056	40.581676	0.111723	-0.603762	111.711723
2021-05-22	10:29:11	0	15300000000	15300000000	-112.386307	0.699308	492.444843	-0.529309	40.581658	0.118058	-0.531837	112.111713
2021-05-22	10:29:11	0	15400000000	15400000000	-112.386279	0.691626	495.565609	-0.455284	40.581640	0.123080	-0.437306	112.514724
2021-05-22	10:29:11	0	15500000000	15500000000	-112.386250	0.676123	498.697224	-0.378225	40.581622	0.125572	-0.337810	113.011712
2021-05-22	10:29:11	0	15600000000	15600000000	-112.386220	0.669758	501.842025	-0.303327	40.581604	0.126114	-0.254496	113.414722
2021-05-22	10:29:11	0	15700000000	15700000000	-112.386191	0.677418	504.999941	-0.239213	40.581586	0.123590	-0.185288	113.907733
2021-05-22	10:29:11	0	15800000000	15800000000	-112.386161	0.680451	508.168643	-0.186531	40.581569	0.121028	-0.127033	114.307722
2021-05-22	10:29:11	0	15900000000	15900000000	-112.386131	0.668188	511.350126	-0.144659	40.581551	0.117854	-0.093577	114.707725
2021-05-22	10:29:11	0	16000000000	16000000000	-112.386101	0.656253	514.541694	-0.112296	40.581533	0.115317	-0.089448	115.109716
2021-05-22	10:29:11	0	16100000000	16100000000	-112.386071	0.656349	517.746467	-0.086892	40.581515	0.113431	-0.101248	115.605722
2021-05-22	10:29:11	0	16200000000	16200000000	-112.386040	0.659169	520.961184	-0.065835	40.581497	0.112794	-0.105836	115.907718
2021-05-22	10:29:11	0	16300000000	16300000000	-112.386010	0.655378	524.186578	-0.043491	40.581479	0.112169	-0.081364	116.307721
2021-05-22	10:29:11	0	16400000000	16400000000	-112.385979	0.647303	527.423469	-0.019183	40.581462	0.112169	-0.032973	116.707723
2021-05-22	10:29:11	0	16500000000	16500000000	-112.385949	0.640191	530.670218	0.009573	40.581444	0.112169	0.007633	117.107713
2021-05-22	10:29:11	0	16600000000	16600000000	-112.385918	0.637569	533.929460	0.042165	40.581426	0.112169	0.032830	117.507714
2021-05-22	10:29:11	0	16700000000	16700000000	-112.385887	0.639338	537.198560	0.079168	40.581407	0.112143	0.068358	117.907717
2021-05-22	10:29:11	0	16800000000	16800000000	-112.385856	0.637497	540.479348	0.118020	40.581389	0.110818	0.118656	118.307719
2021-05-22	10:29:11	0	16900000000	16900000000	-112.385825	0.626562	543.771834	0.155596	40.581371	0.106930	0.157315	118.707722
2021-05-22	10:29:11	0	17000000000	17000000000	-112.385794	0.616880	547.073962	0.191860	40.581352	0.099869	0.171683	119.105710
2021-05-22	10:29:11	0	17100000000	17100000000	-112.385764	0.617690	550.387116	0.224911	40.581333	0.090220	0.179873	119.407719
2021-05-22	10:29:11	0	17200000000	17200000000	-112.385733	0.623188	553.708902	0.253553	40.581314	0.076173	0.210712	119.805707
2021-05-22	10:29:11	0	17300000000	17300000000	-112.385703	0.625456	557.040968	0.280295	40.581294	0.060903	0.267863	120.103702
2021-05-22	10:29:11	0	17400000000	17400000000	-112.385673	0.607218	560.379155	0.305533	40.581274	0.047047	0.317005	120.300706
2021-05-22	10:29:11	0	17500000000	17500000000	-112.385643	0.534528	563.722032	0.331051	40.581254	0.035633	0.333876	120.400701
2021-05-22	10:29:11	0	17600000000	17600000000	-112.385614	0.425860	567.067486	0.359138	40.581234	0.029980	0.336873	120.498706
2021-05-22	10:29:11	0	17700000000	17700000000	-112.385585	0.400208	570.413496	0.391673	40.581213	0.032586	0.354733	120.401708
2021-05-22	10:29:11	0	17800000000	17800000000	-112.385556	0.540667	573.761399	0.427395	40.581193	0.040904	0.396123	120.600702
2021-05-22	10:29:11	0	17900000000	17900000000	-112.385527	0.718886	577.112563	0.466297	40.581171	0.052369	0.452664	120.701704
2021-05-22	10:29:11	0	18000000000	18000000000	-112.385499	0.732894	580.468717	0.507730	40.581150	0.063191	0.505883	120.901705
2021-05-22	10:29:11	0	18100000000	18100000000	-112.385471	0.601366	583.830280	0.549787	40.581128	0.072680	0.554041	121.104702
2021-05-22	10:29:11	0	18200000000	18200000000	-112.385444	0.509116	587.201415	0.591206	40.581106	0.075166	0.613798	121.602696
2021-05-22	10:29:11	0	18300000000	18300000000	-112.385417	0.523694	590.583161	0.631988	40.581083	0.071285	0.671538	121.901697
2021-05-22	10:29:11	0	18400000000	18400000000	-112.385391	0.565330	593.971681	0.672127	40.581060	0.061680	0.697429	122.102692
2021-05-22	10:29:11	0	18500000000	18500000000	-112.385365	0.574520	597.367720	0.711004	40.581036	0.047646	0.707615	122.400700
2021-05-22	10:29:11	0	18600000000	18600000000	-112.385340	0.561878	600.768286	0.749880	40.581012	0.032357	0.738248	122.499945
2021-05-22	10:29:11	0	18700000000	18700000000	-112.385316	0.544491	604.171296	0.788757	40.580988	0.017743	0.792207	122.524943
2021-05-22	10:29:11	0	18800000000	18800000000	-112.385292	0.526780	607.575077	0.827608	40.580963	0.007584	0.848054	122.549942
2021-05-22	10:29:11	0	18900000000	18900000000	-112.385270	0.521391	610.979588	0.863904	40.580938	0.001256	0.881076	122.574940
2021-05-22	10:29:11	0	19000000000	19000000000	-112.385248	0.528083	614.384828	0.896713	40.580912	-0.000637	0.893676	122.599693
2021-05-22	10:29:11	0	19100000000	19100000000	-112.385227	0.526708	617.790681	0.925393	40.580886	0.000637	0.916587	122.624693
2021-05-22	10:29:11	0	19200000000	19200000000	-112.385207	0.519818	621.197314	0.946424	40.580859	0.003824	0.936962	122.649704
2021-05-22	10:29:11	0	19300000000	19300000000	-112.385188	0.521266	624.604563	0.961720	40.580832	0.007011	0.918531	122.674702
2021-05-22	10:29:11	0	19400000000	19400000000	-112.385171	0.516297	628.012607	0.973192	40.580805	0.008285	0.902449	122.699701
2021-05-22	10:29:11	0	19500000000	19500000000	-112.385154	0.498657	631.421367	0.980840	40.580777	0.008285	0.944041	122.733035
2021-05-22	10:29:11	0	19600000000	19600000000	-112.385137	0.496743	634.831080	0.984664	40.580749	0.007011	0.994527	122.766371
2021-05-22	10:29:11	0	19700000000	19700000000	-112.385123	0.517721	638.241711	0.985938	40.580720	0.004461	0.983914	122.799707
2021-05-22	10:29:11	0	19800000000	19800000000	-112.385109	0.528266	641.652904	0.984664	40.580692	0.002549	0.945127	122.812207
2021-05-22	10:29:11	0	19900000000	19900000000	-112.385096	0.518871	645.064550	0.980840	40.580662	0.001912	0.942933	122.824705
2021-05-22	10:29:11	0	20000000000	20000000000	-112.385084	0.518147	648.476503	0.973192	40.580633	0.001912	0.956874	122.837205
2021-05-22	10:29:11	0	20100000000	20100000000	-112.385073	0.528624	651.888822	0.962357	40.580603	0.003187	0.936437	122.849704
2021-05-22	10:29:11	0	20200000000	20200000000	-112.385064	0.526112	655.301507	0.947699	40.580574	0.006373	0.893517	122.862204
2021-05-22	10:29:11	0	20300000000	20300000000	-112.385055	0.516891	658.714500	0.931766	40.580544	0.010197	0.855196	122.874702
2021-05-22	10:29:11	0	20400000000	20400000000	-112.385047	0.517323	662.127877	0.915833	40.580513	0.013384	0.823219	122.887202
2021-05-22	10:29:11	0	20500000000	20500000000	-112.385041	0.518629	665.541642	0.901812	40.580483	0.016571	0.814975	122.899702
