"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"GPS Distance"	"GPS Lateral Acceleration"	"Longitudinal Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"Lateral Acceleration"	"GPS Speed"
2021-05-22	08:32:58	0	60000000000	60000000000	-112.383142	1977.578556	1.194336	0.526028	40.578330	0.139045	1.059225	82.225798
2021-05-22	08:32:58	0	60100000000	60100000000	-112.383147	1979.870192	1.173674	0.566938	40.578351	0.151728	1.051578	82.754796
2021-05-22	08:32:58	0	60200000000	60200000000	-112.383150	1982.176993	1.154000	0.585250	40.578372	0.158490	1.064943	83.325791
2021-05-22	08:32:58	0	60300000000	60300000000	-112.383153	1984.499130	1.137143	0.562107	40.578393	0.160873	1.087784	83.854794
2021-05-22	08:32:58	0	60400000000	60400000000	-112.383153	1986.836487	1.124830	0.546648	40.578414	0.159885	1.092708	84.425791
2021-05-22	08:32:58	0	60500000000	60500000000	-112.383153	1989.188986	1.118973	0.573074	40.578436	0.156616	1.075045	84.954788
2021-05-22	08:32:58	0	60600000000	60600000000	-112.383152	1991.556066	1.119222	0.603465	40.578457	0.152792	1.057268	85.454786
2021-05-22	08:32:58	0	60700000000	60700000000	-112.383149	1993.938117	1.123848	0.598298	40.578479	0.148968	1.063532	86.025792
2021-05-22	08:32:58	0	60800000000	60800000000	-112.383145	1996.335883	1.131847	0.573040	40.578501	0.144692	1.096258	86.625790
2021-05-22	08:32:58	0	60900000000	60900000000	-112.383140	1998.748547	1.142019	0.556571	40.578522	0.140275	1.132661	87.079793
2021-05-22	08:32:58	0	61000000000	61000000000	-112.383133	2001.175029	1.152853	0.550760	40.578544	0.134921	1.147003	87.619786
2021-05-22	08:32:58	0	61100000000	61100000000	-112.383125	2003.615117	1.162795	0.543976	40.578565	0.128293	1.135129	88.079785
2021-05-22	08:32:58	0	61200000000	61200000000	-112.383116	2006.067333	1.170124	0.537567	40.578586	0.120390	1.115592	88.479788
2021-05-22	08:32:58	0	61300000000	61300000000	-112.383106	2008.530776	1.175159	0.551216	40.578607	0.111659	1.094029	88.879777
2021-05-22	08:32:58	0	61400000000	61400000000	-112.383094	2011.005329	1.178282	0.580249	40.578628	0.102290	1.067768	89.279780
2021-05-22	08:32:58	0	61500000000	61500000000	-112.383081	2013.490802	1.180385	0.572383	40.578648	0.092284	1.075710	89.679781
2021-05-22	08:32:58	0	61600000000	61600000000	-112.383067	2015.986179	1.181851	0.501616	40.578668	0.082533	1.151715	90.009779
2021-05-22	08:32:58	0	61700000000	61700000000	-112.383052	2018.489440	1.182680	0.429461	40.578688	0.073420	1.225717	90.239782
2021-05-22	08:32:58	0	61800000000	61800000000	-112.383035	2020.999070	1.182425	0.434488	40.578707	0.065389	1.197513	90.439777
2021-05-22	08:32:58	0	61900000000	61900000000	-112.383018	2023.514947	1.180895	0.504409	40.578725	0.058634	1.089855	90.709783
2021-05-22	08:32:58	0	62000000000	62000000000	-112.382999	2026.036750	1.176753	0.542900	40.578743	0.052707	1.026150	90.869782
2021-05-22	08:32:58	0	62100000000	62100000000	-112.382979	2028.563231	1.170762	0.504116	40.578760	0.046079	1.075674	91.039773
2021-05-22	08:32:58	0	62200000000	62200000000	-112.382958	2031.093991	1.164389	0.469191	40.578777	0.038622	1.154871	91.169777
2021-05-22	08:32:58	0	62300000000	62300000000	-112.382937	2033.628859	1.158908	0.511818	40.578793	0.030974	1.128862	91.339782
2021-05-22	08:32:58	0	62400000000	62400000000	-112.382914	2036.167748	1.155619	0.574917	40.578807	0.023403	1.029124	91.468778
2021-05-22	08:32:58	0	62500000000	62500000000	-112.382891	2038.709910	1.155708	0.586095	40.578822	0.018833	1.004995	91.568771
2021-05-22	08:32:58	0	62600000000	62600000000	-112.382867	2041.254905	1.156543	0.562039	40.578835	0.020484	1.074145	91.668779
2021-05-22	08:32:58	0	62700000000	62700000000	-112.382842	2043.802679	1.153223	0.543802	40.578848	0.029585	1.124173	91.768778
2021-05-22	08:32:58	0	62800000000	62800000000	-112.382816	2046.353230	1.142847	0.539539	40.578860	0.045894	1.117407	91.868780
2021-05-22	08:32:58	0	62900000000	62900000000	-112.382789	2048.906747	1.122185	0.556265	40.578872	0.067894	1.078400	91.968774
2021-05-22	08:32:58	0	63000000000	63000000000	-112.382762	2051.464426	1.085214	0.598375	40.578882	0.092355	0.994464	92.137779
2021-05-22	08:32:58	0	63100000000	63100000000	-112.382734	2054.029282	1.032399	0.645217	40.578891	0.115011	0.862641	92.475776
2021-05-22	08:32:58	0	63200000000	63200000000	-112.382705	2056.605229	0.968884	0.673471	40.578900	0.132283	0.727262	92.944768
2021-05-22	08:32:58	0	63300000000	63300000000	-112.382676	2059.195185	0.899524	0.680078	40.578909	0.142302	0.634071	93.513770
2021-05-22	08:32:58	0	63400000000	63400000000	-112.382647	2061.800166	0.830100	0.672775	40.578917	0.145992	0.608290	94.044775
2021-05-22	08:32:58	0	63500000000	63500000000	-112.382617	2064.419555	0.768305	0.663641	40.578924	0.144386	0.642158	94.544771
2021-05-22	08:32:58	0	63600000000	63600000000	-112.382587	2067.052703	0.717587	0.662834	40.578931	0.141199	0.687146	95.044769
2021-05-22	08:32:58	0	63700000000	63700000000	-112.382557	2069.698537	0.675263	0.660689	40.578937	0.140651	0.702685	95.475766
2021-05-22	08:32:58	0	63800000000	63800000000	-112.382526	2072.355581	0.637680	0.649575	40.578943	0.144315	0.682033	95.803769
2021-05-22	08:32:58	0	63900000000	63900000000	-112.382495	2075.024544	0.600282	0.656254	40.578949	0.152014	0.613587	96.307763
2021-05-22	08:32:58	0	64000000000	64000000000	-112.382464	2077.708641	0.555745	0.697273	40.578954	0.161804	0.491593	96.907758
2021-05-22	08:32:58	0	64100000000	64100000000	-112.382432	2080.410219	0.501012	0.732527	40.578958	0.169834	0.359943	97.575765
2021-05-22	08:32:58	0	64200000000	64200000000	-112.382400	2083.130464	0.439549	0.727223	40.578963	0.173811	0.274730	98.275757
2021-05-22	08:32:58	0	64300000000	64300000000	-112.382367	2085.869097	0.374720	0.706197	40.578967	0.173760	0.240497	98.907751
2021-05-22	08:32:58	0	64400000000	64400000000	-112.382334	2088.624802	0.309510	0.702698	40.578970	0.170318	0.223817	99.507760
2021-05-22	08:32:58	0	64500000000	64500000000	-112.382302	2091.396426	0.247970	0.717956	40.578974	0.165424	0.194836	100.039761
2021-05-22	08:32:58	0	64600000000	64600000000	-112.382268	2094.183338	0.192395	0.743396	40.578978	0.161625	0.141304	100.607753
2021-05-22	08:32:58	0	64700000000	64700000000	-112.382235	2096.985578	0.141460	0.764940	40.578981	0.160172	0.075726	101.139754
2021-05-22	08:32:58	0	64800000000	64800000000	-112.382202	2099.803047	0.095216	0.763804	40.578984	0.160835	0.023102	101.707747
2021-05-22	08:32:58	0	64900000000	64900000000	-112.382168	2102.635843	0.053637	0.748985	40.578988	0.163410	-0.011200	102.239754
2021-05-22	08:32:58	0	65000000000	65000000000	-112.382134	2105.484054	0.016953	0.751328	40.578991	0.167030	-0.040472	102.807747
2021-05-22	08:32:58	0	65100000000	65100000000	-112.382100	2108.348568	-0.012466	0.772600	40.578995	0.169553	-0.073032	103.407744
2021-05-22	08:32:58	0	65200000000	65200000000	-112.382066	2111.230427	-0.033415	0.782832	40.578998	0.170592	-0.109406	104.068747
2021-05-22	08:32:58	0	65300000000	65300000000	-112.382031	2114.130067	-0.047200	0.772671	40.579002	0.170376	-0.142197	104.701740
2021-05-22	08:32:58	0	65400000000	65400000000	-112.381997	2117.046903	-0.056110	0.765664	40.579006	0.168884	-0.153202	105.301744
2021-05-22	08:32:58	0	65500000000	65500000000	-112.381962	2119.980286	-0.062050	0.770636	40.579010	0.166545	-0.141181	105.901735
2021-05-22	08:32:58	0	65600000000	65600000000	-112.381927	2122.929533	-0.065013	0.765084	40.579014	0.164423	-0.125590	106.434736
2021-05-22	08:32:58	0	65700000000	65700000000	-112.381891	2125.894258	-0.066925	0.745969	40.579018	0.162938	-0.112262	107.001746
2021-05-22	08:32:58	0	65800000000	65800000000	-112.381856	2128.875109	-0.068410	0.739512	40.579022	0.161663	-0.100174	107.601737
2021-05-22	08:32:58	0	65900000000	65900000000	-112.381821	2131.872381	-0.069258	0.751500	40.579026	0.160389	-0.106063	108.201741
2021-05-22	08:32:58	0	66000000000	66000000000	-112.381785	2134.885519	-0.069895	0.765514	40.579030	0.158687	-0.130680	108.734742
2021-05-22	08:32:58	0	66100000000	66100000000	-112.381749	2137.913950	-0.070532	0.772974	40.579035	0.156775	-0.145346	109.301728
2021-05-22	08:32:58	0	66200000000	66200000000	-112.381714	2140.957706	-0.071170	0.767576	40.579039	0.154863	-0.140549	109.834729
2021-05-22	08:32:58	0	66300000000	66300000000	-112.381677	2144.016693	-0.071380	0.749277	40.579043	0.153378	-0.129021	110.401728
2021-05-22	08:32:58	0	66400000000	66400000000	-112.381641	2147.091005	-0.072234	0.739790	40.579048	0.152104	-0.113151	110.934729
2021-05-22	08:32:58	0	66500000000	66500000000	-112.381605	2150.180548	-0.073936	0.754741	40.579053	0.150829	-0.102039	111.501728
2021-05-22	08:32:58	0	66600000000	66600000000	-112.381568	2153.285219	-0.075421	0.775764	40.579058	0.149981	-0.117224	112.034729
2021-05-22	08:32:58	0	66700000000	66700000000	-112.381532	2156.404266	-0.077103	0.774162	40.579062	0.148930	-0.149372	112.529728
2021-05-22	08:32:58	0	66800000000	66800000000	-112.381495	2159.537383	-0.078594	0.748645	40.579067	0.148076	-0.163124	113.029737
2021-05-22	08:32:58	0	66900000000	66900000000	-112.381458	2162.685173	-0.079448	0.728331	40.579072	0.147859	-0.147541	113.595729
2021-05-22	08:32:58	0	67000000000	67000000000	-112.381421	2165.848040	-0.080506	0.733318	40.579078	0.147018	-0.124419	114.129724
2021-05-22	08:32:58	0	67100000000	67100000000	-112.381384	2169.025348	-0.081360	0.745325	40.579083	0.145743	-0.109633	114.629720
2021-05-22	08:32:58	0	67200000000	67200000000	-112.381346	2172.216608	-0.082418	0.743459	40.579088	0.144468	-0.102034	115.129729
2021-05-22	08:32:58	0	67300000000	67300000000	-112.381309	2175.421758	-0.084534	0.739904	40.579094	0.143194	-0.102250	115.629726
2021-05-22	08:32:58	0	67400000000	67400000000	-112.381271	2178.640797	-0.087084	0.748127	40.579099	0.141499	-0.119240	116.129722
2021-05-22	08:32:58	0	67500000000	67500000000	-112.381233	2181.873726	-0.089633	0.756404	40.579105	0.139587	-0.151337	116.629720
2021-05-22	08:32:58	0	67600000000	67600000000	-112.381195	2185.120543	-0.091762	0.755674	40.579111	0.137675	-0.173421	117.129716
2021-05-22	08:32:58	0	67700000000	67700000000	-112.381157	2188.381249	-0.093674	0.752289	40.579117	0.135763	-0.166140	117.629725
2021-05-22	08:32:58	0	67800000000	67800000000	-112.381119	2191.655664	-0.094324	0.747877	40.579123	0.133851	-0.146183	118.129721
2021-05-22	08:32:58	0	67900000000	67900000000	-112.381081	2194.943173	-0.094324	0.738572	40.579129	0.132780	-0.138238	118.563708
2021-05-22	08:32:58	0	68000000000	68000000000	-112.381042	2198.243370	-0.093482	0.728422	40.579135	0.132143	-0.139603	119.029720
2021-05-22	08:32:58	0	68100000000	68100000000	-112.381004	2201.556674	-0.092220	0.726309	40.579141	0.131926	-0.137893	119.524707
2021-05-22	08:32:58	0	68200000000	68200000000	-112.380965	2204.882954	-0.090532	0.736542	40.579147	0.132340	-0.133398	119.959701
2021-05-22	08:32:58	0	68300000000	68300000000	-112.380926	2208.221750	-0.089034	0.754134	40.579154	0.132978	-0.131451	120.424706
2021-05-22	08:32:58	0	68400000000	68400000000	-112.380887	2211.573087	-0.086931	0.763962	40.579161	0.134029	-0.135564	120.859701
2021-05-22	08:32:58	0	68500000000	68500000000	-112.380848	2214.936883	-0.083967	0.755207	40.579167	0.134475	-0.143689	121.324703
2021-05-22	08:32:58	0	68600000000	68600000000	-112.380809	2218.313221	-0.079952	0.735431	40.579174	0.132404	-0.143916	121.759698
2021-05-22	08:32:58	0	68700000000	68700000000	-112.380770	2221.702195	-0.074662	0.719778	40.579181	0.125903	-0.130487	122.224703
2021-05-22	08:32:58	0	68800000000	68800000000	-112.380730	2225.103963	-0.068098	0.717022	40.579188	0.112233	-0.115030	122.724699
2021-05-22	08:32:58	0	68900000000	68900000000	-112.380690	2228.517195	-0.060259	0.719627	40.579195	0.088206	-0.103751	123.029691
2021-05-22	08:32:58	0	69000000000	69000000000	-112.380651	2231.939689	-0.051559	0.692642	40.579202	0.048150	-0.088078	123.424696
2021-05-22	08:32:58	0	69100000000	69100000000	-112.380611	2235.368512	-0.042222	0.615019	40.579210	-0.010802	-0.071645	123.534697
2021-05-22	08:32:58	0	69200000000	69200000000	-112.380572	2238.797641	-0.033077	0.524776	40.579217	-0.085975	-0.071973	123.402191
2021-05-22	08:32:58	0	69300000000	69300000000	-112.380533	2242.221799	-0.024154	0.445479	40.579224	-0.173320	-0.087681	123.252199
2021-05-22	08:32:58	0	69400000000	69400000000	-112.380494	2245.633126	-0.016060	0.325558	40.579231	-0.267357	-0.100320	122.549696
2021-05-22	08:32:58	0	69500000000	69500000000	-112.380456	2249.018902	-0.011752	0.148991	40.579238	-0.355881	-0.107661	121.367702
2021-05-22	08:32:58	0	69600000000	69600000000	-112.380418	2252.368388	-0.013690	-0.000977	40.579245	-0.427643	-0.122116	119.939712
2021-05-22	08:32:58	0	69700000000	69700000000	-112.380381	2255.672765	-0.025085	-0.043496	40.579251	-0.473021	-0.143005	118.119714
2021-05-22	08:32:58	0	69800000000	69800000000	-112.380344	2258.925021	-0.047723	0.011955	40.579258	-0.488495	-0.155950	116.055721
2021-05-22	08:32:58	0	69900000000	69900000000	-112.380308	2262.124769	-0.083464	0.132453	40.579265	-0.472970	-0.160725	114.339720
2021-05-22	08:32:58	0	70000000000	70000000000	-112.380273	2265.275538	-0.136489	0.293241	40.579272	-0.426624	-0.188833	112.519734
2021-05-22	08:32:58	0	70100000000	70100000000	-112.380238	2268.381098	-0.205371	0.437441	40.579278	-0.360291	-0.274279	110.967733
2021-05-22	08:32:58	0	70200000000	70200000000	-112.380203	2271.451528	-0.285418	0.511816	40.579286	-0.287279	-0.407017	109.987729
2021-05-22	08:32:58	0	70300000000	70300000000	-112.380168	2274.497968	-0.372579	0.539376	40.579293	-0.216613	-0.546015	109.315726
2021-05-22	08:32:58	0	70400000000	70400000000	-112.380134	2277.526912	-0.463028	0.577713	40.579301	-0.155124	-0.664966	108.715735
2021-05-22	08:32:58	0	70500000000	70500000000	-112.380101	2280.543347	-0.551717	0.627708	40.579309	-0.110002	-0.753030	108.403744
2021-05-22	08:32:58	0	70600000000	70600000000	-112.380067	2283.552472	-0.633728	0.650994	40.579318	-0.083999	-0.808384	108.253741
2021-05-22	08:32:58	0	70700000000	70700000000	-112.380034	2286.555868	-0.707046	0.646705	40.579328	-0.074261	-0.849720	108.007732
2021-05-22	08:32:58	0	70800000000	70800000000	-112.380001	2289.552493	-0.771441	0.641670	40.579338	-0.076733	-0.894197	107.771743
2021-05-22	08:32:58	0	70900000000	70900000000	-112.379969	2292.541301	-0.826913	0.636146	40.579349	-0.088001	-0.938070	107.443740
2021-05-22	08:32:58	0	71000000000	71000000000	-112.379937	2295.521022	-0.873431	0.620864	40.579360	-0.102685	-0.979838	107.110742
2021-05-22	08:32:58	0	71100000000	71100000000	-112.379906	2298.490827	-0.912588	0.608947	40.579372	-0.115170	-1.027398	106.747735
2021-05-22	08:32:58	0	71200000000	71200000000	-112.379875	2301.449166	-0.945302	0.613949	40.579385	-0.121588	-1.079581	106.284732
2021-05-22	08:32:58	0	71300000000	71300000000	-112.379845	2304.394512	-0.971076	0.633002	40.579398	-0.121397	-1.131763	105.784735
2021-05-22	08:32:58	0	71400000000	71400000000	-112.379816	2307.326982	-0.989603	0.663994	40.579412	-0.114431	-1.170579	105.347739
2021-05-22	08:32:58	0	71500000000	71500000000	-112.379788	2310.247862	-0.999111	0.703292	40.579427	-0.101659	-1.162554	104.947749
2021-05-22	08:32:58	0	71600000000	71600000000	-112.379760	2313.158505	-0.999226	0.733819	40.579443	-0.086198	-1.095633	104.610747
2021-05-22	08:32:58	0	71700000000	71700000000	-112.379733	2316.060507	-0.992827	0.741912	40.579459	-0.070265	-1.022597	104.310738
2021-05-22	08:32:58	0	71800000000	71800000000	-112.379707	2318.955821	-0.982133	0.733979	40.579475	-0.054733	-1.005749	104.136743
2021-05-22	08:32:58	0	71900000000	71900000000	-112.379682	2321.846282	-0.968819	0.726786	40.579492	-0.039839	-1.035427	103.973749
2021-05-22	08:32:58	0	72000000000	72000000000	-112.379658	2324.732730	-0.954798	0.734443	40.579510	-0.025582	-1.053083	103.836748
2021-05-22	08:32:58	0	72100000000	72100000000	-112.379634	2327.616290	-0.941179	0.756529	40.579529	-0.011561	-1.032253	103.768259
2021-05-22	08:32:58	0	72200000000	72200000000	-112.379611	2330.498238	-0.927795	0.777375	40.579548	0.002862	-1.003450	103.718250
2021-05-22	08:32:58	0	72300000000	72300000000	-112.379588	2333.379705	-0.914411	0.796130	40.579567	0.017119	-1.002129	103.731252
2021-05-22	08:32:58	0	72400000000	72400000000	-112.379567	2336.262159	-0.901161	0.825620	40.579587	0.030604	-1.005523	103.780759
2021-05-22	08:32:58	0	72500000000	72500000000	-112.379546	2339.147326	-0.888568	0.849299	40.579608	0.040827	-0.966201	103.923752
2021-05-22	08:32:58	0	72600000000	72600000000	-112.379526	2342.037050	-0.878434	0.839993	40.579629	0.045161	-0.901296	104.123741
2021-05-22	08:32:58	0	72700000000	72700000000	-112.379507	2344.932222	-0.872673	0.816223	40.579650	0.042726	-0.872929	104.323742
2021-05-22	08:32:58	0	72800000000	72800000000	-112.379488	2347.832779	-0.872800	0.803319	40.579673	0.033676	-0.895246	104.523743
2021-05-22	08:32:58	0	72900000000	72900000000	-112.379471	2350.737959	-0.879301	0.781672	40.579695	0.018648	-0.937586	104.661750
2021-05-22	08:32:58	0	73000000000	73000000000	-112.379454	2353.646241	-0.893360	0.735979	40.579718	0.000255	-0.975164	104.761745
2021-05-22	08:32:58	0	73100000000	73100000000	-112.379438	2356.555334	-0.911358	0.694301	40.579741	-0.017284	-0.999552	104.737753
2021-05-22	08:32:58	0	73200000000	73200000000	-112.379423	2359.462046	-0.929446	0.682055	40.579765	-0.030298	-1.023091	104.575742
2021-05-22	08:32:58	0	73300000000	73300000000	-112.379409	2362.364180	-0.944920	0.695020	40.579789	-0.036786	-1.057744	104.375740
2021-05-22	08:32:58	0	73400000000	73400000000	-112.379396	2365.261594	-0.955385	0.724069	40.579813	-0.037054	-1.076050	104.237745
2021-05-22	08:32:58	0	73500000000	73500000000	-112.379384	2368.154802	-0.958928	0.762577	40.579837	-0.031586	-1.045391	104.075744
2021-05-22	08:32:58	0	73600000000	73600000000	-112.379374	2371.044193	-0.956800	0.792154	40.579862	-0.023147	-0.985874	103.937750
2021-05-22	08:32:58	0	73700000000	73700000000	-112.379364	2373.931380	-0.952185	0.788484	40.579887	-0.015015	-0.945502	103.915243
2021-05-22	08:32:58	0	73800000000	73800000000	-112.379355	2376.818357	-0.947527	0.754671	40.579912	-0.008610	-0.949315	103.939996
2021-05-22	08:32:58	0	73900000000	73900000000	-112.379348	2379.705936	-0.945009	0.729901	40.579937	-0.004818	-0.993732	103.964994
2021-05-22	08:32:58	0	74000000000	74000000000	-112.379341	2382.593999	-0.947622	0.741009	40.579963	-0.004990	-1.051983	103.989994
2021-05-22	08:32:58	0	74100000000	74100000000	-112.379335	2385.481602	-0.956997	0.761156	40.579988	-0.007291	-1.086230	103.938744
2021-05-22	08:32:58	0	74200000000	74200000000	-112.379331	2388.367274	-0.971439	0.757271	40.580014	-0.009063	-1.085068	103.838750
2021-05-22	08:32:58	0	74300000000	74300000000	-112.379327	2391.250484	-0.988927	0.744560	40.580040	-0.008393	-1.074235	103.738755
2021-05-22	08:32:58	0	74400000000	74400000000	-112.379325	2394.132147	-1.007798	0.756700	40.580066	-0.003760	-1.076277	103.720080
2021-05-22	08:32:58	0	74500000000	74500000000	-112.379324	2397.013833	-1.024585	0.792329	40.580092	0.005335	-1.083694	103.753414
2021-05-22	08:32:58	0	74600000000	74600000000	-112.379324	2399.896459	-1.037160	0.822125	40.580118	0.017335	-1.080316	103.786750
2021-05-22	08:32:58	0	74700000000	74700000000	-112.379325	2402.780794	-1.046050	0.828728	40.580144	0.028915	-1.071991	103.860752
2021-05-22	08:32:58	0	74800000000	74800000000	-112.379328	2405.668210	-1.052532	0.821728	40.580170	0.037029	-1.078721	104.021744
2021-05-22	08:32:58	0	74900000000	74900000000	-112.379331	2408.559870	-1.057490	0.818530	40.580196	0.040680	-1.097060	104.160735
2021-05-22	08:32:58	0	75000000000	75000000000	-112.379336	2411.456420	-1.063118	0.817940	40.580222	0.037927	-1.107331	104.382739
2021-05-22	08:32:58	0	75100000000	75100000000	-112.379342	2414.358178	-1.070657	0.807598	40.580248	0.030636	-1.111960	104.560737
2021-05-22	08:32:58	0	75200000000	75200000000	-112.379349	2417.263835	-1.078942	0.788616	40.580274	0.022351	-1.114439	104.660744
2021-05-22	08:32:58	0	75300000000	75300000000	-112.379357	2420.171950	-1.087145	0.768802	40.580299	0.014914	-1.106557	104.729748
2021-05-22	08:32:58	0	75400000000	75400000000	-112.379367	2423.081538	-1.094665	0.752878	40.580324	0.008668	-1.115362	104.779745
2021-05-22	08:32:58	0	75500000000	75500000000	-112.379378	2425.991430	-1.101293	0.750182	40.580349	-0.000510	-1.168107	104.739755
2021-05-22	08:32:58	0	75600000000	75600000000	-112.379390	2428.900947	-1.105755	0.758811	40.580373	-0.001657	-1.206572	104.729748
2021-05-22	08:32:58	0	75700000000	75700000000	-112.379404	2431.810932	-1.108176	0.758493	40.580397	0.005991	-1.164855	104.779745
2021-05-22	08:32:58	0	75800000000	75800000000	-112.379417	2434.722193	-1.110088	0.740263	40.580422	0.014914	-1.101832	104.829743
2021-05-22	08:32:58	0	75900000000	75900000000	-112.379433	2437.634925	-1.111236	0.726436	40.580445	0.024601	-1.116969	104.879740
2021-05-22	08:32:58	0	76000000000	76000000000	-112.379449	2440.549502	-1.111873	0.745758	40.580468	0.034416	-1.172511	104.959745
2021-05-22	08:32:58	0	76100000000	76100000000	-112.379467	2443.466513	-1.111363	0.785230	40.580491	0.034416	-1.150507	105.059740
2021-05-22	08:32:58	0	76200000000	76200000000	-112.379485	2446.386429	-1.108941	0.794228	40.580513	0.027660	-1.063227	105.159746
2021-05-22	08:32:58	0	76300000000	76300000000	-112.379505	2449.309788	-1.105372	0.759028	40.580535	0.021414	-1.041774	105.319745
2021-05-22	08:32:58	0	76400000000	76400000000	-112.379526	2452.236644	-1.101931	0.727138	40.580556	0.013002	-1.120093	105.429733
2021-05-22	08:32:58	0	76500000000	76500000000	-112.379548	2455.165517	-1.101803	0.733901	40.580577	-0.001020	-1.191033	105.479742
2021-05-22	08:32:58	0	76600000000	76600000000	-112.379571	2458.094071	-1.107157	0.755166	40.580597	-0.017972	-1.184119	105.409744
2021-05-22	08:32:58	0	76700000000	76700000000	-112.379594	2461.019771	-1.115104	0.754457	40.580616	-0.032376	-1.149543	105.261250
2021-05-22	08:32:58	0	76800000000	76800000000	-112.379618	2463.941184	-1.123013	0.737561	40.580635	-0.040986	-1.145534	105.081743
2021-05-22	08:32:58	0	76900000000	76900000000	-112.379644	2466.858136	-1.128781	0.732408	40.580653	-0.043714	-1.162382	104.940739
2021-05-22	08:32:58	0	77000000000	77000000000	-112.379670	2469.770744	-1.129482	0.743957	40.580670	-0.041719	-1.177947	104.781747
2021-05-22	08:32:58	0	77100000000	77100000000	-112.379696	2472.678583	-1.125690	0.761416	40.580686	-0.036767	-1.193372	104.581745
2021-05-22	08:32:58	0	77200000000	77200000000	-112.379724	2475.581928	-1.119839	0.777591	40.580702	-0.031031	-1.188006	104.440741
2021-05-22	08:32:58	0	77300000000	77300000000	-112.379752	2478.482244	-1.113842	0.777332	40.580717	-0.025671	-1.147205	104.370252
2021-05-22	08:32:58	0	77400000000	77400000000	-112.379781	2481.380663	-1.108858	0.751907	40.580730	-0.020949	-1.124448	104.320254
2021-05-22	08:32:58	0	77500000000	77500000000	-112.379811	2484.277284	-1.107405	0.726593	40.580744	-0.016487	-1.164244	104.240740
2021-05-22	08:32:58	0	77600000000	77600000000	-112.379841	2487.171929	-1.111427	0.727814	40.580756	-0.010522	-1.217346	104.170238
2021-05-22	08:32:58	0	77700000000	77700000000	-112.379872	2490.065035	-1.120056	0.749195	40.580767	-0.001255	-1.222593	104.120241
2021-05-22	08:32:58	0	77800000000	77800000000	-112.379903	2492.957616	-1.131381	0.778849	40.580778	0.011459	-1.191439	104.129229
2021-05-22	08:32:58	0	77900000000	77900000000	-112.379935	2495.851129	-1.142738	0.809967	40.580788	0.028112	-1.167757	104.179238
2021-05-22	08:32:58	0	78000000000	78000000000	-112.379968	2498.747301	-1.150189	0.826888	40.580796	0.047723	-1.170269	104.317750
2021-05-22	08:32:58	0	78100000000	78100000000	-112.380000	2501.648276	-1.150801	0.829057	40.580804	0.066804	-1.174786	104.515749
2021-05-22	08:32:58	0	78200000000	78200000000	-112.380034	2504.556449	-1.144924	0.831327	40.580811	0.083069	-1.150122	104.831743
2021-05-22	08:32:58	0	78300000000	78300000000	-112.380068	2507.474142	-1.134052	0.831511	40.580817	0.095140	-1.119516	105.231746
2021-05-22	08:32:58	0	78400000000	78400000000	-112.380102	2510.402057	-1.119827	0.829250	40.580822	0.102749	-1.118257	105.573745
2021-05-22	08:32:58	0	78500000000	78500000000	-112.380136	2513.339910	-1.104531	0.836146	40.580827	0.106267	-1.111582	105.931743
2021-05-22	08:32:58	0	78600000000	78600000000	-112.380171	2516.288080	-1.090714	0.839483	40.580830	0.107440	-1.071661	106.331733
2021-05-22	08:32:58	0	78700000000	78700000000	-112.380206	2519.246391	-1.079816	0.827923	40.580833	0.108447	-1.050618	106.673745
2021-05-22	08:32:58	0	78800000000	78800000000	-112.380242	2522.213909	-1.071734	0.827657	40.580834	0.111200	-1.069703	106.973741
2021-05-22	08:32:58	0	78900000000	78900000000	-112.380277	2525.190891	-1.065833	0.848033	40.580835	0.116133	-1.070005	107.331738
2021-05-22	08:32:58	0	79000000000	79000000000	-112.380313	2528.179162	-1.059625	0.856992	40.580834	0.123717	-1.035335	107.789731
2021-05-22	08:32:58	0	79100000000	79100000000	-112.380349	2531.180530	-1.049657	0.841999	40.580833	0.131531	-1.020692	108.289740
2021-05-22	08:32:58	0	79200000000	79200000000	-112.380385	2534.195708	-1.033852	0.826349	40.580832	0.137432	-1.041929	108.789736
2021-05-22	08:32:58	0	79300000000	79300000000	-112.380421	2537.224775	-1.013152	0.826083	40.580829	0.139943	-1.051595	109.289732
2021-05-22	08:32:58	0	79400000000	79400000000	-112.380457	2540.267732	-0.988997	0.837444	40.580825	0.138733	-1.019007	109.789730
2021-05-22	08:32:58	0	79500000000	79500000000	-112.380494	2543.324563	-0.963135	0.850214	40.580821	0.134335	-0.964661	110.289726
2021-05-22	08:32:58	0	79600000000	79600000000	-112.380529	2546.395073	-0.937992	0.853167	40.580815	0.128293	-0.924123	110.784737
2021-05-22	08:32:58	0	79700000000	79700000000	-112.380565	2549.478372	-0.914590	0.845910	40.580810	0.122647	-0.908296	111.227725
2021-05-22	08:32:58	0	79800000000	79800000000	-112.380601	2552.572931	-0.892647	0.842684	40.580803	0.119001	-0.901855	111.570732
2021-05-22	08:32:58	0	79900000000	79900000000	-112.380637	2555.678236	-0.871704	0.847400	40.580795	0.117542	-0.891911	111.984731
2021-05-22	08:32:58	0	80000000000	80000000000	-112.380672	2558.795178	-0.849857	0.845516	40.580787	0.119084	-0.891717	112.427720
