"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"Throttle Position"	"Longitudinal Acceleration"	"GPS Distance"	"GPS Lateral Acceleration"	"Heading"	"Latitude"	"Lateral Acceleration"	"RPM"	"GPS Longitudinal Acceleration"	"GPS Speed"	"Number of Satellites"
2021-05-22	19:25:00	1	50900000000	49893567991	-112.379772	0.000000	0.140000	1717.702629	-0.699715	317.300000	40.577565	0.850000	0.000000	0.240930	88.400000	17.000000
2021-05-22	19:25:00	1	51000000000	49993567991	-112.379793	0.000000	0.160000	1720.169561	-0.728928	315.700000	40.577581	0.840000	0.000000	0.184240	89.300000	16.000000
2021-05-22	19:25:00	1	51100000000	50093567991	-112.379815	0.000000	0.150000	1722.654681	-0.687817	314.000000	40.577597	0.810000	0.000000	0.113379	89.700000	16.000000
2021-05-22	19:25:00	1	51200000000	50193567991	-112.379837	0.000000	0.130000	1725.153755	-0.646311	312.600000	40.577613	0.770000	0.000000	0.212585	90.100000	16.000000
2021-05-22	19:25:00	1	51300000000	50293567991	-112.379859	0.000000	0.130000	1727.673465	-0.721878	311.100000	40.577628	0.760000	0.000000	0.325964	91.200000	16.000000
2021-05-22	19:25:00	1	51400000000	50393567991	-112.379883	0.000000	0.130000	1730.221547	-0.845654	309.400000	40.577643	0.750000	0.000000	0.226757	92.400000	16.000000
2021-05-22	19:25:00	1	51500000000	50493567991	-112.379907	0.000000	0.130000	1732.792712	-0.872269	307.400000	40.577657	0.770000	0.000000	0.141723	92.800000	16.000000
2021-05-22	19:25:00	1	51600000000	50593567991	-112.379932	0.000000	0.130000	1735.379220	-0.831703	305.600000	40.577671	0.810000	0.000000	0.170068	93.400000	16.000000
2021-05-22	19:25:00	1	51700000000	50693567991	-112.379958	0.000000	0.140000	1737.982263	-0.860297	303.800000	40.577684	0.840000	0.000000	0.184240	94.000000	16.000000
2021-05-22	19:25:00	1	51800000000	50793567991	-112.379984	0.000000	0.130000	1740.602502	-0.866704	301.900000	40.577696	0.850000	0.000000	0.155896	94.700000	16.000000
2021-05-22	19:25:00	1	51900000000	50893567991	-112.380011	0.000000	0.150000	1743.239076	-0.799795	300.100000	40.577708	0.840000	0.000000	0.170068	95.100000	16.000000
2021-05-22	19:25:00	1	52000000000	50993567991	-112.380039	0.000000	0.140000	1745.891854	-0.806523	298.500000	40.577720	0.860000	0.000000	0.184240	95.900000	16.000000
2021-05-22	19:25:00	1	52100000000	51093567991	-112.380067	0.000000	0.160000	1748.561564	-0.810728	296.700000	40.577730	0.860000	0.000000	0.113379	96.400000	16.000000
2021-05-22	19:25:00	1	52200000000	51193567991	-112.380095	0.000000	0.140000	1751.245493	-0.717574	295.100000	40.577741	0.860000	0.000000	0.212585	96.700000	16.000000
2021-05-22	19:25:00	1	52300000000	51293567991	-112.380125	0.000000	0.150000	1753.947676	-0.750695	293.700000	40.577751	0.870000	0.000000	0.212585	97.900000	16.000000
2021-05-22	19:25:00	1	52400000000	51393567991	-112.380155	0.000000	0.150000	1756.670295	-0.801575	292.000000	40.577760	0.860000	0.000000	0.127551	98.200000	15.000000
2021-05-22	19:25:00	1	52500000000	51493567991	-112.380185	0.000000	0.150000	1759.407531	-0.757596	290.400000	40.577769	0.840000	0.000000	0.198413	98.800000	15.000000
2021-05-22	19:25:00	1	52600000000	51593567991	-112.380216	0.000000	0.120000	1762.162690	-0.714457	288.900000	40.577777	0.810000	0.000000	0.184240	99.600000	16.000000
2021-05-22	19:25:00	1	52700000000	51693567991	-112.380247	0.000000	0.130000	1764.935442	-0.693284	287.500000	40.577785	0.780000	0.000000	0.127551	100.100000	16.000000
2021-05-22	19:25:00	1	52800000000	51793567991	-112.380279	0.000000	0.140000	1767.722149	-0.696054	286.100000	40.577791	0.770000	0.000000	0.155896	100.500000	16.000000
2021-05-22	19:25:00	1	52900000000	51893567991	-112.380312	0.000000	0.150000	1770.523869	-0.675870	284.700000	40.577798	0.760000	0.000000	0.184240	101.200000	17.000000
2021-05-22	19:25:00	1	53000000000	51993567991	-112.380344	0.000000	0.160000	1773.342322	-0.654697	283.400000	40.577804	0.730000	0.000000	0.127551	101.800000	17.000000
2021-05-22	19:25:00	1	53100000000	52093567991	-112.380377	0.000000	0.140000	1776.175259	-0.681881	282.100000	40.577810	0.700000	0.000000	0.170068	102.100000	17.000000
2021-05-22	19:25:00	1	53200000000	52193567991	-112.380410	0.000000	0.140000	1779.023474	-0.636937	280.700000	40.577814	0.690000	0.000000	0.170068	103.000000	17.000000
2021-05-22	19:25:00	1	53300000000	52293567991	-112.380443	0.000000	0.150000	1781.888884	-0.587688	279.600000	40.577818	0.710000	0.000000	0.155896	103.300000	17.000000
2021-05-22	19:25:00	1	53400000000	52393567991	-112.380478	0.000000	0.170000	1784.769903	-0.566490	278.400000	40.577822	0.710000	0.000000	0.198413	104.100000	17.000000
2021-05-22	19:25:00	1	53500000000	52493567991	-112.380512	0.000000	0.160000	1787.669771	-0.466163	277.400000	40.577826	0.680000	0.000000	0.184240	104.700000	17.000000
2021-05-22	19:25:00	1	53600000000	52593567991	-112.380547	0.000000	0.160000	1790.588290	-0.286782	276.600000	40.577829	0.640000	0.000000	0.212585	105.400000	17.000000
2021-05-22	19:25:00	1	53700000000	52693567991	-112.380581	0.000000	0.170000	1793.526320	-0.236421	276.300000	40.577832	0.570000	0.000000	0.170068	106.200000	17.000000
2021-05-22	19:25:00	1	53800000000	52793567991	-112.380616	0.000000	0.190000	1796.481876	-0.316415	275.700000	40.577834	0.540000	0.000000	0.155896	106.600000	17.000000
2021-05-22	19:25:00	1	53900000000	52893567991	-112.380651	0.000000	0.190000	1799.452511	-0.398116	275.100000	40.577837	0.500000	0.000000	0.155896	107.300000	17.000000
2021-05-22	19:25:00	1	54000000000	52993567991	-112.380687	0.000000	0.200000	1802.439086	-0.293040	274.200000	40.577839	0.460000	0.000000	0.170068	107.700000	17.000000
2021-05-22	19:25:00	1	54100000000	53093567991	-112.380722	0.000000	0.220000	1805.442658	-0.241541	274.000000	40.577840	0.400000	0.000000	0.226757	108.500000	17.000000
2021-05-22	19:25:00	1	54200000000	53193567991	-112.380758	0.000000	0.220000	1808.466600	-0.270358	273.300000	40.577842	0.360000	0.000000	0.170068	109.300000	17.000000
2021-05-22	19:25:00	1	54300000000	53293567991	-112.380794	0.000000	0.220000	1811.508267	-0.108539	273.000000	40.577843	0.300000	0.000000	0.155896	109.700000	17.000000
2021-05-22	19:25:00	1	54400000000	53393567991	-112.380830	0.000000	0.200000	1814.566072	-0.027308	272.900000	40.577845	0.260000	0.000000	0.212585	110.400000	17.000000
2021-05-22	19:25:00	1	54500000000	53493567991	-112.380867	0.000000	0.190000	1817.644049	-0.055012	272.900000	40.577846	0.230000	0.000000	0.226757	111.200000	17.000000
2021-05-22	19:25:00	1	54600000000	53593567991	-112.380904	0.000000	0.190000	1820.743256	-0.055407	272.700000	40.577847	0.190000	0.000000	0.184240	112.000000	17.000000
2021-05-22	19:25:00	1	54700000000	53693567991	-112.380941	0.000000	0.180000	1823.861510	0.027827	272.700000	40.577849	0.150000	0.000000	0.184240	112.500000	17.000000
2021-05-22	19:25:00	1	54800000000	53793567991	-112.380978	0.000000	0.170000	1826.997423	0.056050	272.800000	40.577850	0.110000	0.000000	0.184240	113.300000	17.000000
2021-05-22	19:25:00	1	54900000000	53893567991	-112.381015	0.000000	0.170000	1830.150731	0.056298	272.900000	40.577851	0.080000	0.000000	0.127551	113.800000	17.000000
2021-05-22	19:25:00	1	55000000000	53993567991	-112.381053	0.000000	0.160000	1833.318258	0.028248	273.000000	40.577853	0.070000	0.000000	0.170068	114.200000	17.000000
2021-05-22	19:25:00	1	55100000000	54093567991	-112.381091	0.000000	0.160000	1836.502121	0.000000	273.000000	40.577854	0.060000	0.000000	0.212585	115.000000	17.000000
2021-05-22	19:25:00	1	55200000000	54193567991	-112.381130	0.000000	0.160000	1839.705560	0.028619	273.000000	40.577856	0.050000	0.000000	0.170068	115.700000	17.000000
2021-05-22	19:25:00	1	55300000000	54293567991	-112.381168	0.000000	0.170000	1842.926526	0.028743	273.100000	40.577857	0.050000	0.000000	0.170068	116.200000	17.000000
2021-05-22	19:25:00	1	55400000000	54393567991	-112.381206	0.000000	0.150000	1846.164424	0.000000	273.100000	40.577859	0.040000	0.000000	0.198413	116.900000	17.000000
2021-05-22	19:25:00	1	55500000000	54493567991	-112.381245	0.000000	0.150000	1849.420840	0.029089	273.100000	40.577861	0.030000	0.000000	0.170068	117.600000	17.000000
2021-05-22	19:25:00	1	55600000000	54593567991	-112.381285	0.000000	0.150000	1852.694584	0.029213	273.200000	40.577862	0.020000	0.000000	0.170068	118.100000	17.000000
2021-05-22	19:25:00	1	55700000000	54693567991	-112.381324	0.000000	0.140000	1855.984465	0.058771	273.200000	40.577864	0.000000	0.000000	0.155896	118.800000	17.000000
2021-05-22	19:25:00	1	55800000000	54793567991	-112.381363	0.000000	0.150000	1859.290219	0.147423	273.400000	40.577866	0.000000	0.000000	0.155896	119.200000	17.000000
2021-05-22	19:25:00	1	55900000000	54893567991	-112.381402	0.000000	0.140000	1862.611384	0.118631	273.700000	40.577868	-0.010000	0.000000	0.184240	119.900000	17.000000
2021-05-22	19:25:00	1	56000000000	54993567991	-112.381442	0.000000	0.140000	1865.949810	0.089418	273.800000	40.577870	-0.030000	0.000000	0.155896	120.500000	17.000000
2021-05-22	19:25:00	1	56100000000	55093567991	-112.381482	0.000000	0.130000	1869.304044	0.089790	274.000000	40.577872	-0.040000	0.000000	0.155896	121.000000	17.000000
2021-05-22	19:25:00	1	56200000000	55193567991	-112.381521	0.000000	0.140000	1872.673423	0.030078	274.100000	40.577874	-0.040000	0.000000	0.155896	121.600000	17.000000
2021-05-22	19:25:00	1	56300000000	55293567991	-112.381562	0.000000	0.140000	1876.057682	0.090606	274.100000	40.577876	-0.040000	0.000000	0.127551	122.100000	17.000000
2021-05-22	19:25:00	1	56400000000	55393567991	-112.381603	0.000000	0.120000	1879.455236	0.121203	274.400000	40.577878	-0.060000	0.000000	0.141723	122.500000	17.000000
2021-05-22	19:25:00	1	56500000000	55493567991	-112.381643	0.000000	0.130000	1882.867009	0.091348	274.500000	40.577881	-0.070000	0.000000	0.184240	123.100000	17.000000
2021-05-22	19:25:00	1	56600000000	55593567991	-112.381683	0.000000	0.120000	1886.295581	0.183735	274.700000	40.577883	-0.080000	0.000000	0.155896	123.800000	17.000000
2021-05-22	19:25:00	1	56700000000	55693567991	-112.381724	0.000000	0.120000	1889.739166	0.245771	275.100000	40.577886	-0.090000	0.000000	0.099206	124.200000	17.000000
2021-05-22	19:25:00	1	56800000000	55793567991	-112.381765	0.000000	0.120000	1893.192340	0.184773	275.500000	40.577889	-0.090000	0.000000	0.042517	124.500000	17.000000
2021-05-22	19:25:00	1	56900000000	55893567991	-112.381805	0.000000	0.100000	1896.647962	0.092387	275.700000	40.577892	-0.100000	0.000000	-0.113379	124.500000	16.000000
2021-05-22	19:25:00	1	57000000000	55993567991	-112.381846	0.000000	0.030000	1900.094655	0.122391	275.800000	40.577895	-0.090000	0.000000	-0.170068	123.700000	16.000000
2021-05-22	19:25:00	1	57100000000	56093567991	-112.381887	0.000000	-0.020000	1903.525475	0.121995	276.100000	40.577899	-0.080000	0.000000	-0.141723	123.300000	16.000000
2021-05-22	19:25:00	1	57200000000	56193567991	-112.381927	0.000000	-0.060000	1906.942538	0.060701	276.200000	40.577902	-0.090000	0.000000	-0.127551	122.700000	16.000000
2021-05-22	19:25:00	1	57300000000	56293567991	-112.381967	0.000000	-0.090000	1910.347036	0.121105	276.300000	40.577905	-0.090000	0.000000	-0.099206	122.400000	17.000000
2021-05-22	19:25:00	1	57400000000	56393567991	-112.382007	0.000000	-0.090000	1913.739430	0.150886	276.600000	40.577909	-0.080000	0.000000	-0.212585	122.000000	17.000000
2021-05-22	19:25:00	1	57500000000	56493567991	-112.382047	0.000000	-0.120000	1917.111651	0.089715	276.800000	40.577912	-0.080000	0.000000	-0.311791	120.900000	17.000000
2021-05-22	19:25:00	1	57600000000	56593567991	-112.382086	0.000000	-0.190000	1920.452854	0.088899	276.900000	40.577915	-0.080000	0.000000	-0.410998	119.800000	17.000000
2021-05-22	19:25:00	1	57700000000	56693567991	-112.382125	0.000000	-0.240000	1923.754242	0.116751	277.100000	40.577919	-0.070000	0.000000	-0.510204	118.000000	17.000000
2021-05-22	19:25:00	1	57800000000	56793567991	-112.382163	0.000000	-0.340000	1927.007019	0.143713	277.300000	40.577922	-0.080000	0.000000	-0.510204	116.200000	16.000000
2021-05-22	19:25:00	1	57900000000	56893567991	-112.382201	0.000000	-0.420000	1930.209267	0.141487	277.600000	40.577926	-0.080000	0.000000	-0.538549	114.400000	17.000000
2021-05-22	19:25:00	1	58000000000	56993567991	-112.382238	0.000000	-0.450000	1933.359662	0.083408	277.800000	40.577930	-0.090000	0.000000	-0.524376	112.400000	17.000000
2021-05-22	19:25:00	1	58100000000	57093567991	-112.382274	0.000000	-0.470000	1936.459397	0.082146	277.900000	40.577933	-0.090000	0.000000	-0.453515	110.700000	17.000000
2021-05-22	19:25:00	1	58200000000	57193567991	-112.382310	0.000000	-0.480000	1939.514489	0.162066	278.100000	40.577937	-0.100000	0.000000	-0.396825	109.200000	17.000000
2021-05-22	19:25:00	1	58300000000	57293567991	-112.382346	0.000000	-0.460000	1942.528575	0.186826	278.500000	40.577941	-0.090000	0.000000	-0.453515	107.900000	17.000000
2021-05-22	19:25:00	1	58400000000	57393567991	-112.382380	0.000000	-0.490000	1945.497688	0.157317	278.800000	40.577945	-0.090000	0.000000	-0.566893	106.000000	17.000000
2021-05-22	19:25:00	1	58500000000	57493567991	-112.382413	0.000000	-0.530000	1948.412832	0.128500	279.100000	40.577948	-0.110000	0.000000	-0.581066	103.900000	17.000000
2021-05-22	19:25:00	1	58600000000	57593567991	-112.382447	0.000000	-0.560000	1951.270833	0.176438	279.300000	40.577952	-0.130000	0.000000	-0.595238	101.900000	17.000000
2021-05-22	19:25:00	1	58700000000	57693567991	-112.382480	0.000000	-0.590000	1954.070700	0.197290	279.800000	40.577956	-0.130000	0.000000	-0.609410	99.700000	17.000000
2021-05-22	19:25:00	1	58800000000	57793567991	-112.382512	0.000000	-0.590000	1956.811968	0.193134	280.100000	40.577960	-0.140000	0.000000	-0.552721	97.600000	17.000000
2021-05-22	19:25:00	1	58900000000	57893567991	-112.382543	0.000000	-0.600000	1959.497615	0.260662	280.600000	40.577964	-0.160000	0.000000	-0.566893	95.800000	17.000000
2021-05-22	19:25:00	1	59000000000	57993567991	-112.382573	0.000000	-0.600000	1962.127376	0.277828	281.200000	40.577968	-0.170000	0.000000	-0.623583	93.600000	17.000000
2021-05-22	19:25:00	1	59100000000	58093567991	-112.382603	0.000000	-0.610000	1964.696555	0.316514	281.800000	40.577973	-0.190000	0.000000	-0.637755	91.400000	17.000000
2021-05-22	19:25:00	1	59200000000	58193567991	-112.382631	0.000000	-0.600000	1967.204622	0.462824	282.600000	40.577977	-0.240000	0.000000	-0.581066	89.100000	17.000000
2021-05-22	19:25:00	1	59300000000	58293567991	-112.382660	0.000000	-0.600000	1969.654819	0.539850	283.900000	40.577982	-0.290000	0.000000	-0.552721	87.300000	17.000000
2021-05-22	19:25:00	1	59400000000	58393567991	-112.382687	0.000000	-0.610000	1972.051908	0.590088	285.100000	40.577987	-0.360000	0.000000	-0.496032	85.200000	16.000000
2021-05-22	19:25:00	1	59500000000	58493567991	-112.382714	0.000000	-0.590000	1974.399989	0.684033	286.700000	40.577993	-0.410000	0.000000	-0.425170	83.800000	16.000000
2021-05-22	19:25:00	1	59600000000	58593567991	-112.382739	0.000000	-0.570000	1976.705941	0.691305	288.400000	40.577999	-0.480000	0.000000	-0.410998	82.200000	16.000000
2021-05-22	19:25:00	1	59700000000	58693567991	-112.382765	0.000000	-0.550000	1978.972077	0.740405	290.100000	40.578006	-0.530000	0.000000	-0.354308	80.900000	16.000000
2021-05-22	19:25:00	1	59800000000	58793567991	-112.382789	0.000000	-0.510000	1981.202831	0.749136	292.100000	40.578014	-0.560000	0.000000	-0.340136	79.700000	16.000000
2021-05-22	19:25:00	1	59900000000	58893567991	-112.382812	0.000000	-0.480000	1983.401110	0.757274	293.900000	40.578021	-0.600000	0.000000	-0.283447	78.500000	16.000000
2021-05-22	19:25:00	1	60000000000	58993567991	-112.382835	0.000000	-0.430000	1985.572406	0.845654	296.000000	40.578030	-0.650000	0.000000	-0.170068	77.700000	16.000000
2021-05-22	19:25:00	1	60100000000	59093567991	-112.382857	0.000000	-0.370000	1987.725184	0.783939	298.300000	40.578039	-0.690000	0.000000	-0.155896	77.300000	16.000000
2021-05-22	19:25:00	1	60200000000	59193567991	-112.382879	0.000000	-0.320000	1989.862882	0.663156	300.100000	40.578049	-0.710000	0.000000	-0.155896	76.600000	16.000000
2021-05-22	19:25:00	1	60300000000	59293567991	-112.382901	0.000000	-0.290000	1991.987022	0.735087	301.800000	40.578059	-0.710000	0.000000	-0.042517	76.200000	16.000000
2021-05-22	19:25:00	1	60400000000	59393567991	-112.382921	0.000000	-0.250000	1994.106334	0.849290	304.000000	40.578070	-0.710000	0.000000	0.042517	76.300000	16.000000
2021-05-22	19:25:00	1	60500000000	59493567991	-112.382942	0.000000	-0.210000	1996.227432	0.908284	306.300000	40.578082	-0.740000	0.000000	-0.014172	76.500000	17.000000
2021-05-22	19:25:00	1	60600000000	59593567991	-112.382962	0.000000	-0.180000	1998.347009	0.885874	308.800000	40.578094	-0.770000	0.000000	-0.099206	76.200000	17.000000
2021-05-22	19:25:00	1	60700000000	59693567991	-112.382981	0.000000	-0.160000	2000.458186	0.843725	311.000000	40.578106	-0.790000	0.000000	-0.099206	75.800000	17.000000
2021-05-22	19:25:00	1	60800000000	59793567991	-112.382999	0.000000	-0.160000	2002.560302	0.896411	313.300000	40.578119	-0.820000	0.000000	-0.056689	75.500000	17.000000
2021-05-22	19:25:00	1	60900000000	59893567991	-112.383017	0.000000	-0.140000	2004.655474	0.969826	315.800000	40.578133	-0.820000	0.000000	-0.085034	75.400000	17.000000
2021-05-22	19:25:00	1	61000000000	59993567991	-112.383033	0.000000	-0.120000	2006.743768	0.963394	318.500000	40.578147	-0.840000	0.000000	-0.056689	74.900000	17.000000
2021-05-22	19:25:00	1	61100000000	60093567991	-112.383049	0.000000	-0.120000	2008.825845	0.909026	321.000000	40.578162	-0.850000	0.000000	-0.028345	75.000000	17.000000
2021-05-22	19:25:00	1	61200000000	60193567991	-112.383064	0.000000	-0.110000	2010.904482	0.923867	323.400000	40.578176	-0.850000	0.000000	-0.070862	74.700000	17.000000
2021-05-22	19:25:00	1	61300000000	60293567991	-112.383078	0.000000	-0.090000	2012.977432	0.921394	326.000000	40.578192	-0.860000	0.000000	-0.028345	74.500000	17.000000
2021-05-22	19:25:00	1	61400000000	60393567991	-112.383091	0.000000	-0.080000	2015.046744	0.902966	328.400000	40.578207	-0.870000	0.000000	-0.028345	74.500000	17.000000
2021-05-22	19:25:00	1	61500000000	60493567991	-112.383103	0.000000	-0.070000	2017.113014	0.974055	330.900000	40.578224	-0.870000	0.000000	-0.056689	74.300000	17.000000
2021-05-22	19:25:00	1	61600000000	60593567991	-112.383114	0.000000	-0.060000	2019.175448	0.989762	333.700000	40.578240	-0.870000	0.000000	0.014172	74.100000	17.000000
2021-05-22	19:25:00	1	61700000000	60693567991	-112.383124	0.000000	-0.060000	2021.239469	0.956963	336.300000	40.578257	-0.890000	0.000000	0.113379	74.400000	17.000000
2021-05-22	19:25:00	1	61800000000	60793567991	-112.383133	0.000000	-0.070000	2023.312948	0.963394	338.900000	40.578275	-0.920000	0.000000	0.113379	74.900000	16.000000
2021-05-22	19:25:00	1	61900000000	60893567991	-112.383141	0.000000	-0.050000	2025.397274	0.948652	341.500000	40.578293	-0.930000	0.000000	0.085034	75.200000	17.000000
2021-05-22	19:25:00	1	62000000000	60993567991	-112.383148	0.000000	0.010000	2027.490065	0.933761	344.000000	40.578311	-0.900000	0.000000	0.070862	75.500000	16.000000
2021-05-22	19:25:00	1	62100000000	61093567991	-112.383154	0.000000	0.030000	2029.590925	0.936235	346.500000	40.578329	-0.900000	0.000000	0.113379	75.700000	16.000000
2021-05-22	19:25:00	1	62200000000	61193567991	-112.383159	0.000000	0.050000	2031.700979	0.924782	349.000000	40.578348	-0.890000	0.000000	0.070862	76.300000	16.000000
2021-05-22	19:25:00	1	62300000000	61293567991	-112.383163	0.000000	0.060000	2033.818968	0.998964	351.400000	40.578367	-0.890000	0.000000	0.042517	76.200000	16.000000
2021-05-22	19:25:00	1	62400000000	61393567991	-112.383165	0.000000	0.050000	2035.942447	1.004208	354.300000	40.578386	-0.900000	0.000000	0.127551	76.600000	16.000000
2021-05-22	19:25:00	1	62500000000	61493567991	-112.383167	0.000000	0.070000	2038.077104	0.915408	356.700000	40.578405	-0.920000	0.000000	0.127551	77.100000	16.000000
2021-05-22	19:25:00	1	62600000000	61593567991	-112.383168	0.000000	0.080000	2040.223334	0.939327	359.100000	40.578424	-0.920000	0.000000	0.070862	77.500000	17.000000
2021-05-22	19:25:00	1	62700000000	61693567991	-112.383167	0.000000	0.070000	2042.378493	0.902150	1.600000	40.578444	-0.930000	0.000000	0.113379	77.600000	16.000000
2021-05-22	19:25:00	1	62800000000	61793567991	-112.383165	0.000000	0.090000	2044.544433	0.871552	3.800000	40.578463	-0.910000	0.000000	0.170068	78.300000	17.000000
2021-05-22	19:25:00	1	62900000000	61893567991	-112.383162	0.000000	0.110000	2046.724923	0.857626	6.100000	40.578484	-0.900000	0.000000	0.085034	78.800000	17.000000
2021-05-22	19:25:00	1	63000000000	61993567991	-112.383159	0.000000	0.110000	2048.914672	0.819682	8.200000	40.578503	-0.910000	0.000000	0.042517	78.900000	17.000000
2021-05-22	19:25:00	1	63100000000	62093567991	-112.383154	0.000000	0.090000	2051.112489	1.036982	10.300000	40.578523	-0.930000	0.000000	0.226757	79.100000	16.000000
2021-05-22	19:25:00	1	63200000000	62193567991	-112.383149	0.000000	0.070000	2053.328363	1.194720	13.500000	40.578542	-0.950000	0.000000	0.226757	80.500000	16.000000
2021-05-22	19:25:00	1	63300000000	62293567991	-112.383141	0.000000	0.060000	2055.565136	1.037996	16.300000	40.578562	-0.970000	0.000000	0.070862	80.700000	16.000000
2021-05-22	19:25:00	1	63400000000	62393567991	-112.383133	0.000000	0.080000	2057.811433	0.981748	18.700000	40.578581	-0.970000	0.000000	0.099206	81.000000	16.000000
2021-05-22	19:25:00	1	63500000000	62493567991	-112.383124	0.000000	0.110000	2060.067981	0.966462	21.200000	40.578600	-0.960000	0.000000	0.155896	81.400000	16.000000
2021-05-22	19:25:00	1	63600000000	62593567991	-112.383113	0.000000	0.130000	2062.339145	0.974773	23.500000	40.578619	-0.940000	0.000000	0.184240	82.100000	16.000000
2021-05-22	19:25:00	1	63700000000	62693567991	-112.383102	0.000000	0.120000	2064.627572	1.002353	26.000000	40.578637	-0.930000	0.000000	0.155896	82.700000	15.000000
2021-05-22	19:25:00	1	63800000000	62793567991	-112.383089	0.000000	0.120000	2066.931276	0.987833	28.400000	40.578656	-0.930000	0.000000	0.127551	83.200000	15.000000
2021-05-22	19:25:00	1	63900000000	62893567991	-112.383075	0.000000	0.100000	2069.248538	0.992582	30.800000	40.578674	-0.950000	0.000000	0.155896	83.600000	15.000000
2021-05-22	19:25:00	1	64000000000	62993567991	-112.383060	0.000000	0.110000	2071.579756	1.000893	33.200000	40.578692	-0.970000	0.000000	0.127551	84.300000	15.000000
2021-05-22	19:25:00	1	64100000000	63093567991	-112.383044	0.000000	0.110000	2073.923208	1.024169	35.600000	40.578709	-0.990000	0.000000	0.056689	84.500000	15.000000
2021-05-22	19:25:00	1	64200000000	63193567991	-112.383026	0.000000	0.090000	2076.273738	1.026593	38.100000	40.578726	-1.010000	0.000000	0.085034	84.700000	16.000000
2021-05-22	19:25:00	1	64300000000	63293567991	-112.383008	0.000000	0.090000	2078.632733	0.968292	40.500000	40.578742	-1.010000	0.000000	0.127551	85.100000	16.000000
2021-05-22	19:25:00	1	64400000000	63393567991	-112.382989	0.000000	0.090000	2081.003236	0.973981	42.700000	40.578758	-1.000000	0.000000	0.113379	85.600000	16.000000
2021-05-22	19:25:00	1	64500000000	63493567991	-112.382968	0.000000	0.100000	2083.384519	1.104881	45.100000	40.578774	-0.980000	0.000000	0.070862	85.900000	15.000000
2021-05-22	19:25:00	1	64600000000	63593567991	-112.382947	0.000000	0.100000	2085.775326	1.064859	47.900000	40.578789	-0.990000	0.000000	0.170068	86.100000	15.000000
2021-05-22	19:25:00	1	64700000000	63693567991	-112.382925	0.000000	0.120000	2088.180618	0.861781	50.100000	40.578803	-1.020000	0.000000	0.184240	87.100000	15.000000
2021-05-22	19:25:00	1	64800000000	63793567991	-112.382902	0.000000	0.130000	2090.603634	0.821512	51.900000	40.578817	-0.970000	0.000000	0.127551	87.400000	15.000000
2021-05-22	19:25:00	1	64900000000	63893567991	-112.382879	0.000000	0.140000	2093.039812	0.935988	53.900000	40.578829	-0.940000	0.000000	0.141723	88.000000	15.000000
2021-05-22	19:25:00	1	65000000000	63993567991	-112.382855	0.000000	0.140000	2095.490739	0.962108	56.200000	40.578842	-0.950000	0.000000	0.184240	88.400000	15.000000
2021-05-22	19:25:00	1	65100000000	64093567991	-112.382830	0.000000	0.160000	2097.958464	0.905637	58.300000	40.578854	-0.930000	0.000000	0.184240	89.300000	15.000000
2021-05-22	19:25:00	1	65200000000	64193567991	-112.382804	0.000000	0.150000	2100.444113	0.909694	60.300000	40.578866	-0.910000	0.000000	0.141723	89.700000	15.000000
2021-05-22	19:25:00	1	65300000000	64293567991	-112.382777	0.000000	0.150000	2102.944775	0.871107	62.400000	40.578876	-0.910000	0.000000	0.184240	90.300000	15.000000
2021-05-22	19:25:00	1	65400000000	64393567991	-112.382751	0.000000	0.170000	2105.462765	0.832841	64.200000	40.578886	-0.900000	0.000000	0.184240	91.000000	17.000000
2021-05-22	19:25:00	1	65500000000	64493567991	-112.382723	0.000000	0.170000	2107.999207	0.793017	66.100000	40.578896	-0.880000	0.000000	0.198413	91.600000	17.000000
2021-05-22	19:25:00	1	65600000000	64593567991	-112.382695	0.000000	0.180000	2110.555160	0.708521	67.700000	40.578904	-0.830000	0.000000	0.226757	92.400000	17.000000
2021-05-22	19:25:00	1	65700000000	64693567991	-112.382667	0.000000	0.170000	2113.132409	0.622442	69.200000	40.578913	-0.800000	0.000000	0.198413	93.200000	17.000000
2021-05-22	19:25:00	1	65800000000	64793567991	-112.382638	0.000000	0.180000	2115.729500	0.556843	70.400000	40.578921	-0.750000	0.000000	0.184240	93.800000	17.000000
2021-05-22	19:25:00	1	65900000000	64893567991	-112.382608	0.000000	0.180000	2118.344977	0.514249	71.600000	40.578929	-0.700000	0.000000	0.198413	94.500000	17.000000
2021-05-22	19:25:00	1	66000000000	64993567991	-112.382579	0.000000	0.170000	2120.978906	0.470962	72.600000	40.578936	-0.640000	0.000000	0.155896	95.200000	17.000000
2021-05-22	19:25:00	1	66100000000	65093567991	-112.382549	0.000000	0.190000	2123.629634	0.402000	73.600000	40.578943	-0.580000	0.000000	0.184240	95.600000	16.000000
2021-05-22	19:25:00	1	66200000000	65193567991	-112.382518	0.000000	0.190000	2126.298682	0.381915	74.300000	40.578949	-0.530000	0.000000	0.255102	96.500000	16.000000
2021-05-22	19:25:00	1	66300000000	65293567991	-112.382487	0.000000	0.190000	2128.990680	0.409569	75.200000	40.578956	-0.490000	0.000000	0.198413	97.400000	15.000000
2021-05-22	19:25:00	1	66400000000	65393567991	-112.382456	0.000000	0.180000	2131.702387	0.339023	76.000000	40.578962	-0.460000	0.000000	0.141723	97.900000	15.000000
