"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Throttle Position"	"Longitude"	"Lateral Acceleration"	"RPM"	"GPS Distance"	"GPS Lateral Acceleration"	"Longitudinal Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"GPS Speed"	"Heading"	"Number of Satellites"
2021-05-21	21:47:00	2	125100000000	2019644324	0.000000	-112.383289	-0.020000	0.000000	3607.736603	-0.032651	0.140000	40.583120	0.099206	132.000000	269.400000	16.000000
2021-05-21	21:47:00	2	125200000000	2119644324	0.000000	-112.383333	-0.010000	0.000000	3611.408172	0.032725	0.150000	40.583119	0.113379	132.300000	269.400000	15.000000
2021-05-21	21:47:00	2	125300000000	2219644324	0.000000	-112.383377	-0.010000	0.000000	3615.090679	0.032849	0.130000	40.583119	0.127551	132.800000	269.500000	16.000000
2021-05-21	21:47:00	2	125400000000	2319644324	0.000000	-112.383420	-0.020000	0.000000	3618.784780	0.032948	0.120000	40.583119	0.085034	133.200000	269.500000	16.000000
2021-05-21	21:47:00	2	125500000000	2419644324	0.000000	-112.383464	-0.020000	0.000000	3622.488909	0.032997	0.110000	40.583118	0.127551	133.400000	269.600000	16.000000
2021-05-21	21:47:00	2	125600000000	2519644324	0.000000	-112.383509	-0.010000	0.000000	3626.204874	0.033170	0.130000	40.583118	0.155896	134.100000	269.600000	16.000000
2021-05-21	21:47:00	2	125700000000	2619644324	0.000000	-112.383553	-0.020000	0.000000	3629.935342	0.033269	0.140000	40.583118	0.113379	134.500000	269.700000	16.000000
2021-05-21	21:47:00	2	125800000000	2719644324	0.000000	-112.383598	-0.040000	0.000000	3633.678020	0.000000	0.130000	40.583118	0.141723	134.900000	269.700000	16.000000
2021-05-21	21:47:00	2	125900000000	2819644324	0.000000	-112.383642	-0.010000	0.000000	3637.434245	0.000000	0.130000	40.583117	0.155896	135.500000	269.700000	15.000000
2021-05-21	21:47:00	2	126000000000	2919644324	0.000000	-112.383687	-0.020000	0.000000	3641.205434	0.033640	0.120000	40.583117	0.141723	136.000000	269.700000	16.000000
2021-05-21	21:47:00	2	126100000000	3019644324	0.000000	-112.383732	-0.020000	0.000000	3644.989793	0.000000	0.120000	40.583117	0.099206	136.500000	269.800000	16.000000
2021-05-21	21:47:00	2	126200000000	3119644324	0.000000	-112.383777	-0.030000	0.000000	3648.784238	0.033813	0.120000	40.583117	0.070862	136.700000	269.700000	16.000000
2021-05-21	21:47:00	2	126300000000	3219644324	0.000000	-112.383822	-0.020000	0.000000	3652.586111	0.135550	0.120000	40.583117	0.085034	137.000000	269.900000	16.000000
2021-05-21	21:47:00	2	126400000000	3319644324	0.000000	-112.383868	-0.020000	0.000000	3656.396741	0.067923	0.130000	40.583117	0.113379	137.300000	270.100000	16.000000
2021-05-21	21:47:00	2	126500000000	3419644324	0.000000	-112.383913	-0.050000	0.000000	3660.218437	0.068171	0.150000	40.583117	0.141723	137.800000	270.100000	16.000000
2021-05-21	21:47:00	2	126600000000	3519644324	0.000000	-112.383959	-0.060000	0.000000	3664.053390	0.102627	0.140000	40.583117	0.127551	138.300000	270.300000	16.000000
2021-05-21	21:47:00	2	126700000000	3619644324	0.000000	-112.384005	-0.030000	0.000000	3667.900273	0.034308	0.170000	40.583117	0.085034	138.700000	270.400000	16.000000
2021-05-21	21:47:00	2	126800000000	3719644324	0.000000	-112.384051	-0.070000	0.000000	3671.756592	0.068715	0.170000	40.583117	0.099206	138.900000	270.400000	16.000000
2021-05-21	21:47:00	2	126900000000	3819644324	0.000000	-112.384097	-0.040000	0.000000	3675.622606	0.103443	0.150000	40.583118	0.127551	139.400000	270.600000	16.000000
2021-05-21	21:47:00	2	127000000000	3919644324	0.000000	-112.384143	-0.040000	0.000000	3679.500639	0.069160	0.150000	40.583118	0.113379	139.800000	270.700000	16.000000
2021-05-21	21:47:00	2	127100000000	4019644324	0.000000	-112.384189	-0.060000	0.000000	3683.389951	0.104037	0.140000	40.583119	0.113379	140.200000	270.800000	16.000000
2021-05-21	21:47:00	2	127200000000	4119644324	0.000000	-112.384236	-0.060000	0.000000	3687.290078	0.069556	0.130000	40.583119	0.099206	140.600000	271.000000	16.000000
2021-05-21	21:47:00	2	127300000000	4219644324	0.000000	-112.384282	-0.070000	0.000000	3691.200542	0.034852	0.130000	40.583120	0.113379	140.900000	271.000000	16.000000
2021-05-21	21:47:00	2	127400000000	4319644324	0.000000	-112.384329	-0.060000	0.000000	3695.122242	0.139903	0.130000	40.583121	0.141723	141.400000	271.100000	16.000000
2021-05-21	21:47:00	2	127500000000	4419644324	0.000000	-112.384375	-0.050000	0.000000	3699.056606	0.105299	0.160000	40.583121	0.099206	141.900000	271.400000	16.000000
2021-05-21	21:47:00	2	127600000000	4519644324	0.000000	-112.384422	-0.080000	0.000000	3703.001648	0.000000	0.140000	40.583122	0.099206	142.100000	271.400000	16.000000
2021-05-21	21:47:00	2	127700000000	4619644324	0.000000	-112.384469	-0.050000	0.000000	3706.956554	0.035273	0.130000	40.583123	0.127551	142.600000	271.400000	16.000000
2021-05-21	21:47:00	2	127800000000	4719644324	0.000000	-112.384516	-0.080000	0.000000	3710.922885	0.141487	0.160000	40.583124	0.085034	143.000000	271.500000	16.000000
2021-05-21	21:47:00	2	127900000000	4819644324	0.000000	-112.384564	-0.060000	0.000000	3714.897761	0.141684	0.160000	40.583125	0.056689	143.200000	271.800000	16.000000
2021-05-21	21:47:00	2	128000000000	4919644324	0.000000	-112.384611	-0.080000	0.000000	3718.880013	0.035471	0.140000	40.583126	0.127551	143.400000	271.900000	16.000000
2021-05-21	21:47:00	2	128100000000	5019644324	0.000000	-112.384658	-0.060000	0.000000	3722.873172	-0.035644	0.120000	40.583127	0.127551	144.100000	271.900000	16.000000
2021-05-21	21:47:00	2	128200000000	5119644324	0.000000	-112.384706	-0.060000	0.000000	3726.878694	-0.035693	0.150000	40.583128	0.085034	144.300000	271.800000	15.000000
2021-05-21	21:47:00	2	128300000000	5219644324	0.000000	-112.384754	-0.040000	0.000000	3730.894236	0.071584	0.140000	40.583130	0.155896	144.700000	271.800000	15.000000
2021-05-21	21:47:00	2	128400000000	5319644324	0.000000	-112.384801	-0.050000	0.000000	3734.922281	0.000000	0.120000	40.583131	0.085034	145.400000	272.000000	15.000000
2021-05-21	21:47:00	2	128500000000	5419644324	0.000000	-112.384849	0.000000	0.000000	3738.960111	-0.107822	0.080000	40.583132	0.056689	145.300000	271.800000	15.000000
2021-05-21	21:47:00	2	128600000000	5519644324	0.000000	-112.384897	0.030000	0.000000	3743.004116	-0.180321	0.090000	40.583133	0.113379	145.800000	271.700000	15.000000
2021-05-21	21:47:00	2	128700000000	5619644324	0.000000	-112.384945	0.090000	0.000000	3747.058565	-0.180692	0.130000	40.583134	0.099206	146.100000	271.300000	14.000000
2021-05-21	21:47:00	2	128800000000	5719644324	0.000000	-112.384994	0.080000	0.000000	3751.123347	-0.144949	0.100000	40.583135	0.127551	146.500000	271.200000	14.000000
2021-05-21	21:47:00	2	128900000000	5819644324	0.000000	-112.385042	0.120000	0.000000	3755.200143	-0.181805	0.080000	40.583136	0.127551	147.000000	270.900000	14.000000
2021-05-21	21:47:00	2	129000000000	5919644324	0.000000	-112.385091	0.110000	0.000000	3759.289294	-0.109380	0.040000	40.583136	0.113379	147.400000	270.700000	14.000000
2021-05-21	21:47:00	2	129100000000	6019644324	0.000000	-112.385139	0.150000	0.000000	3763.389130	-0.146236	0.070000	40.583136	0.085034	147.800000	270.600000	14.000000
2021-05-21	21:47:00	2	129200000000	6119644324	0.000000	-112.385188	0.180000	0.000000	3767.495265	-0.183042	0.100000	40.583137	-0.042517	148.000000	270.300000	14.000000
2021-05-21	21:47:00	2	129300000000	6219644324	0.000000	-112.385237	0.130000	0.000000	3771.595939	-0.218908	0.080000	40.583136	-0.226757	147.500000	270.100000	15.000000
2021-05-21	21:47:00	2	129400000000	6319644324	0.000000	-112.385285	0.160000	0.000000	3775.674803	-0.144851	0.010000	40.583136	-0.354308	146.400000	269.700000	15.000000
2021-05-21	21:47:00	2	129500000000	6419644324	0.000000	-112.385332	0.110000	0.000000	3779.717936	-0.071733	-0.090000	40.583136	-0.496032	145.000000	269.700000	14.000000
2021-05-21	21:47:00	2	129600000000	6519644324	0.000000	-112.385379	0.060000	0.000000	3783.711625	-0.141388	-0.190000	40.583135	-0.666100	142.900000	269.500000	14.000000
2021-05-21	21:47:00	2	129700000000	6619644324	0.000000	-112.385425	0.060000	0.000000	3787.641315	-0.138815	-0.270000	40.583135	-0.736961	140.300000	269.300000	14.000000
2021-05-21	21:47:00	2	129800000000	6719644324	0.000000	-112.385471	0.010000	0.000000	3791.498430	-0.102182	-0.400000	40.583134	-0.793651	137.700000	269.100000	15.000000
2021-05-21	21:47:00	2	129900000000	6819644324	0.000000	-112.385515	-0.020000	0.000000	3795.276960	-0.133274	-0.510000	40.583134	-0.892857	134.700000	269.000000	15.000000
2021-05-21	21:47:00	2	130000000000	6919644324	0.000000	-112.385559	-0.050000	0.000000	3798.970207	-0.097507	-0.590000	40.583133	-0.864512	131.400000	268.700000	14.000000
2021-05-21	21:47:00	2	130100000000	7019644324	0.000000	-112.385602	-0.080000	0.000000	3802.577046	-0.159049	-0.660000	40.583133	-0.892857	128.600000	268.700000	15.000000
2021-05-21	21:47:00	2	130200000000	7119644324	0.000000	-112.385643	-0.070000	0.000000	3806.097773	-0.216608	-0.710000	40.583132	-0.892857	125.100000	268.200000	15.000000
2021-05-21	21:47:00	2	130300000000	7219644324	0.000000	-112.385684	-0.070000	0.000000	3809.532022	-0.211760	-0.750000	40.583131	-0.793651	122.300000	268.000000	15.000000
2021-05-21	21:47:00	2	130400000000	7319644324	0.000000	-112.385723	-0.070000	0.000000	3812.885535	-0.295588	-0.800000	40.583129	-0.878685	119.500000	267.500000	16.000000
2021-05-21	21:47:00	2	130500000000	7419644324	0.000000	-112.385761	-0.050000	0.000000	3816.155735	-0.258460	-0.850000	40.583128	-0.836168	116.100000	267.000000	15.000000
2021-05-21	21:47:00	2	130600000000	7519644324	0.000000	-112.385799	-0.010000	0.000000	3819.343318	-0.280994	-0.860000	40.583126	-0.779478	113.600000	266.600000	16.000000
2021-05-21	21:47:00	2	130700000000	7619644324	0.000000	-112.385835	0.000000	0.000000	3822.454297	-0.300931	-0.860000	40.583124	-0.793651	110.600000	266.000000	16.000000
2021-05-21	21:47:00	2	130800000000	7719644324	0.000000	-112.385871	0.000000	0.000000	3825.488248	-0.320571	-0.840000	40.583121	-0.736961	108.000000	265.500000	16.000000
2021-05-21	21:47:00	2	130900000000	7819644324	0.000000	-112.385905	0.010000	0.000000	3828.451684	-0.443209	-0.810000	40.583119	-0.623583	105.400000	264.800000	16.000000
2021-05-21	21:47:00	2	131000000000	7919644324	0.000000	-112.385939	0.030000	0.000000	3831.355325	-0.512518	-0.800000	40.583116	-0.439342	103.600000	263.800000	16.000000
2021-05-21	21:47:00	2	131100000000	8019644324	0.000000	-112.385973	0.070000	0.000000	3834.215060	-0.556695	-0.780000	40.583113	-0.340136	102.300000	262.800000	16.000000
2021-05-21	21:47:00	2	131200000000	8119644324	0.000000	-112.386006	0.140000	0.000000	3837.042070	-0.675870	-0.720000	40.583109	-0.240930	101.200000	261.600000	16.000000
2021-05-21	21:47:00	2	131300000000	8219644324	0.000000	-112.386038	0.260000	0.000000	3839.844434	-0.746514	-0.630000	40.583105	-0.198413	100.600000	260.100000	16.000000
2021-05-21	21:47:00	2	131400000000	8319644324	0.000000	-112.386070	0.340000	0.000000	3842.623584	-0.839322	-0.570000	40.583100	-0.368481	99.800000	258.600000	16.000000
2021-05-21	21:47:00	2	131500000000	8419644324	0.000000	-112.386103	0.390000	0.000000	3845.371924	-0.872665	-0.560000	40.583095	-0.283447	98.000000	256.700000	16.000000
2021-05-21	21:47:00	2	131600000000	8519644324	0.000000	-112.386134	0.460000	0.000000	3848.094419	-0.895075	-0.570000	40.583089	-0.028345	97.800000	255.000000	16.000000
2021-05-21	21:47:00	2	131700000000	8619644324	0.000000	-112.386164	0.560000	0.000000	3850.810825	-0.991840	-0.540000	40.583082	-0.028345	97.800000	253.000000	16.000000
2021-05-21	21:47:00	2	131800000000	8719644324	0.000000	-112.386195	0.670000	0.000000	3853.524161	-1.062237	-0.470000	40.583074	-0.056689	97.600000	250.900000	16.000000
2021-05-21	21:47:00	2	131900000000	8819644324	0.000000	-112.386224	0.770000	0.000000	3856.232275	-1.060060	-0.440000	40.583066	-0.056689	97.400000	248.600000	16.000000
2021-05-21	21:47:00	2	132000000000	8919644324	0.000000	-112.386253	0.830000	0.000000	3858.934833	-0.985755	-0.420000	40.583056	-0.056689	97.200000	246.500000	16.000000
2021-05-21	21:47:00	2	132100000000	9019644324	0.000000	-112.386282	0.870000	0.000000	3861.632430	-0.959734	-0.400000	40.583045	-0.028345	97.000000	244.500000	16.000000
2021-05-21	21:47:00	2	132200000000	9119644324	0.000000	-112.386310	0.900000	0.000000	3864.328399	-0.959734	-0.340000	40.583034	0.056689	97.000000	242.500000	16.000000
2021-05-21	21:47:00	2	132300000000	9219644324	0.000000	-112.386338	0.920000	0.000000	3867.029508	-1.011876	-0.310000	40.583022	0.113379	97.400000	240.500000	16.000000
2021-05-21	21:47:00	2	132400000000	9319644324	0.000000	-112.386365	0.900000	0.000000	3869.741059	-1.016031	-0.290000	40.583009	0.113379	97.800000	238.300000	16.000000
2021-05-21	21:47:00	2	132500000000	9419644324	0.000000	-112.386392	0.940000	0.000000	3872.463425	-0.995897	-0.260000	40.582995	0.099206	98.200000	236.300000	16.000000
2021-05-21	21:47:00	2	132600000000	9519644324	0.000000	-112.386419	0.920000	0.000000	3875.195831	-0.950210	-0.240000	40.582981	0.099206	98.500000	234.200000	16.000000
2021-05-21	21:47:00	2	132700000000	9619644324	0.000000	-112.386445	0.940000	0.000000	3877.938404	-0.954069	-0.230000	40.582966	0.127551	98.900000	232.400000	16.000000
2021-05-21	21:47:00	2	132800000000	9719644324	0.000000	-112.386470	0.960000	0.000000	3880.695374	-1.057241	-0.190000	40.582950	0.240930	99.400000	230.300000	16.000000
2021-05-21	21:47:00	2	132900000000	9819644324	0.000000	-112.386495	0.960000	0.000000	3883.472074	-1.045120	-0.190000	40.582934	0.170068	100.600000	228.100000	16.000000
2021-05-21	21:47:00	2	133000000000	9919644324	0.000000	-112.386519	1.000000	0.000000	3886.265112	-0.970469	-0.160000	40.582916	0.028345	100.600000	226.100000	16.000000
2021-05-21	21:47:00	2	133100000000	10019644324	0.000000	-112.386542	0.990000	0.000000	3889.064379	-1.022265	-0.180000	40.582898	0.127551	100.800000	224.200000	16.000000
2021-05-21	21:47:00	2	133200000000	10119644324	0.000000	-112.386564	1.000000	0.000000	3891.874519	-1.079577	-0.220000	40.582879	0.141723	101.500000	222.000000	16.000000
2021-05-21	21:47:00	2	133300000000	10219644324	0.000000	-112.386586	1.010000	0.000000	3894.698094	-1.107948	-0.190000	40.582860	0.099206	101.800000	219.900000	16.000000
2021-05-21	21:47:00	2	133400000000	10319644324	0.000000	-112.386607	0.950000	0.000000	3897.531740	-1.061742	-0.240000	40.582840	0.099206	102.200000	217.600000	16.000000
2021-05-21	21:47:00	2	133500000000	10419644324	0.000000	-112.386627	0.990000	0.000000	3900.376154	-0.988798	-0.200000	40.582819	0.141723	102.500000	215.700000	16.000000
2021-05-21	21:47:00	2	133600000000	10519644324	0.000000	-112.386645	0.960000	0.000000	3903.233352	-1.021077	-0.180000	40.582798	0.141723	103.200000	213.700000	16.000000
2021-05-21	21:47:00	2	133700000000	10619644324	0.000000	-112.386663	0.970000	0.000000	3906.104150	-1.024046	-0.180000	40.582776	0.099206	103.500000	211.700000	16.000000
2021-05-21	21:47:00	2	133800000000	10719644324	0.000000	-112.386680	1.010000	0.000000	3908.985020	-1.028003	-0.160000	40.582753	0.099206	103.900000	209.700000	16.000000
2021-05-21	21:47:00	2	133900000000	10819644324	0.000000	-112.386696	1.030000	0.000000	3911.876955	-0.979423	-0.110000	40.582730	0.155896	104.200000	207.700000	16.000000
2021-05-21	21:47:00	2	134000000000	10919644324	0.000000	-112.386711	1.010000	0.000000	3914.782746	-1.038887	-0.120000	40.582707	0.155896	105.000000	205.900000	16.000000
2021-05-21	21:47:00	2	134100000000	11019644324	0.000000	-112.386726	1.030000	0.000000	3917.703379	-1.093948	-0.110000	40.582683	0.099206	105.300000	203.700000	16.000000
2021-05-21	21:47:00	2	134200000000	11119644324	0.000000	-112.386739	1.040000	0.000000	3920.634846	-1.019667	-0.110000	40.582658	0.127551	105.700000	201.700000	16.000000
2021-05-21	21:47:00	2	134300000000	11219644324	0.000000	-112.386751	1.000000	0.000000	3923.579521	-0.945684	-0.140000	40.582633	0.184240	106.200000	199.800000	16.000000
2021-05-21	21:47:00	2	134400000000	11319644324	0.000000	-112.386762	0.980000	0.000000	3926.539641	-0.979275	-0.140000	40.582608	0.113379	107.000000	198.100000	16.000000
2021-05-21	21:47:00	2	134500000000	11419644324	0.000000	-112.386771	0.930000	0.000000	3929.512022	-1.085142	-0.150000	40.582582	0.070862	107.000000	196.100000	16.000000
2021-05-21	21:47:00	2	134600000000	11519644324	0.000000	-112.386780	0.960000	0.000000	3932.493476	-1.063622	-0.150000	40.582556	0.184240	107.500000	194.000000	15.000000
2021-05-21	21:47:00	2	134700000000	11619644324	0.000000	-112.386788	0.950000	0.000000	3935.490305	-0.964384	-0.130000	40.582530	0.141723	108.300000	192.100000	15.000000
2021-05-21	21:47:00	2	134800000000	11719644324	0.000000	-112.386794	0.910000	0.000000	3938.500940	-0.966165	-0.140000	40.582503	0.070862	108.500000	190.400000	15.000000
2021-05-21	21:47:00	2	134900000000	11819644324	0.000000	-112.386800	0.860000	0.000000	3941.520990	-1.049573	-0.130000	40.582476	0.155896	108.800000	188.500000	16.000000
2021-05-21	21:47:00	2	135000000000	11919644324	0.000000	-112.386804	0.890000	0.000000	3944.555159	-1.057290	-0.120000	40.582449	0.184240	109.600000	186.500000	16.000000
2021-05-21	21:47:00	2	135100000000	12019644324	0.000000	-112.386808	0.950000	0.000000	3947.607506	-0.980412	-0.130000	40.582421	0.184240	110.100000	184.600000	15.000000
2021-05-21	21:47:00	2	135200000000	12119644324	0.000000	-112.386810	0.990000	0.000000	3950.677454	-0.987536	-0.110000	40.582394	0.184240	110.900000	182.900000	15.000000
2021-05-21	21:47:00	2	135300000000	12219644324	0.000000	-112.386810	0.940000	0.000000	3953.765317	-1.047099	-0.120000	40.582366	0.155896	111.400000	181.000000	15.000000
2021-05-21	21:47:00	2	135400000000	12319644324	0.000000	-112.386810	0.950000	0.000000	3956.868937	-0.941924	-0.100000	40.582338	0.170068	112.000000	179.100000	15.000000
2021-05-21	21:47:00	2	135500000000	12419644324	0.000000	-112.386809	0.970000	0.000000	3959.988759	-0.946970	-0.090000	40.582309	0.155896	112.600000	177.600000	15.000000
2021-05-21	21:47:00	2	135600000000	12519644324	0.000000	-112.386806	0.970000	0.000000	3963.124178	-0.979151	-0.100000	40.582281	0.155896	113.100000	175.700000	15.000000
2021-05-21	21:47:00	2	135700000000	12619644324	0.000000	-112.386802	0.950000	0.000000	3966.274723	-0.984345	-0.100000	40.582253	0.155896	113.700000	174.100000	15.000000
2021-05-21	21:47:00	2	135800000000	12719644324	0.000000	-112.386797	0.960000	0.000000	3969.441892	-1.016922	-0.100000	40.582224	0.212585	114.200000	172.200000	15.000000
2021-05-21	21:47:00	2	135900000000	12819644324	0.000000	-112.386791	0.990000	0.000000	3972.626383	-0.968836	-0.120000	40.582196	0.113379	115.200000	170.500000	15.000000
2021-05-21	21:47:00	2	136000000000	12919644324	0.000000	-112.386784	0.970000	0.000000	3975.823177	-0.967154	-0.100000	40.582167	0.028345	115.000000	168.800000	15.000000
2021-05-21	21:47:00	2	136100000000	13019644324	0.000000	-112.386776	0.970000	0.000000	3979.023432	-0.884884	-0.110000	40.582139	0.056689	115.400000	167.100000	15.000000
2021-05-21	21:47:00	2	136200000000	13119644324	0.000000	-112.386767	0.960000	0.000000	3982.229518	-0.913429	-0.120000	40.582111	0.056689	115.400000	165.700000	15.000000
2021-05-21	21:47:00	2	136300000000	13219644324	0.000000	-112.386757	1.000000	0.000000	3985.441448	-1.059813	-0.120000	40.582083	0.099206	115.800000	163.900000	14.000000
2021-05-21	21:47:00	2	136400000000	13319644324	0.000000	-112.386745	0.980000	0.000000	3988.661560	-1.177430	-0.140000	40.582055	0.042517	116.100000	162.000000	14.000000
2021-05-21	21:47:00	2	136500000000	13419644324	0.000000	-112.386732	1.020000	0.000000	3991.886660	-1.234865	-0.150000	40.582027	0.028345	116.100000	159.800000	14.000000
2021-05-21	21:47:00	2	136600000000	13519644324	0.000000	-112.386718	1.050000	0.000000	3995.115893	-1.208225	-0.140000	40.582000	0.099206	116.300000	157.700000	14.000000
2021-05-21	21:47:00	2	136700000000	13619644324	0.000000	-112.386702	1.030000	0.000000	3998.354161	-1.184529	-0.150000	40.581973	0.127551	116.800000	155.600000	14.000000
2021-05-21	21:47:00	2	136800000000	13719644324	0.000000	-112.386685	1.070000	0.000000	4001.603554	-1.130606	-0.160000	40.581947	0.070862	117.200000	153.600000	15.000000
2021-05-21	21:47:00	2	136900000000	13819644324	0.000000	-112.386666	1.080000	0.000000	4004.861310	-1.044527	-0.160000	40.581920	0.085034	117.300000	151.700000	15.000000
2021-05-21	21:47:00	2	137000000000	13919644324	0.000000	-112.386647	1.100000	0.000000	4008.127522	-1.048979	-0.150000	40.581895	0.127551	117.800000	150.000000	15.000000
2021-05-21	21:47:00	2	137100000000	14019644324	0.000000	-112.386626	1.070000	0.000000	4011.404694	-1.023304	-0.160000	40.581869	0.070862	118.200000	148.100000	15.000000
2021-05-21	21:47:00	2	137200000000	14119644324	0.000000	-112.386605	1.060000	0.000000	4014.690228	-0.965645	-0.150000	40.581844	0.085034	118.300000	146.500000	15.000000
2021-05-21	21:47:00	2	137300000000	14219644324	0.000000	-112.386582	1.050000	0.000000	4017.984519	-0.999112	-0.150000	40.581819	0.141723	118.800000	144.800000	16.000000
2021-05-21	21:47:00	2	137400000000	14319644324	0.000000	-112.386559	1.040000	0.000000	4021.291736	-0.973808	-0.130000	40.581795	0.127551	119.300000	143.100000	16.000000
2021-05-21	21:47:00	2	137500000000	14419644324	0.000000	-112.386534	1.020000	0.000000	4024.612967	-0.829032	-0.110000	40.581772	0.184240	119.700000	141.500000	16.000000
2021-05-21	21:47:00	2	137600000000	14519644324	0.000000	-112.386509	0.960000	0.000000	4027.948739	-0.745772	-0.100000	40.581748	0.085034	120.600000	140.300000	16.000000
2021-05-21	21:47:00	2	137700000000	14619644324	0.000000	-112.386483	0.910000	0.000000	4031.295229	-0.743917	-0.090000	40.581725	0.056689	120.300000	139.000000	16.000000
2021-05-21	21:47:00	2	137800000000	14719644324	0.000000	-112.386456	0.850000	0.000000	4034.648480	-0.688386	-0.090000	40.581703	0.170068	121.000000	137.800000	16.000000
2021-05-21	21:47:00	2	137900000000	14819644324	0.000000	-112.386429	0.830000	0.000000	4038.016479	-0.661177	-0.070000	40.581680	0.127551	121.500000	136.700000	16.000000
2021-05-21	21:47:00	2	138000000000	14919644324	0.000000	-112.386401	0.820000	0.000000	4041.394936	-0.603049	-0.030000	40.581659	0.000000	121.900000	135.600000	16.000000
2021-05-21	21:47:00	2	138100000000	15019644324	0.000000	-112.386372	0.850000	0.000000	4044.774604	-0.540963	-0.040000	40.581637	-0.070862	121.500000	134.700000	16.000000
2021-05-21	21:47:00	2	138200000000	15119644324	0.000000	-112.386343	0.700000	0.000000	4048.147102	-0.540518	-0.090000	40.581616	-0.099206	121.400000	133.800000	16.000000
2021-05-21	21:47:00	2	138300000000	15219644324	0.000000	-112.386314	0.660000	0.000000	4051.511866	-0.537847	-0.160000	40.581595	-0.056689	120.800000	132.900000	16.000000
2021-05-21	21:47:00	2	138400000000	15319644324	0.000000	-112.386285	0.650000	0.000000	4054.874147	-0.538737	-0.120000	40.581575	0.170068	121.000000	132.000000	16.000000
2021-05-21	21:47:00	2	138500000000	15419644324	0.000000	-112.386254	0.570000	0.000000	4058.249829	-0.543189	-0.160000	40.581555	0.198413	122.000000	131.100000	16.000000
2021-05-21	21:47:00	2	138600000000	15519644324	0.000000	-112.386224	0.570000	0.000000	4061.644040	-0.454142	-0.110000	40.581535	0.127551	122.400000	130.200000	16.000000
2021-05-21	21:47:00	2	138700000000	15619644324	0.000000	-112.386193	0.560000	0.000000	4065.051428	-0.364798	-0.060000	40.581515	0.127551	122.900000	129.600000	16.000000
2021-05-21	21:47:00	2	138800000000	15719644324	0.000000	-112.386161	0.530000	0.000000	4068.471169	-0.426983	-0.060000	40.581496	0.113379	123.300000	129.000000	16.000000
2021-05-21	21:47:00	2	138900000000	15819644324	0.000000	-112.386129	0.510000	0.000000	4071.902187	-0.428368	-0.050000	40.581477	0.113379	123.700000	128.200000	16.000000
2021-05-21	21:47:00	2	139000000000	15919644324	0.000000	-112.386097	0.480000	0.000000	4075.344317	-0.368360	-0.040000	40.581458	0.113379	124.100000	127.600000	16.000000
2021-05-21	21:47:00	2	139100000000	16019644324	0.000000	-112.386064	0.470000	0.000000	4078.796660	-0.338751	-0.020000	40.581440	0.070862	124.500000	127.000000	15.000000
2021-05-21	21:47:00	2	139200000000	16119644324	0.000000	-112.386032	0.430000	0.000000	4082.256900	-0.246562	0.000000	40.581421	0.070862	124.600000	126.500000	15.000000
2021-05-21	21:47:00	2	139300000000	16219644324	0.000000	-112.385999	0.400000	0.000000	4085.724825	-0.185516	0.000000	40.581403	0.127551	125.000000	126.200000	15.000000
2021-05-21	21:47:00	2	139400000000	16319644324	0.000000	-112.385965	0.350000	0.000000	4089.204438	-0.093129	0.030000	40.581384	0.127551	125.500000	125.900000	16.000000
2021-05-21	21:47:00	2	139500000000	16419644324	0.000000	-112.385931	0.290000	0.000000	4092.696404	0.031142	0.050000	40.581366	0.113379	125.900000	125.900000	16.000000
2021-05-21	21:47:00	2	139600000000	16519644324	0.000000	-112.385897	0.240000	0.000000	4096.198449	0.031241	0.070000	40.581347	0.056689	126.300000	126.000000	16.000000
2021-05-21	21:47:00	2	139700000000	16619644324	0.000000	-112.385864	0.190000	0.000000	4099.706720	0.062482	0.090000	40.581329	0.028345	126.300000	126.000000	16.000000
2021-05-21	21:47:00	2	139800000000	16719644324	0.000000	-112.385830	0.130000	0.000000	4103.218993	0.156451	0.090000	40.581310	0.085034	126.500000	126.200000	16.000000
2021-05-21	21:47:00	2	139900000000	16819644324	0.000000	-112.385796	0.080000	0.000000	4106.738934	0.125557	0.100000	40.581291	0.099206	126.900000	126.500000	16.000000
2021-05-21	21:47:00	2	140000000000	16919644324	0.000000	-112.385763	0.030000	0.000000	4110.267986	0.188781	0.110000	40.581272	0.070862	127.200000	126.600000	16.000000
2021-05-21	21:47:00	2	140100000000	17019644324	0.000000	-112.385729	0.010000	0.000000	4113.803566	0.315129	0.120000	40.581253	0.028345	127.400000	127.100000	16.000000
2021-05-21	21:47:00	2	140200000000	17119644324	0.000000	-112.385696	-0.050000	0.000000	4117.340926	0.378155	0.130000	40.581234	-0.056689	127.400000	127.600000	16.000000
2021-05-21	21:47:00	2	140300000000	17219644324	0.000000	-112.385663	-0.120000	0.000000	4120.872833	0.534037	0.140000	40.581214	-0.127551	127.000000	128.300000	16.000000
2021-05-21	21:47:00	2	140400000000	17319644324	0.000000	-112.385630	-0.210000	0.000000	4124.393816	0.657096	0.120000	40.581194	-0.099206	126.500000	129.300000	15.000000
2021-05-21	21:47:00	2	140500000000	17419644324	0.000000	-112.385598	-0.280000	0.000000	4127.903990	0.656057	0.120000	40.581174	-0.113379	126.300000	130.400000	15.000000
